date,station,altitude,average_temperature,rainfall,minimum_temperature,maximum_temperature,average_wind_speed,maximum_ultraviolet_index,maximum_pressure,minimum_pressure,wind_direction,maximum_wind_speed
2006-06-17,3129,609,22.4,10.9,16.1,28.6,2.5,6.0,949.6,946.5,22.0,10.8
2006-06-17,3175,607,21.0,5.3,15.2,26.8,1.9,8.2,945.6,942.7,8.0,12.8
2006-06-17,3191E,1004,17.8,2.3,12.3,23.2,2.2,6.1,904.0,901.8,30.0,17.5
2006-06-17,3194U,664,21.8,1.7,15.9,27.7,1.4,,,,12.0,10.6
2006-06-17,3195,667,21.0,6.5,15.6,26.3,1.9,8.3,939.0,936.9,2.0,10.8
2006-06-17,3196,690,21.0,0.0,14.5,27.5,2.5,10.2,937.9,935.1,15.0,11.4
2006-06-17,3200,620,20.8,0.0,15.0,26.6,2.5,7.9,945.5,942.7,21.0,11.9
2006-06-17,3266A,1532,14.0,3.7,9.8,18.3,1.7,,849.1,846.4,99.0,9.2
2006-06-17,3338,763,19.8,5.2,13.7,25.9,1.7,,932.3,928.0,36.0,10.8
2006-06-18,2462,1894,13.6,0.0,7.8,19.3,2.5,10.9,815.4,812.4,19.0,9.2
2006-06-18,3110C,1030,17.7,0.0,10.0,25.4,1.1,,900.2,895.5,20.0,9.7
2006-06-18,3111D,1450,16.2,0.0,10.0,22.3,2.5,,859.6,857.1,19.0,7.8
2006-06-18,3129,609,22.0,0.0,13.8,30.2,1.9,12.1,950.0,946.9,19.0,9.2
2006-06-18,3175,607,21.4,0.0,13.5,29.2,1.7,10.3,945.9,943.2,19.0,6.1
2006-06-18,3191E,1004,19.1,0.0,12.8,25.4,1.4,12.3,904.2,902.8,15.0,5.6
2006-06-18,3194U,664,22.0,0.0,14.7,29.3,1.9,,,,10.0,5.3
2006-06-18,3195,667,21.4,0.0,15.6,27.2,1.7,13.2,939.0,937.0,12.0,5.3
2006-06-18,3196,690,22.0,0.0,15.0,29.0,1.7,13.5,938.1,935.6,12.0,6.7
2006-06-18,3200,620,21.9,0.0,15.4,28.4,2.8,13.1,945.8,943.3,36.0,10.8
2006-06-18,3266A,1532,15.6,0.0,10.0,21.2,2.2,,850.2,846.7,13.0,7.8
2006-06-18,3338,763,19.9,1.8,12.4,27.4,0.8,,931.9,928.1,25.0,6.7
2006-06-19,2462,1894,16.2,5.8,11.1,21.2,3.1,10.8,815.4,813.5,20.0,16.9
2006-06-19,3110C,1030,18.6,1.8,10.5,26.7,1.9,,900.4,895.8,25.0,11.1
2006-06-19,3111D,1450,17.6,0.1,11.7,23.5,0.8,,859.5,856.2,99.0,8.1
2006-06-19,3129,609,24.4,0.6,15.4,33.3,4.2,9.5,950.0,945.4,25.0,15.0
2006-06-19,3175,607,24.1,0.3,15.7,32.5,3.6,9.2,946.2,942.0,26.0,13.3
2006-06-19,3191E,1004,21.8,0.6,15.6,28.0,3.1,8.9,904.9,901.6,17.0,10.3
2006-06-19,3194U,664,24.0,3.3,16.2,31.7,0.8,,,,24.0,12.8
2006-06-19,3195,667,24.3,1.7,18.2,30.4,1.7,10.9,939.0,934.9,27.0,13.6
2006-06-19,3196,690,24.1,2.7,16.9,31.3,2.8,10.0,,,22.0,16.4
2006-06-19,3200,620,24.6,0.4,18.0,31.3,1.9,9.9,945.7,941.9,24.0,15.6
2006-06-19,3266A,1532,17.3,6.7,12.6,22.0,1.4,,851.2,847.5,29.0,10.8
2006-06-19,3338,763,23.0,2.7,15.1,30.8,0.8,,932.1,927.2,35.0,10.0
2006-06-20,2462,1894,14.3,3.7,10.1,18.5,2.5,8.4,816.2,812.9,12.0,10.8
2006-06-20,3100B,540,,,,,1.4,,,,,
2006-06-20,3110C,1030,19.4,3.8,14.1,24.6,1.1,,901.6,896.6,25.0,8.6
2006-06-20,3111D,1450,16.0,0.0,11.1,20.9,1.7,,860.5,857.2,24.0,14.7
2006-06-20,3129,609,25.4,6.4,19.0,31.7,3.3,7.0,950.5,946.5,25.0,18.1
2006-06-20,3175,607,25.1,3.0,18.2,32.0,5.3,6.9,946.4,943.5,35.0,13.3
2006-06-20,3191E,1004,20.8,0.0,15.2,26.4,2.2,10.5,905.6,901.6,11.0,9.7
2006-06-20,3194U,664,,,,,3.1,,,,,
2006-06-20,3195,667,23.3,2.8,18.0,28.6,2.8,7.2,940.8,938.0,4.0,11.4
2006-06-20,3196,690,24.1,0.0,18.2,30.0,3.3,9.8,938.9,935.1,8.0,9.7
2006-06-20,3200,620,24.7,0.0,19.6,29.8,4.4,9.8,946.3,942.7,26.0,15.0
2006-06-20,3266A,1532,16.0,0.8,11.3,20.8,2.8,,850.8,846.8,31.0,7.5
2006-06-20,3338,763,23.0,0.0,16.8,29.1,0.6,,932.5,928.1,9.0,8.9
2006-06-21,2462,1894,16.6,0.0,11.2,22.1,2.8,10.7,817.1,815.0,23.0,8.6
2006-06-21,3100B,540,,0.1,,,,,,,,
2006-06-21,3110C,1030,20.1,0.0,11.3,28.9,1.1,,901.3,898.1,99.0,4.7
2006-06-21,3111D,1450,18.2,0.0,12.5,23.9,0.8,,860.5,858.4,16.0,5.3
2006-06-21,3129,609,25.2,0.0,16.2,34.1,3.3,11.4,951.1,947.3,23.0,12.8
2006-06-21,3175,607,24.1,0.0,15.0,33.2,2.5,13.2,946.9,944.0,25.0,11.9
2006-06-21,3191E,1004,22.0,0.0,13.6,30.4,2.8,12.7,905.9,903.7,17.0,9.7
2006-06-21,3194U,664,25.6,0.0,17.4,33.7,1.1,,,,24.0,6.7
2006-06-21,3195,667,24.8,0.0,18.0,31.6,1.9,13.0,941.4,937.2,4.0,7.8
2006-06-21,3196,690,25.6,0.0,18.2,33.0,2.8,11.5,939.3,936.2,23.0,8.3
2006-06-21,3200,620,25.6,0.0,18.4,32.8,2.2,13.0,946.9,943.7,21.0,7.8
2006-06-21,3266A,1532,19.1,0.0,12.9,25.3,1.7,,852.6,849.1,20.0,7.5
2006-06-21,3338,763,24.2,0.0,16.0,32.4,1.9,,933.1,928.2,22.0,7.8
2006-06-22,2462,1894,18.6,0.0,14.5,22.8,1.9,9.3,817.0,815.6,30.0,6.9
2006-06-22,3100B,540,26.8,0.0,17.6,36.0,0.8,,,,99.0,6.4
2006-06-22,3110C,1030,21.9,0.0,12.8,31.0,1.1,,900.7,897.8,25.0,6.7
2006-06-22,3111D,1450,20.6,0.0,14.4,26.7,0.8,,860.3,857.4,27.0,8.3
2006-06-22,3129,609,27.2,0.0,18.2,36.2,2.8,11.0,950.2,945.8,24.0,13.9
2006-06-22,3175,607,26.4,0.0,17.0,35.8,2.8,9.6,946.1,942.6,99.0,9.7
2006-06-22,3191E,1004,26.0,0.0,20.0,32.1,3.1,12.4,905.1,902.3,17.0,10.3
2006-06-22,3194U,664,27.0,0.0,17.7,36.4,1.4,,,,26.0,8.6
2006-06-22,3195,667,27.2,0.0,20.5,34.0,1.7,13.5,940.0,937.2,26.0,8.9
2006-06-22,3196,690,27.6,0.0,19.8,35.4,2.8,12.4,938.5,934.8,21.0,8.9
2006-06-22,3200,620,28.6,0.0,22.0,35.3,2.5,13.2,946.0,942.0,23.0,13.3
2006-06-22,3266A,1532,19.8,0.0,14.4,25.3,1.9,,852.6,849.3,26.0,8.3
2006-06-22,3338,763,26.5,0.0,18.9,34.1,1.9,,931.7,926.8,21.0,8.9
2006-06-23,2462,1894,19.8,0.0,15.8,23.8,5.0,12.3,815.7,813.2,21.0,13.3
2006-06-23,3110C,1030,22.4,0.0,12.5,32.2,2.2,,899.0,894.9,22.0,11.4
2006-06-23,3111D,1450,20.6,0.0,15.2,26.0,2.8,,858.7,855.2,17.0,11.1
2006-06-23,3129,609,28.4,0.0,18.9,37.9,2.5,9.7,948.3,942.9,14.0,15.3
2006-06-23,3175,607,28.1,1.6,18.8,37.4,3.3,10.7,944.4,940.0,17.0,16.9
2006-06-23,3191E,1004,26.3,0.0,19.6,33.0,3.9,12.5,903.8,896.3,25.0,14.4
2006-06-23,3194U,664,29.1,0.0,20.4,37.8,2.8,,,,25.0,11.9
2006-06-23,3195,667,28.6,0.0,21.6,35.5,2.5,12.4,938.8,934.3,25.0,10.3
2006-06-23,3196,690,28.6,0.0,20.6,36.6,4.2,12.8,936.7,931.6,24.0,13.3
2006-06-23,3200,620,29.6,0.0,22.2,37.0,5.3,12.2,944.2,939.2,28.0,11.9
2006-06-23,3266A,1532,22.0,0.0,16.9,27.2,2.5,,850.9,847.5,24.0,10.6
2006-06-23,3338,763,27.6,0.0,20.2,35.0,2.5,,929.5,924.0,22.0,10.6
2006-06-24,2462,1894,15.3,0.0,10.6,20.0,6.4,10.0,814.1,810.6,24.0,14.2
2006-06-24,3110C,1030,20.7,0.0,13.1,28.3,2.5,,897.6,893.1,21.0,10.6
2006-06-24,3111D,1450,19.0,0.0,14.3,23.8,4.7,,857.3,852.8,18.0,12.5
2006-06-24,3129,609,26.4,0.5,19.3,33.5,4.7,6.0,946.8,942.2,24.0,13.9
2006-06-24,3175,607,25.4,1.7,18.4,32.5,3.9,8.7,942.9,939.1,21.0,12.5
2006-06-24,3191E,1004,22.9,0.0,17.5,28.3,4.2,9.8,901.7,898.1,23.0,14.4
2006-06-24,3194U,664,26.4,0.0,20.2,32.7,2.8,,,,99.0,11.4
2006-06-24,3195,667,26.3,0.0,21.3,31.3,2.5,9.5,937.1,934.1,27.0,12.5
2006-06-24,3196,690,26.3,0.0,21.0,31.6,5.0,12.1,935.1,931.3,23.0,13.3
2006-06-24,3200,620,26.6,0.0,21.4,31.8,4.7,13.0,942.2,938.9,25.0,14.4
2006-06-24,3266A,1532,17.6,,12.1,23.1,4.4,,848.4,845.1,28.0,12.2
2006-06-24,3338,763,25.0,0.0,20.4,29.5,3.9,,928.0,924.4,22.0,11.1
2006-06-25,2462,1894,13.8,0.0,8.8,18.7,1.9,6.6,814.0,811.0,21.0,5.8
2006-06-25,3110C,1030,19.2,0.0,12.8,25.5,1.7,,898.0,894.5,30.0,6.7
2006-06-25,3111D,1450,15.7,0.0,10.4,21.0,0.8,,858.0,855.2,99.0,6.1
2006-06-25,3129,609,23.0,0.0,15.8,30.2,2.8,12.1,947.6,945.1,23.0,9.7
2006-06-25,3175,607,22.5,0.0,15.0,30.0,2.8,13.2,943.5,942.0,18.0,7.8
2006-06-25,3191E,1004,19.8,0.0,13.6,26.0,2.8,8.4,902.2,900.4,21.0,8.9
2006-06-25,3194U,664,22.8,0.0,15.6,30.0,1.1,,,,24.0,6.9
2006-06-25,3195,667,22.4,0.0,17.0,27.8,1.7,12.8,937.8,936.3,23.0,8.1
2006-06-25,3196,690,22.5,0.0,16.0,29.0,2.5,12.2,936.3,933.9,20.0,8.9
2006-06-25,3200,620,22.5,0.0,16.2,28.8,3.1,13.2,943.5,941.3,21.0,9.7
2006-06-25,3266A,1532,15.5,0.0,9.9,21.1,3.1,,848.4,845.3,30.0,9.7
2006-06-25,3338,763,21.2,0.0,14.9,27.6,2.5,,929.6,926.4,26.0,8.6
2006-06-26,2462,1894,14.0,0.0,8.6,19.5,5.0,13.6,814.7,812.2,20.0,15.0
2006-06-26,3110C,1030,19.4,0.0,11.2,27.6,2.2,,898.7,895.2,24.0,9.4
2006-06-26,3111D,1450,16.5,0.0,9.8,23.2,3.3,,858.4,856.1,17.0,10.8
2006-06-26,3129,609,24.9,0.0,17.4,32.4,3.1,11.8,948.7,945.5,22.0,15.3
2006-06-26,3175,607,24.0,0.0,16.4,31.6,3.6,13.2,944.8,942.3,17.0,10.3
2006-06-26,3191E,1004,21.2,0.0,14.8,27.5,3.1,12.9,903.0,901.7,19.0,11.9
2006-06-26,3194U,664,24.6,0.0,16.8,32.4,1.7,,,,24.0,10.0
2006-06-26,3195,667,23.4,0.0,17.0,29.8,1.4,13.9,938.5,935.9,23.0,7.8
2006-06-26,3196,690,23.4,0.0,16.2,30.6,3.1,12.4,937.1,934.4,24.0,9.7
2006-06-26,3200,620,24.0,0.0,17.2,30.8,2.5,13.3,944.8,941.9,25.0,9.2
2006-06-26,3266A,1532,16.4,0.0,9.2,23.5,1.9,,849.5,846.8,13.0,12.2
2006-06-26,3338,763,21.8,0.0,14.3,29.2,3.3,,930.5,927.2,99.0,9.2
2006-06-27,2462,1894,16.8,0.0,11.8,21.8,5.0,12.9,815.7,813.9,21.0,10.6
2006-06-27,3110C,1030,20.0,0.0,10.8,29.1,1.9,,899.4,896.8,15.0,7.8
2006-06-27,3111D,1450,18.8,0.0,12.7,24.8,2.5,,859.1,856.8,18.0,8.3
2006-06-27,3129,609,24.5,0.0,15.7,33.3,3.3,10.9,949.4,946.0,22.0,11.4
2006-06-27,3175,607,24.7,0.1,16.6,32.8,2.5,13.2,945.7,942.5,17.0,9.7
2006-06-27,3191E,1004,22.8,0.0,16.8,28.8,3.1,12.5,904.2,902.2,23.0,13.3
2006-06-27,3194U,664,24.2,0.0,15.5,32.8,0.6,,,,27.0,8.6
2006-06-27,3195,667,24.5,0.0,17.8,31.2,1.9,12.6,939.0,937.0,22.0,8.3
2006-06-27,3196,690,24.4,0.0,17.2,31.6,2.8,13.5,937.5,934.9,27.0,10.3
2006-06-27,3200,620,24.8,0.0,18.0,31.6,3.3,12.8,945.5,942.3,15.0,10.3
2006-06-27,3266A,1532,18.2,0.0,12.3,24.0,2.8,,850.8,847.7,13.0,9.7
2006-06-27,3338,763,22.4,0.0,14.8,30.0,1.9,,931.2,927.5,22.0,10.0
2006-06-28,2462,1894,15.4,12.9,10.4,20.4,1.7,7.5,816.5,814.1,10.0,10.3
2006-06-28,3110C,1030,19.0,2.7,11.2,26.9,1.9,,900.9,896.2,3.0,10.3
2006-06-28,3111D,1450,18.0,0.0,13.3,22.8,1.9,,860.2,857.9,12.0,11.1
2006-06-28,3129,609,24.9,0.0,17.0,32.8,3.1,10.1,950.0,947.2,21.0,12.5
2006-06-28,3175,607,24.9,0.0,17.0,32.8,3.9,12.2,946.8,943.6,17.0,10.8
2006-06-28,3191E,1004,22.3,0.0,17.0,27.6,1.9,7.7,905.1,902.9,2.0,11.4
2006-06-28,3194U,664,25.0,0.0,17.0,33.0,1.1,,,,26.0,9.7
2006-06-28,3195,667,25.0,0.0,18.5,31.4,1.4,11.5,940.3,938.6,27.0,10.0
2006-06-28,3196,690,24.6,0.0,17.6,31.6,3.9,12.4,938.6,935.9,25.0,12.5
2006-06-28,3200,620,25.3,0.0,19.6,31.0,3.9,13.1,946.1,943.8,23.0,13.3
2006-06-28,3266A,1532,16.2,0.0,11.1,21.2,2.2,,851.0,848.0,30.0,10.3
2006-06-28,3338,763,25.2,0.0,19.9,30.5,3.1,,931.9,928.4,15.0,10.6
2006-06-29,2462,1894,16.3,0.0,10.6,22.0,3.1,13.6,818.8,816.1,23.0,10.0
2006-06-29,3110C,1030,20.5,0.0,11.4,29.6,1.1,,903.1,897.6,14.0,8.1
2006-06-29,3111D,1450,19.2,0.0,13.1,25.3,1.9,,862.2,860.0,17.0,8.3
2006-06-29,3129,609,25.2,0.0,16.9,33.5,2.5,12.4,952.2,949.7,99.0,11.4
2006-06-29,3175,607,24.9,0.0,16.8,33.0,2.5,13.2,948.1,946.0,19.0,9.7
2006-06-29,3191E,1004,22.9,0.0,16.4,29.4,2.8,13.8,906.8,905.1,19.0,9.7
2006-06-29,3195,667,24.9,0.0,18.3,31.5,1.9,13.1,,,23.0,7.8
2006-06-29,3196,690,25.4,0.0,18.5,32.3,1.9,13.5,940.5,938.6,22.0,8.9
2006-06-29,3200,620,25.3,0.0,18.4,32.2,2.5,13.3,948.1,945.9,24.0,10.3
2006-06-29,3338,763,25.6,0.0,19.8,31.3,2.5,,933.6,930.8,34.0,10.8
2006-06-30,2462,1894,18.8,0.0,13.2,24.5,3.9,11.0,819.7,817.8,20.0,13.9
2006-06-30,3100B,540,27.2,1.3,19.0,35.3,1.1,,,,21.0,15.0
2006-06-30,3110C,1030,21.4,0.0,11.8,31.0,3.1,,904.7,900.1,16.0,9.2
2006-06-30,3111D,1450,20.4,0.0,13.9,26.9,2.8,,863.8,860.6,16.0,10.0
2006-06-30,3129,609,27.3,0.0,18.7,35.9,3.1,9.4,953.5,949.7,23.0,13.9
2006-06-30,3175,607,27.0,1.9,18.6,35.4,5.3,12.7,949.6,946.0,17.0,15.0
2006-06-30,3191E,1004,24.6,0.0,18.1,31.2,3.3,10.8,908.1,906.3,13.0,12.5
2006-06-30,3195,667,27.2,0.0,20.8,33.7,2.2,10.3,,,9.0,10.3
2006-06-30,3196,690,27.0,0.0,19.0,35.0,3.1,11.9,942.0,938.5,19.0,9.2
2006-06-30,3200,620,27.5,0.0,20.6,34.4,4.4,11.7,949.1,946.1,15.0,13.9
2006-06-30,3338,763,26.4,,18.9,34.0,2.2,,934.7,930.5,14.0,10.0
2006-07-01,2462,1894,17.4,0.0,13.4,21.5,6.1,13.1,819.5,816.9,20.0,16.9
2006-07-01,3110C,1030,20.2,0.0,10.9,29.4,2.5,,904.8,899.9,20.0,10.3
2006-07-01,3111D,1450,19.6,0.0,14.1,25.2,3.6,,862.9,859.4,17.0,10.6
2006-07-01,3129,609,25.6,0.0,17.1,34.0,3.1,12.0,953.9,948.4,21.0,13.9
2006-07-01,3175,607,24.8,0.0,16.2,33.5,2.8,13.0,949.6,944.9,22.0,10.3
2006-07-01,3191E,1004,23.9,0.0,18.3,29.5,3.1,13.0,908.2,904.3,20.0,11.9
2006-07-01,3194U,664,25.7,0.0,17.8,33.6,1.1,,,,24.0,8.3
2006-07-01,3195,667,26.2,0.0,20.0,32.4,2.2,12.2,944.0,938.1,24.0,9.2
2006-07-01,3196,690,26.0,0.0,19.0,33.0,3.1,12.8,942.0,937.3,22.0,9.7
2006-07-01,3200,620,26.1,0.0,19.5,32.7,2.8,12.9,949.4,944.7,20.0,10.3
2006-07-01,3338,763,24.6,0.0,17.8,31.5,1.9,,935.2,929.4,23.0,8.6
2006-07-02,2462,1894,16.5,0.0,12.0,21.0,5.3,12.1,816.9,814.1,24.0,16.4
2006-07-02,3100B,540,,0.0,,,,,,,,
2006-07-02,3110C,1030,20.2,0.0,11.4,28.9,2.2,,901.1,897.1,20.0,9.2
2006-07-02,3111D,1450,19.6,0.0,14.5,24.7,3.6,,860.0,856.6,18.0,11.9
2006-07-02,3129,609,26.0,0.0,17.8,34.1,4.7,12.2,950.6,945.9,99.0,10.8
2006-07-02,3175,607,26.0,0.0,18.5,33.5,4.4,12.8,946.3,942.5,19.0,10.3
2006-07-02,3191E,1004,,0.0,,,3.6,12.1,905.1,901.9,17.0,10.3
2006-07-02,3194U,664,26.6,0.0,19.2,33.9,1.7,,,,24.0,9.4
2006-07-02,3195,667,26.3,0.0,20.4,32.2,2.8,13.1,,,27.0,10.0
2006-07-02,3196,690,26.3,0.0,20.0,32.6,3.6,13.3,939.1,935.0,20.0,10.8
2006-07-02,3200,620,26.0,0.0,19.4,32.6,4.4,13.3,946.6,942.4,23.0,10.8
2006-07-02,3338,763,24.2,0.0,17.8,30.7,3.1,,932.2,927.7,99.0,9.2
2006-07-03,2462,1894,15.4,0.0,9.3,21.5,4.2,13.8,815.2,813.6,21.0,10.0
2006-07-03,3100B,540,24.7,0.0,17.4,32.0,1.4,,,,31.0,6.7
2006-07-03,3110C,1030,19.5,0.0,11.1,27.9,1.9,,899.3,896.7,10.0,8.3
2006-07-03,3111D,1450,17.6,0.0,11.1,24.0,2.2,,858.8,856.7,21.0,8.1
2006-07-03,3129,609,25.4,0.0,18.7,32.0,4.7,13.0,949.9,946.8,21.0,15.3
2006-07-03,3175,607,24.4,0.0,17.3,31.5,5.3,13.3,946.0,943.4,17.0,10.3
2006-07-03,3191E,1004,21.8,0.0,15.6,27.9,3.6,13.4,903.8,902.5,19.0,12.8
2006-07-03,3195,667,24.8,0.0,18.8,30.8,3.1,13.2,940.2,938.0,27.0,10.0
2006-07-03,3196,690,24.0,0.0,17.0,31.0,4.7,13.6,938.5,935.7,18.0,10.3
2006-07-03,3200,620,24.6,0.0,18.2,31.0,5.6,12.9,946.0,943.2,24.0,10.3
2006-07-03,3338,763,22.3,0.0,15.1,29.5,3.6,,931.6,928.1,22.0,8.6
2006-07-04,2462,1894,14.6,0.0,9.6,19.6,5.0,12.5,814.8,813.0,23.0,13.3
2006-07-04,3110C,1030,18.2,0.0,9.2,27.2,2.2,,898.6,894.0,17.0,9.7
2006-07-04,3111D,1450,17.8,0.0,11.9,23.6,3.1,,858.4,856.0,16.0,12.2
2006-07-04,3129,609,23.2,0.0,14.9,31.5,4.4,12.4,948.3,946.0,20.0,18.9
2006-07-04,3175,607,23.2,0.0,15.0,31.4,4.2,12.7,944.5,941.8,19.0,12.8
2006-07-04,3191E,1004,22.5,0.0,18.0,27.0,3.6,13.1,904.0,901.8,18.0,12.8
2006-07-04,3195,667,25.2,0.0,18.2,32.3,2.8,13.1,939.1,938.0,25.0,10.6
2006-07-04,3196,690,23.6,0.0,16.8,30.4,4.4,13.3,,,27.0,12.8
2006-07-04,3200,620,23.5,0.0,16.8,30.2,4.2,13.5,944.2,942.5,18.0,14.4
2006-07-04,3338,763,21.4,0.0,14.7,28.0,3.1,,930.5,927.5,22.0,11.4
2006-07-05,2462,1894,13.0,0.0,7.6,18.5,3.1,11.5,817.5,813.9,36.0,7.8
2006-07-05,3100B,540,23.0,0.0,15.5,30.6,2.2,,,,29.0,7.8
2006-07-05,3110C,1030,18.2,0.0,10.9,25.4,1.7,,902.8,896.6,31.0,7.5
2006-07-05,3111D,1450,16.0,0.0,10.0,21.9,1.4,,861.8,858.1,1.0,8.3
2006-07-05,3129,609,23.2,0.0,15.1,31.3,3.6,10.7,952.2,947.8,23.0,11.7
2006-07-05,3175,607,23.2,0.0,15.8,30.6,3.6,12.5,948.1,944.1,4.0,10.8
2006-07-05,3191E,1004,21.0,0.0,15.4,26.5,4.2,8.4,906.3,903.0,99.0,10.3
2006-07-05,3195,667,23.5,0.0,17.4,29.6,1.9,11.8,941.9,939.1,6.0,9.7
2006-07-05,3196,690,23.5,0.0,17.0,30.0,5.0,13.2,940.5,936.6,27.0,11.4
2006-07-05,3200,620,24.2,0.0,18.6,29.8,4.4,13.0,947.4,944.1,5.0,11.4
2006-07-05,3338,763,22.6,0.0,17.0,28.2,2.8,,933.9,929.5,35.0,10.0
2006-07-06,2462,1894,14.7,0.0,9.8,19.6,2.5,13.9,820.1,817.1,33.0,8.6
2006-07-06,3100B,540,24.6,0.0,16.6,32.5,1.4,,,,32.0,7.5
2006-07-06,3110C,1030,18.8,0.0,11.6,26.0,2.2,,906.2,898.7,31.0,9.2
2006-07-06,3111D,1450,16.4,0.0,10.5,22.2,1.7,,864.5,861.4,32.0,9.4
2006-07-06,3129,609,25.0,0.0,17.3,32.7,3.6,9.0,954.7,951.3,4.0,9.7
2006-07-06,3175,607,24.0,0.0,16.0,32.0,3.9,11.8,950.3,947.6,4.0,11.4
2006-07-06,3191E,1004,21.0,0.0,13.7,28.4,3.1,9.5,908.4,906.3,9.0,10.8
2006-07-06,3194U,664,25.4,0.0,17.7,33.1,1.4,,,,7.0,11.7
2006-07-06,3195,667,24.2,0.0,17.9,30.5,1.9,12.5,944.1,941.9,4.0,11.1
2006-07-06,3196,690,24.5,0.0,17.0,32.0,3.1,12.7,942.9,940.0,7.0,9.7
2006-07-06,3200,620,25.2,0.0,19.0,31.5,1.7,12.1,949.9,947.3,4.0,10.3
2006-07-06,3338,763,22.6,0.0,14.3,31.0,1.7,,936.5,932.5,2.0,10.0
2006-07-07,2462,1894,17.5,0.0,12.0,23.0,2.5,13.8,820.1,818.2,27.0,7.2
2006-07-07,3100B,540,25.7,0.0,17.2,34.2,0.8,,,,34.0,6.4
2006-07-07,3110C,1030,19.6,0.0,9.0,30.1,1.7,,906.7,901.0,1.0,11.4
2006-07-07,3111D,1450,18.4,0.0,10.9,25.8,0.8,,864.3,860.5,32.0,7.2
2006-07-07,3129,609,25.6,0.0,16.9,34.3,3.1,12.5,955.6,949.5,4.0,9.7
2006-07-07,3175,607,24.8,0.0,15.8,33.8,2.2,13.3,951.4,946.0,4.0,10.8
2006-07-07,3191E,1004,21.6,0.0,13.2,30.0,2.8,11.7,909.9,905.6,6.0,12.5
2006-07-07,3194U,664,26.0,0.0,17.5,34.6,,,,,99.0,10.6
2006-07-07,3195,667,25.0,0.0,18.0,32.0,2.5,13.0,,,5.0,11.1
2006-07-07,3196,690,25.0,0.0,16.4,33.5,2.2,13.1,943.7,938.3,6.0,8.3
2006-07-07,3200,620,26.0,0.0,19.0,33.0,2.8,13.1,951.2,945.9,6.0,9.2
2006-07-07,3266A,1532,18.6,0.0,11.4,25.7,2.8,,855.9,851.8,30.0,9.2
2006-07-07,3338,763,25.0,0.0,17.2,32.7,1.9,,937.7,930.3,21.0,8.1
2006-07-08,2462,1894,20.3,0.0,14.6,26.0,2.2,11.8,819.2,817.3,23.0,8.6
2006-07-08,3100B,540,28.2,,20.0,36.5,1.4,,,,11.0,6.1
2006-07-08,3110C,1030,21.5,,11.5,31.5,0.6,,903.0,898.4,13.0,7.8
2006-07-08,3111D,1450,,,,,1.9,,,,,
2006-07-08,3129,609,28.0,0.0,19.7,36.4,2.2,11.7,952.2,948.3,20.0,11.7
2006-07-08,3175,607,26.8,0.0,18.2,35.5,3.1,13.0,948.1,944.8,24.0,8.9
2006-07-08,3191E,1004,25.2,0.0,18.5,31.8,3.1,12.5,907.0,904.6,22.0,11.9
2006-07-08,3194U,664,28.6,0.0,20.9,36.2,0.8,,,,99.0,8.1
2006-07-08,3195,667,27.6,0.0,20.8,34.4,1.7,12.2,942.7,939.1,4.0,8.6
2006-07-08,3196,690,27.8,0.0,20.2,35.4,1.9,13.4,940.5,937.2,20.0,12.5
2006-07-08,3200,620,28.5,0.0,21.6,35.4,4.4,13.3,947.9,944.1,23.0,11.4
2006-07-08,3266A,1532,21.9,0.0,15.8,28.0,1.9,,853.6,850.8,12.0,10.3
2006-07-08,3338,763,27.3,0.0,20.3,34.3,2.2,,933.4,928.7,18.0,8.3
2006-07-09,2462,1894,21.5,0.0,14.5,28.5,3.6,13.3,822.4,818.6,25.0,9.4
2006-07-09,3100B,540,29.2,0.0,20.1,38.3,1.7,,,,27.0,6.4
2006-07-09,3110C,1030,23.7,0.0,12.7,34.7,1.4,,904.6,900.8,30.0,9.2
2006-07-09,3111D,1450,23.6,0.0,15.9,31.2,0.8,,864.4,861.5,26.0,8.6
2006-07-09,3129,609,29.4,0.0,19.8,39.0,3.3,12.1,954.2,950.2,22.0,12.5
2006-07-09,3175,607,28.8,0.0,19.5,38.0,2.2,13.0,949.8,946.8,26.0,9.2
2006-07-09,3191E,1004,27.2,0.0,20.0,34.5,2.5,12.4,908.8,905.8,20.0,11.9
2006-07-09,3194U,664,29.8,0.0,20.5,39.1,1.1,,,,24.0,7.2
2006-07-09,3195,667,29.0,0.0,21.2,36.7,1.4,12.7,,,16.0,7.2
2006-07-09,3196,690,29.4,0.0,21.2,37.6,2.2,11.9,942.4,938.7,28.0,8.3
2006-07-09,3200,620,29.4,0.0,21.4,37.5,2.2,12.7,949.5,945.7,29.0,7.8
2006-07-09,3266A,1532,23.4,0.0,16.0,30.8,1.9,,856.7,852.1,23.0,8.1
2006-07-09,3338,763,28.3,0.0,19.9,36.7,2.2,,934.8,931.1,20.0,8.1
2006-07-10,2462,1894,23.6,0.0,18.6,28.6,3.6,10.4,823.5,821.8,24.0,10.8
2006-07-10,3100B,540,30.4,0.0,21.4,39.4,3.1,,,,30.0,8.9
2006-07-10,3110C,1030,25.2,0.0,14.4,35.9,2.2,,907.5,903.5,20.0,7.8
2006-07-10,3111D,1450,24.7,0.0,18.0,31.4,1.9,,865.5,863.2,17.0,10.6
2006-07-10,3129,609,30.8,0.0,21.7,40.0,3.6,9.4,955.2,952.3,25.0,11.7
