station,date,SO_2,CO,NO,NO_2,PM25,PM10,NOx,O_3,TOL,BEN,EBE,TCH,CH4,NMHC
28079060,2015-04-05,,,2.0,19.0,,12.0,22.0,73.0,,,,,,
28079004,2015-04-06,6.0,0.3,13.0,43.0,,,64.0,,,,,,,
28079008,2015-04-06,8.0,0.5,11.0,33.0,8.0,18.0,50.0,61.0,1.7,0.3,0.3,1.47,1.37,0.1
28079011,2015-04-06,,,10.0,27.0,,,42.0,,3.2,1.3,0.4,,,
28079016,2015-04-06,,0.2,6.0,24.0,,,33.0,62.0,,,,,,
28079017,2015-04-06,4.0,,6.0,24.0,,,34.0,61.0,,,,,,
28079018,2015-04-06,2.0,0.1,4.0,23.0,,15.0,30.0,63.0,0.6,0.2,0.1,,,
28079024,2015-04-06,2.0,0.2,3.0,16.0,7.0,14.0,21.0,63.0,0.1,0.1,0.1,1.24,1.22,0.03
28079027,2015-04-06,,,9.0,22.0,,,37.0,59.0,,,,,,
28079035,2015-04-06,6.0,0.3,10.0,31.0,,,47.0,57.0,,,,,,
28079036,2015-04-06,6.0,0.2,7.0,27.0,,28.0,38.0,,,,,,,
28079038,2015-04-06,3.0,,10.0,23.0,7.0,15.0,39.0,,1.6,0.2,0.2,,,
28079039,2015-04-06,,0.3,6.0,24.0,,,32.0,70.0,,,,,,
28079040,2015-04-06,4.0,,5.0,23.0,,17.0,32.0,,,,,,,
28079047,2015-04-06,,,4.0,25.0,8.0,14.0,32.0,,,,,,,
28079048,2015-04-06,,,4.0,20.0,7.0,13.0,26.0,,,,,,,
28079049,2015-04-06,,,2.0,23.0,,,26.0,65.0,,,,,,
28079050,2015-04-06,,,4.0,16.0,6.0,13.0,21.0,,,,,,,
28079054,2015-04-06,,,7.0,30.0,,,42.0,67.0,,,,,,
28079055,2015-04-06,,,12.0,32.0,,15.0,51.0,,0.7,0.3,0.2,1.63,0.8,0.83
28079056,2015-04-06,,0.2,20.0,43.0,,,74.0,56.0,,,,,,
28079057,2015-04-06,8.0,0.3,4.0,17.0,,16.0,22.0,,,,,,,
28079058,2015-04-06,,,1.0,10.0,,,12.0,68.0,,,,,,
28079059,2015-04-06,,,3.0,14.0,,,18.0,82.0,,,,,,
28079060,2015-04-06,,,4.0,24.0,,23.0,29.0,63.0,,,,,,
28079004,2015-04-07,6.0,0.3,8.0,40.0,,,53.0,,,,,,,
28079008,2015-04-07,7.0,0.5,13.0,33.0,8.0,21.0,52.0,70.0,2.0,0.4,0.3,1.48,1.38,0.1
28079011,2015-04-07,,,13.0,28.0,,,48.0,,3.2,1.3,0.6,,,
28079016,2015-04-07,,0.3,7.0,24.0,,,35.0,72.0,,,,,,
28079017,2015-04-07,4.0,,3.0,18.0,,,23.0,75.0,,,,,,
28079018,2015-04-07,2.0,0.1,7.0,22.0,,18.0,32.0,75.0,0.3,0.2,0.1,,,
28079024,2015-04-07,2.0,0.2,2.0,13.0,7.0,16.0,17.0,75.0,0.1,0.1,0.1,1.27,1.24,0.03
28079027,2015-04-07,,,5.0,19.0,,,27.0,70.0,,,,,,
28079035,2015-04-07,5.0,0.3,9.0,29.0,,,43.0,65.0,,,,,,
28079036,2015-04-07,7.0,0.3,11.0,29.0,,21.0,45.0,,,,,,,
28079038,2015-04-07,3.0,,9.0,20.0,8.0,17.0,34.0,,1.5,0.2,0.2,,,
28079039,2015-04-07,,0.3,6.0,23.0,,,31.0,79.0,,,,,,
28079040,2015-04-07,4.0,,6.0,21.0,,19.0,30.0,,,,,,,
28079047,2015-04-07,,,5.0,25.0,9.0,18.0,33.0,,,,,,,
28079048,2015-04-07,,,5.0,22.0,11.0,19.0,30.0,,,,,,,
28079049,2015-04-07,,,2.0,21.0,,,24.0,75.0,,,,,,
28079050,2015-04-07,,,4.0,15.0,7.0,16.0,21.0,,,,,,,
28079054,2015-04-07,,,11.0,31.0,,,48.0,77.0,,,,,,
28079055,2015-04-07,,,13.0,29.0,,14.0,49.0,,1.2,0.4,0.3,1.65,0.79,0.86
28079056,2015-04-07,,0.3,29.0,41.0,,,86.0,67.0,,,,,,
28079057,2015-04-07,8.0,0.3,5.0,18.0,,10.0,25.0,,,,,,,
28079058,2015-04-07,,,1.0,11.0,,,13.0,79.0,,,,,,
28079059,2015-04-07,,,4.0,15.0,,,22.0,90.0,,,,,,
28079060,2015-04-07,,,4.0,24.0,,17.0,29.0,69.0,,,,,,
28079004,2015-04-08,5.0,0.3,6.0,41.0,,,51.0,,,,,,,
28079008,2015-04-08,7.0,0.5,10.0,37.0,8.0,19.0,52.0,80.0,1.2,0.4,0.3,1.46,1.35,0.11
28079011,2015-04-08,,,8.0,25.0,,,37.0,,3.6,1.3,0.8,,,
28079016,2015-04-08,,0.3,3.0,22.0,,,27.0,85.0,,,,,,
28079017,2015-04-08,4.0,,2.0,18.0,,,20.0,90.0,,,,,,
28079018,2015-04-08,2.0,0.1,3.0,19.0,,16.0,24.0,92.0,0.4,0.2,0.1,,,
28079024,2015-04-08,2.0,0.2,1.0,11.0,6.0,16.0,13.0,94.0,0.1,0.1,0.1,1.24,1.2,0.04
28079027,2015-04-08,,,6.0,20.0,,,29.0,79.0,,,,,,
28079035,2015-04-08,5.0,0.3,8.0,31.0,,,44.0,74.0,,,,,,
28079036,2015-04-08,19.0,0.4,7.0,28.0,,22.0,38.0,,,,,,,
28079038,2015-04-08,3.0,,10.0,24.0,6.0,16.0,39.0,,1.0,0.2,0.2,,,
28079039,2015-04-08,,0.3,5.0,22.0,,,29.0,92.0,,,,,,
28079040,2015-04-08,5.0,,4.0,21.0,,18.0,28.0,,,,,,,
28079047,2015-04-08,,,3.0,23.0,8.0,17.0,29.0,,,,,,,
28079048,2015-04-08,,,4.0,23.0,8.0,16.0,29.0,,,,,,,
28079049,2015-04-08,,,1.0,22.0,,,24.0,92.0,,,,,,
28079050,2015-04-08,,,3.0,16.0,7.0,15.0,22.0,,,,,,,
28079054,2015-04-08,,,6.0,29.0,,,38.0,89.0,,,,,,
28079055,2015-04-08,,,8.0,29.0,,13.0,41.0,,0.8,0.4,0.2,1.62,0.86,0.77
28079056,2015-04-08,,0.3,17.0,42.0,,,68.0,80.0,,,,,,
28079057,2015-04-08,8.0,0.3,3.0,16.0,,11.0,21.0,,,,,,,
28079058,2015-04-08,,,1.0,8.0,,,10.0,102.0,,,,,,
28079059,2015-04-08,,,2.0,12.0,,,14.0,104.0,,,,,,
28079060,2015-04-08,,,3.0,23.0,,19.0,27.0,83.0,,,,,,
28079004,2015-04-09,6.0,0.3,13.0,54.0,,,73.0,,,,,,,
28079008,2015-04-09,8.0,0.6,16.0,52.0,9.0,15.0,76.0,53.0,1.8,0.6,0.4,1.49,1.37,0.12
28079011,2015-04-09,,,8.0,33.0,,,44.0,,4.3,1.5,0.5,,,
28079016,2015-04-09,,0.3,5.0,30.0,,,38.0,63.0,,,,,,
28079017,2015-04-09,5.0,,2.0,30.0,,,34.0,61.0,,,,,,
28079018,2015-04-09,2.0,0.1,5.0,35.0,,14.0,42.0,60.0,0.7,0.3,0.1,,,
28079024,2015-04-09,2.0,0.2,2.0,24.0,7.0,13.0,27.0,62.0,0.2,0.1,0.1,1.28,1.25,0.03
28079027,2015-04-09,,,4.0,25.0,,,32.0,60.0,,,,,,
28079035,2015-04-09,6.0,0.4,13.0,46.0,,,66.0,51.0,,,,,,
28079036,2015-04-09,22.0,0.4,7.0,36.0,,18.0,47.0,,,,,,,
28079038,2015-04-09,4.0,,18.0,42.0,9.0,16.0,69.0,,2.1,0.4,0.3,,,
28079039,2015-04-09,,0.3,5.0,32.0,,,40.0,69.0,,,,,,
28079040,2015-04-09,5.0,,5.0,34.0,,15.0,43.0,,,,,,,
28079047,2015-04-09,,,5.0,40.0,9.0,14.0,48.0,,,,,,,
28079048,2015-04-09,,,4.0,29.0,8.0,13.0,35.0,,,,,,,
28079049,2015-04-09,,,1.0,35.0,,,37.0,63.0,,,,,,
28079050,2015-04-09,,,5.0,28.0,7.0,12.0,36.0,,,,,,,
28079054,2015-04-09,,,12.0,45.0,,,64.0,65.0,,,,,,
28079055,2015-04-09,,,7.0,41.0,,13.0,52.0,,0.9,0.5,0.2,1.63,0.86,0.76
28079056,2015-04-09,,0.3,28.0,60.0,,,104.0,51.0,,,,,,
28079057,2015-04-09,9.0,0.3,4.0,26.0,,8.0,33.0,,,,,,,
28079058,2015-04-09,,,1.0,13.0,,,15.0,70.0,,,,,,
28079059,2015-04-09,,,1.0,17.0,,,20.0,87.0,,,,,,
28079060,2015-04-09,,,2.0,31.0,,14.0,35.0,61.0,,,,,,
28079004,2015-04-10,6.0,0.4,21.0,67.0,,,99.0,,,,,,,
28079008,2015-04-10,8.0,0.6,17.0,56.0,16.0,25.0,83.0,46.0,1.9,0.6,0.6,1.49,1.37,0.12
28079011,2015-04-10,,,17.0,50.0,,,76.0,,5.5,2.1,0.8,,,
28079016,2015-04-10,,0.3,6.0,40.0,,,49.0,52.0,,,,,,
28079017,2015-04-10,5.0,,8.0,35.0,,,48.0,56.0,,,,,,
28079018,2015-04-10,2.0,0.1,5.0,34.0,,23.0,42.0,58.0,0.8,0.3,0.1,,,
28079024,2015-04-10,2.0,0.3,4.0,26.0,15.0,24.0,32.0,57.0,0.4,0.1,0.1,1.25,1.21,0.03
28079027,2015-04-10,,,5.0,30.0,,,36.0,56.0,,,,,,
28079035,2015-04-10,6.0,0.4,14.0,52.0,,,74.0,48.0,,,,,,
28079036,2015-04-10,20.0,0.4,10.0,44.0,,25.0,58.0,,,,,,,
28079038,2015-04-10,4.0,,19.0,48.0,16.0,26.0,77.0,,2.7,0.5,0.5,,,
28079039,2015-04-10,,0.3,8.0,42.0,,,54.0,56.0,,,,,,
28079040,2015-04-10,5.0,,8.0,40.0,,22.0,52.0,,,,,,,
28079047,2015-04-10,,,4.0,39.0,17.0,26.0,45.0,,,,,,,
28079048,2015-04-10,,,7.0,42.0,15.0,23.0,52.0,,,,,,,
28079049,2015-04-10,,,1.0,36.0,,,38.0,56.0,,,,,,
28079050,2015-04-10,,,19.0,43.0,15.0,25.0,71.0,,,,,,,
28079054,2015-04-10,,,7.0,43.0,,,53.0,66.0,,,,,,
28079055,2015-04-10,,,6.0,42.0,,22.0,51.0,,1.5,0.5,0.3,1.66,0.81,0.86
28079056,2015-04-10,,0.3,23.0,55.0,,,90.0,51.0,,,,,,
28079057,2015-04-10,9.0,0.3,8.0,38.0,,14.0,50.0,,,,,,,
28079058,2015-04-10,,,1.0,22.0,,,24.0,58.0,,,,,,
28079059,2015-04-10,,,2.0,26.0,,,30.0,76.0,,,,,,
28079060,2015-04-10,,,5.0,44.0,,21.0,51.0,53.0,,,,,,
28079004,2015-04-11,6.0,0.3,33.0,49.0,,,100.0,,,,,,,
28079008,2015-04-11,8.0,0.6,10.0,42.0,12.0,22.0,58.0,56.0,1.6,0.5,0.5,1.48,1.37,0.11
28079011,2015-04-11,,,5.0,28.0,,,36.0,,3.8,1.3,0.5,,,
28079016,2015-04-11,,0.3,3.0,24.0,,,28.0,59.0,,,,,,
28079017,2015-04-11,5.0,,15.0,34.0,,,57.0,51.0,,,,,,
28079018,2015-04-11,2.0,0.1,6.0,29.0,,22.0,38.0,54.0,0.9,0.3,0.1,,,
28079024,2015-04-11,2.0,0.2,2.0,18.0,11.0,21.0,21.0,56.0,0.3,0.1,0.1,1.24,1.22,0.02
28079027,2015-04-11,,,6.0,21.0,,,30.0,54.0,,,,,,
28079035,2015-04-11,6.0,0.4,17.0,45.0,,,71.0,50.0,,,,,,
28079036,2015-04-11,18.0,0.3,6.0,30.0,,23.0,39.0,,,,,,,
28079038,2015-04-11,4.0,,13.0,34.0,12.0,22.0,55.0,,1.9,0.3,0.3,,,
28079039,2015-04-11,,0.3,4.0,27.0,,,34.0,67.0,,,,,,
28079040,2015-04-11,5.0,,7.0,29.0,,26.0,39.0,,,,,,,
28079047,2015-04-11,,,7.0,29.0,14.0,23.0,40.0,,,,,,,
28079048,2015-04-11,,,2.0,23.0,11.0,19.0,27.0,,,,,,,
28079049,2015-04-11,,,1.0,25.0,,,26.0,64.0,,,,,,
28079050,2015-04-11,,,5.0,22.0,10.0,19.0,29.0,,,,,,,
28079054,2015-04-11,,,8.0,42.0,,,54.0,62.0,,,,,,
28079055,2015-04-11,,,11.0,35.0,,21.0,51.0,,0.9,0.4,0.2,1.7,0.74,0.96
28079056,2015-04-11,,0.3,22.0,48.0,,,82.0,48.0,,,,,,
28079057,2015-04-11,9.0,0.3,3.0,21.0,,14.0,25.0,,,,,,,
28079058,2015-04-11,,,1.0,7.0,,,9.0,62.0,,,,,,
28079059,2015-04-11,,,3.0,12.0,,,16.0,78.0,,,,,,
28079060,2015-04-11,,,2.0,24.0,,18.0,27.0,71.0,,,,,,
28079004,2015-04-12,6.0,0.3,8.0,45.0,,,58.0,,,,,,,
28079008,2015-04-12,8.0,0.5,7.0,38.0,13.0,30.0,48.0,61.0,1.0,0.4,0.4,1.46,1.35,0.1
28079011,2015-04-12,,,3.0,21.0,,,25.0,,2.8,0.9,0.6,,,
28079016,2015-04-12,,0.2,2.0,19.0,,,22.0,67.0,,,,,,
28079017,2015-04-12,4.0,,1.0,17.0,,,19.0,73.0,,,,,,
28079018,2015-04-12,2.0,0.1,2.0,21.0,,30.0,24.0,74.0,0.3,0.2,0.1,,,
28079024,2015-04-12,2.0,0.2,1.0,15.0,14.0,32.0,17.0,71.0,0.1,0.1,0.1,1.22,1.2,0.02
28079027,2015-04-12,,,3.0,18.0,,,22.0,61.0,,,,,,
28079035,2015-04-12,6.0,0.3,8.0,35.0,,,48.0,60.0,,,,,,
28079036,2015-04-12,13.0,0.3,3.0,21.0,,29.0,25.0,,,,,,,
28079038,2015-04-12,3.0,,7.0,25.0,13.0,29.0,35.0,,1.1,0.2,0.2,,,
28079039,2015-04-12,,0.2,2.0,18.0,,,22.0,78.0,,,,,,
28079040,2015-04-12,5.0,,2.0,18.0,,33.0,21.0,,,,,,,
28079047,2015-04-12,,,1.0,21.0,16.0,31.0,24.0,,,,,,,
28079048,2015-04-12,,,2.0,17.0,13.0,26.0,20.0,,,,,,,
28079049,2015-04-12,,,1.0,21.0,,,22.0,73.0,,,,,,
28079050,2015-04-12,,,1.0,13.0,11.0,26.0,15.0,,,,,,,
28079054,2015-04-12,,,2.0,26.0,,,30.0,75.0,,,,,,
28079055,2015-04-12,,,4.0,31.0,,33.0,38.0,,0.4,0.3,0.1,1.64,0.71,0.93
28079056,2015-04-12,,0.3,12.0,40.0,,,59.0,66.0,,,,,,
28079057,2015-04-12,8.0,0.3,2.0,12.0,,21.0,15.0,,,,,,,
28079058,2015-04-12,,,1.0,5.0,,,6.0,82.0,,,,,,
28079059,2015-04-12,,,2.0,10.0,,,13.0,84.0,,,,,,
28079060,2015-04-12,,,1.0,15.0,,28.0,17.0,84.0,,,,,,
28079004,2015-04-13,6.0,0.3,10.0,53.0,,,68.0,,,,,,,
28079008,2015-04-13,7.0,0.6,12.0,42.0,16.0,45.0,60.0,63.0,1.5,0.5,0.4,1.5,1.39,0.12
28079011,2015-04-13,,,6.0,26.0,,,35.0,,3.6,1.1,0.4,,,
28079016,2015-04-13,,0.3,4.0,26.0,,,32.0,67.0,,,,,,
28079017,2015-04-13,4.0,,5.0,24.0,,,31.0,74.0,,,,,,
28079018,2015-04-13,2.0,0.1,5.0,25.0,,45.0,33.0,74.0,0.5,0.2,0.1,,,
28079024,2015-04-13,2.0,0.2,2.0,16.0,15.0,43.0,19.0,75.0,0.1,0.1,0.1,1.26,1.23,0.03
28079027,2015-04-13,,,5.0,24.0,,,32.0,62.0,,,,,,
28079035,2015-04-13,6.0,0.3,12.0,39.0,,,57.0,60.0,,,,,,
28079036,2015-04-13,7.0,0.3,6.0,31.0,,43.0,41.0,,,,,,,
28079038,2015-04-13,4.0,,15.0,32.0,16.0,45.0,56.0,,1.9,0.3,0.3,,,
28079039,2015-04-13,,0.3,5.0,27.0,,,33.0,74.0,,,,,,
28079040,2015-04-13,5.0,,4.0,24.0,,49.0,30.0,,,,,,,
28079047,2015-04-13,,,5.0,30.0,17.0,44.0,37.0,,,,,,,
28079048,2015-04-13,,,4.0,28.0,15.0,39.0,35.0,,,,,,,
28079049,2015-04-13,,,1.0,28.0,,,30.0,71.0,,,,,,
28079050,2015-04-13,,,5.0,21.0,13.0,40.0,29.0,,,,,,,
28079054,2015-04-13,,,6.0,33.0,,,41.0,76.0,,,,,,
28079055,2015-04-13,,,7.0,37.0,,46.0,48.0,,1.0,0.4,0.3,1.64,0.8,0.84
28079056,2015-04-13,,0.3,23.0,50.0,,,85.0,61.0,,,,,,
28079057,2015-04-13,8.0,0.3,3.0,19.0,,30.0,23.0,,,,,,,
28079058,2015-04-13,,,1.0,8.0,,,10.0,84.0,,,,,,
28079059,2015-04-13,,,2.0,13.0,,,15.0,84.0,,,,,,
28079060,2015-04-13,,,2.0,27.0,,38.0,31.0,78.0,,,,,,
28079004,2015-04-14,6.0,0.3,14.0,60.0,,,80.0,,,,,,,
28079008,2015-04-14,7.0,0.6,15.0,46.0,16.0,45.0,69.0,63.0,2.1,0.4,0.5,1.47,1.35,0.13
28079011,2015-04-14,,,6.0,27.0,,,37.0,,3.5,1.1,0.3,,,
28079016,2015-04-14,,0.2,5.0,25.0,,,32.0,72.0,,,,,,
28079017,2015-04-14,4.0,,5.0,25.0,,,33.0,74.0,,,,,,
28079018,2015-04-14,2.0,0.1,7.0,30.0,,45.0,41.0,71.0,1.1,0.2,0.1,,,
28079024,2015-04-14,2.0,0.2,5.0,19.0,16.0,44.0,27.0,75.0,0.6,0.1,0.1,1.23,1.19,0.04
28079027,2015-04-14,,,10.0,30.0,,,46.0,58.0,,,,,,
28079035,2015-04-14,6.0,0.3,9.0,38.0,,,52.0,59.0,,,,,,
28079036,2015-04-14,6.0,0.3,10.0,32.0,,43.0,48.0,,,,,,,
28079038,2015-04-14,3.0,,16.0,34.0,17.0,45.0,58.0,,2.0,0.2,0.3,,,
28079039,2015-04-14,,0.3,7.0,31.0,,,42.0,74.0,,,,,,
28079040,2015-04-14,5.0,,7.0,27.0,,48.0,39.0,,,,,,,
28079047,2015-04-14,,,7.0,33.0,16.0,44.0,44.0,,,,,,,
28079048,2015-04-14,,,7.0,30.0,15.0,41.0,40.0,,,,,,,
28079049,2015-04-14,,,3.0,31.0,,,35.0,69.0,,,,,,
28079050,2015-04-14,,,4.0,20.0,14.0,42.0,27.0,,,,,,,
28079054,2015-04-14,,,11.0,39.0,,,56.0,73.0,,,,,,
28079055,2015-04-14,,,17.0,44.0,,45.0,71.0,,1.2,0.4,0.3,1.66,0.83,0.83
28079056,2015-04-14,,0.3,31.0,56.0,,,104.0,58.0,,,,,,
28079057,2015-04-14,8.0,0.3,3.0,20.0,,31.0,26.0,,,,,,,
28079058,2015-04-14,,,1.0,11.0,,,13.0,77.0,,,,,,
28079059,2015-04-14,,,3.0,12.0,,,17.0,86.0,,,,,,
28079060,2015-04-14,,,6.0,32.0,,40.0,41.0,80.0,,,,,,
28079004,2015-04-15,6.0,0.3,17.0,57.0,,,82.0,,,,,,,
28079008,2015-04-15,8.0,0.6,18.0,54.0,14.0,30.0,82.0,58.0,2.5,0.5,0.6,1.47,1.34,0.13
28079011,2015-04-15,,,16.0,41.0,,,66.0,,5.0,1.6,1.0,,,
28079016,2015-04-15,,0.3,10.0,37.0,,,52.0,65.0,,,,,,
28079017,2015-04-15,5.0,,8.0,32.0,,,45.0,67.0,,,,,,
28079018,2015-04-15,2.0,0.1,6.0,31.0,,27.0,40.0,70.0,0.8,0.2,0.1,,,
28079024,2015-04-15,2.0,0.2,3.0,20.0,12.0,27.0,24.0,73.0,0.2,0.1,0.1,1.22,1.19,0.03
28079027,2015-04-15,,,6.0,25.0,,,35.0,68.0,,,,,,
28079035,2015-04-15,6.0,0.4,15.0,46.0,,,69.0,52.0,,,,,,
28079036,2015-04-15,18.0,0.3,14.0,36.0,,36.0,57.0,,,,,,,
28079038,2015-04-15,4.0,,20.0,41.0,13.0,29.0,72.0,,3.4,0.3,0.5,,,
28079039,2015-04-15,,0.3,6.0,32.0,,,41.0,75.0,,,,,,
28079040,2015-04-15,5.0,,12.0,35.0,,31.0,53.0,,,,,,,
28079047,2015-04-15,,,9.0,39.0,12.0,27.0,53.0,,,,,,,
28079048,2015-04-15,,,7.0,33.0,15.0,27.0,43.0,,,,,,,
28079049,2015-04-15,,,3.0,31.0,,,36.0,68.0,,,,,,
28079050,2015-04-15,,,13.0,31.0,11.0,25.0,51.0,,,,,,,
28079054,2015-04-15,,,13.0,46.0,,,67.0,72.0,,,,,,
28079055,2015-04-15,,,11.0,42.0,,33.0,59.0,,0.7,0.3,0.2,1.59,0.97,0.62
28079056,2015-04-15,,0.3,27.0,56.0,,,98.0,59.0,,,,,,
28079057,2015-04-15,9.0,0.3,9.0,30.0,,25.0,44.0,,,,,,,
28079058,2015-04-15,,,1.0,13.0,,,15.0,85.0,,,,,,
28079059,2015-04-15,,,5.0,19.0,,,27.0,90.0,,,,,,
28079060,2015-04-15,,,6.0,33.0,,31.0,42.0,80.0,,,,,,
28079004,2015-04-16,5.0,0.2,7.0,36.0,,,47.0,,,,,,,
28079008,2015-04-16,8.0,0.6,22.0,47.0,12.0,18.0,81.0,39.0,2.0,0.5,0.5,1.48,1.37,0.11
28079011,2015-04-16,,,15.0,34.0,,,57.0,,4.1,1.5,0.6,,,
28079016,2015-04-16,,0.3,9.0,31.0,,,45.0,49.0,,,,,,
28079017,2015-04-16,4.0,,6.0,23.0,,,32.0,54.0,,,,,,
28079018,2015-04-16,2.0,0.1,4.0,21.0,,11.0,26.0,54.0,0.7,0.2,0.1,,,
28079024,2015-04-16,2.0,0.2,1.0,9.0,6.0,10.0,11.0,61.0,0.1,0.1,0.1,1.19,1.19,0.01
28079027,2015-04-16,,,4.0,22.0,,,28.0,53.0,,,,,,
28079035,2015-04-16,5.0,0.3,5.0,27.0,,,35.0,54.0,,,,,,
28079036,2015-04-16,6.0,0.2,5.0,33.0,,15.0,40.0,,,,,,,
28079038,2015-04-16,3.0,,13.0,27.0,8.0,12.0,48.0,,1.6,0.3,0.2,,,
28079039,2015-04-16,,0.3,11.0,29.0,,,46.0,58.0,,,,,,
28079040,2015-04-16,4.0,,8.0,27.0,,11.0,38.0,,,,,,,
28079047,2015-04-16,,,2.0,23.0,7.0,11.0,26.0,,,,,,,
28079048,2015-04-16,,,11.0,34.0,8.0,12.0,52.0,,,,,,,
28079049,2015-04-16,,,2.0,24.0,,,26.0,53.0,,,,,,
28079050,2015-04-16,,,29.0,39.0,8.0,16.0,83.0,,,,,,,
28079054,2015-04-16,,,2.0,27.0,,,31.0,65.0,,,,,,
28079055,2015-04-16,,,7.0,30.0,,14.0,41.0,,1.3,0.4,0.2,1.69,1.1,0.59
28079056,2015-04-16,,0.2,21.0,37.0,,,68.0,54.0,,,,,,
28079057,2015-04-16,8.0,0.3,6.0,26.0,,9.0,34.0,,,,,,,
28079058,2015-04-16,,,1.0,7.0,,,9.0,67.0,,,,,,
28079059,2015-04-16,,,3.0,19.0,,,24.0,75.0,,,,,,
28079060,2015-04-16,,,5.0,29.0,,14.0,37.0,62.0,,,,,,
28079004,2015-04-17,5.0,0.3,11.0,44.0,,,61.0,,,,,,,
28079008,2015-04-17,8.0,0.7,22.0,51.0,14.0,24.0,85.0,46.0,3.3,0.7,0.8,1.46,1.34,0.12
28079011,2015-04-17,,,14.0,36.0,,,57.0,,4.6,1.6,0.6,,,
28079016,2015-04-17,,0.3,16.0,37.0,,,61.0,55.0,,,,,,
28079017,2015-04-17,4.0,,7.0,28.0,,,39.0,59.0,,,,,,
28079018,2015-04-17,2.0,0.1,4.0,24.0,,18.0,30.0,59.0,0.7,0.2,0.1,,,
28079024,2015-04-17,2.0,0.2,1.0,10.0,9.0,15.0,13.0,68.0,0.1,0.1,0.1,1.2,1.18,0.01
28079027,2015-04-17,,,10.0,30.0,,,46.0,54.0,,,,,,
28079035,2015-04-17,5.0,0.3,6.0,31.0,,,41.0,57.0,,,,,,
28079036,2015-04-17,6.0,0.3,7.0,38.0,,20.0,48.0,,,,,,,
28079038,2015-04-17,3.0,,17.0,31.0,10.0,18.0,56.0,,1.3,0.2,0.2,,,
28079039,2015-04-17,,0.3,8.0,31.0,,,44.0,62.0,,,,,,
28079040,2015-04-17,4.0,,9.0,30.0,,19.0,44.0,,,,,,,
28079047,2015-04-17,,,4.0,23.0,11.0,19.0,29.0,,,,,,,
28079048,2015-04-17,,,10.0,35.0,13.0,20.0,51.0,,,,,,,
28079049,2015-04-17,,,3.0,24.0,,,29.0,60.0,,,,,,
28079050,2015-04-17,,,37.0,45.0,12.0,23.0,101.0,,,,,,,
28079054,2015-04-17,,,5.0,38.0,,,45.0,65.0,,,,,,
28079055,2015-04-17,,,13.0,39.0,,21.0,59.0,,2.0,0.5,0.3,1.71,0.81,0.91
28079056,2015-04-17,,0.3,21.0,39.0,,,72.0,59.0,,,,,,
28079057,2015-04-17,8.0,0.3,8.0,28.0,,10.0,40.0,,,,,,,
28079058,2015-04-17,,,1.0,9.0,,,11.0,67.0,,,,,,
28079059,2015-04-17,,,6.0,21.0,,,29.0,80.0,,,,,,
28079060,2015-04-17,,,6.0,29.0,,16.0,38.0,69.0,,,,,,
28079004,2015-04-18,6.0,0.3,40.0,43.0,,,104.0,,,,,,,
28079008,2015-04-18,7.0,0.6,19.0,50.0,14.0,26.0,78.0,45.0,2.3,0.5,0.5,1.73,1.59,0.14
28079011,2015-04-18,,,9.0,38.0,,,53.0,,4.1,1.4,0.5,,,
28079016,2015-04-18,,0.3,10.0,39.0,,,53.0,53.0,,,,,,
28079017,2015-04-18,4.0,,12.0,32.0,,,50.0,50.0,,,,,,
28079018,2015-04-18,2.0,0.2,17.0,29.0,,20.0,55.0,50.0,1.1,0.2,0.1,,,
28079024,2015-04-18,2.0,0.2,3.0,17.0,8.0,16.0,22.0,56.0,0.1,0.1,0.1,1.22,1.2,0.02
28079027,2015-04-18,,,16.0,27.0,,,52.0,49.0,,,,,,
28079035,2015-04-18,5.0,0.3,9.0,38.0,,,52.0,50.0,,,,,,
28079036,2015-04-18,6.0,0.2,3.0,33.0,,22.0,37.0,,,,,,,
28079038,2015-04-18,3.0,,11.0,30.0,10.0,20.0,47.0,,1.6,0.2,0.2,,,
28079039,2015-04-18,,0.3,9.0,31.0,,,45.0,59.0,,,,,,
28079040,2015-04-18,4.0,,6.0,28.0,,20.0,38.0,,,,,,,
28079047,2015-04-18,,,10.0,35.0,11.0,21.0,50.0,,,,,,,
28079048,2015-04-18,,,8.0,37.0,11.0,19.0,49.0,,,,,,,
28079049,2015-04-18,,,4.0,29.0,,,35.0,55.0,,,,,,
28079050,2015-04-18,,,22.0,36.0,10.0,21.0,70.0,,,,,,,
28079054,2015-04-18,,,4.0,38.0,,,45.0,62.0,,,,,,
28079055,2015-04-18,,,18.0,34.0,,23.0,61.0,,2.0,0.5,0.3,1.86,0.62,1.25
28079056,2015-04-18,,0.3,32.0,43.0,,,91.0,53.0,,,,,,
28079057,2015-04-18,8.0,0.3,12.0,31.0,,18.0,50.0,,,,,,,
28079058,2015-04-18,,,1.0,5.0,,,7.0,62.0,,,,,,
28079059,2015-04-18,,,11.0,24.0,,,41.0,66.0,,,,,,
28079060,2015-04-18,,,6.0,33.0,,24.0,42.0,66.0,,,,,,
28079004,2015-04-19,5.0,0.3,10.0,39.0,,,53.0,,,,,,,
28079008,2015-04-19,7.0,0.5,7.0,34.0,5.0,9.0,45.0,66.0,1.1,0.3,0.3,1.44,1.34,0.1
28079011,2015-04-19,,,6.0,23.0,,,32.0,,2.3,1.0,0.2,,,
28079016,2015-04-19,,0.2,2.0,19.0,,,22.0,73.0,,,,,,
