date,station,SO_2,CO,NO,NO_2,PM10,NOx,O_3,TOL,BEN,EBE,TCH,CH4,NMHC
2002-10-04,28079004,8.0,0.9,47.0,85.0,,157.0,,,,,,,
2002-10-04,28079011,,,71.0,72.0,,180.0,,,,,,,
2002-10-04,28079016,,0.6,33.0,56.0,,106.0,29.0,,,,,,
2002-10-04,28079017,7.0,,130.0,85.0,,284.0,19.0,,,,,,
2002-10-04,28079024,5.0,0.3,25.0,59.0,35.0,98.0,34.0,8.6,2.0,1.9,1.42,1.25,0.17
2002-10-04,28079035,10.0,0.9,48.0,79.0,,152.0,22.0,,,,,,
2002-10-04,28079036,8.0,0.7,46.0,54.0,29.0,125.0,,,,,,,
2002-10-04,28079038,17.0,,85.0,72.0,36.0,202.0,,,,,,,
2002-10-04,28079039,,0.7,53.0,66.0,,147.0,24.0,,,,,,
2002-10-04,28079040,8.0,,23.0,42.0,32.0,78.0,,,,,,,
2002-10-05,28079004,7.0,0.8,24.0,76.0,,113.0,,,,,,,
2002-10-05,28079011,,,81.0,70.0,,194.0,,,,,,,
2002-10-05,28079016,,0.8,58.0,55.0,,145.0,41.0,,,,,,
2002-10-05,28079017,6.0,,71.0,78.0,,187.0,33.0,,,,,,
2002-10-05,28079024,5.0,0.3,13.0,45.0,35.0,65.0,49.0,5.2,1.3,1.2,1.38,1.22,0.16
2002-10-05,28079035,9.0,0.8,30.0,68.0,,114.0,38.0,,,,,,
2002-10-05,28079036,8.0,0.8,44.0,53.0,35.0,121.0,,,,,,,
2002-10-05,28079038,15.0,,53.0,68.0,35.0,149.0,,,,,,,
2002-10-05,28079039,,1.2,71.0,68.0,,176.0,38.0,,,,,,
2002-10-05,28079040,8.0,,33.0,54.0,33.0,105.0,,,,,,,
2002-10-06,28079004,9.0,1.0,80.0,75.0,,198.0,,,,,,,
2002-10-06,28079011,,,76.0,80.0,,197.0,,,,,,,
2002-10-06,28079016,,0.7,33.0,62.0,,113.0,35.0,,,,,,
2002-10-06,28079017,8.0,,143.0,78.0,,298.0,28.0,,,,,,
2002-10-06,28079024,5.0,0.5,25.0,48.0,30.0,87.0,38.0,7.1,1.8,2.0,1.43,1.22,0.22
2002-10-06,28079035,11.0,1.1,69.0,71.0,,177.0,32.0,,,,,,
2002-10-06,28079036,8.0,0.8,42.0,62.0,25.0,126.0,,,,,,,
2002-10-06,28079038,17.0,,82.0,71.0,30.0,196.0,,,,,,,
2002-10-06,28079039,,1.3,88.0,72.0,,207.0,29.0,,,,,,
2002-10-06,28079040,8.0,,26.0,66.0,26.0,106.0,,,,,,,
2002-10-07,28079004,11.0,1.0,110.0,89.0,,258.0,,,,,,,
2002-10-07,28079011,,,37.0,81.0,,138.0,,,,,,,
2002-10-07,28079016,,0.5,30.0,72.0,,118.0,26.0,,,,,,
2002-10-07,28079017,8.0,,148.0,83.0,,310.0,26.0,,,,,,
2002-10-07,28079024,6.0,0.4,30.0,61.0,45.0,106.0,29.0,7.3,1.8,1.9,1.44,1.21,0.23
2002-10-07,28079035,11.0,0.8,56.0,80.0,,166.0,26.0,,,,,,
2002-10-07,28079036,9.0,0.7,49.0,71.0,47.0,145.0,,,,,,,
2002-10-07,28079038,17.0,,67.0,75.0,46.0,177.0,,,,,,,
2002-10-07,28079039,,0.8,55.0,81.0,,165.0,21.0,,,,,,
2002-10-07,28079040,9.0,,34.0,71.0,45.0,124.0,,,,,,,
2002-10-08,28079004,8.0,1.0,95.0,82.0,,228.0,,,,,,,
2002-10-08,28079011,,,75.0,75.0,,190.0,,,,,,,
2002-10-08,28079016,,0.5,65.0,68.0,,168.0,14.0,,,,,,
2002-10-08,28079017,7.0,,96.0,70.0,,216.0,17.0,,,,,,
2002-10-08,28079024,5.0,0.2,30.0,49.0,38.0,95.0,26.0,7.4,1.6,1.9,1.45,1.24,0.2
2002-10-08,28079035,9.0,0.8,69.0,71.0,,177.0,21.0,,,,,,
2002-10-08,28079036,8.0,0.8,72.0,63.0,49.0,173.0,,,,,,,
2002-10-08,28079038,15.0,,80.0,66.0,48.0,188.0,,,,,,,
2002-10-08,28079039,,0.7,64.0,68.0,,166.0,14.0,,,,,,
2002-10-08,28079040,9.0,,54.0,70.0,52.0,152.0,,,,,,,
2002-10-09,28079004,5.0,0.4,9.0,60.0,,73.0,,,,,,,
2002-10-09,28079011,,,34.0,48.0,,101.0,,,,,,,
2002-10-09,28079016,,0.5,18.0,42.0,,69.0,38.0,,,,,,
2002-10-09,28079017,5.0,,9.0,44.0,,58.0,37.0,,,,,,
2002-10-09,28079024,3.0,0.2,3.0,14.0,12.0,18.0,51.0,1.5,0.5,0.5,1.3,1.16,0.14
2002-10-09,28079035,7.0,0.4,12.0,43.0,,61.0,38.0,,,,,,
2002-10-09,28079036,7.0,0.5,18.0,41.0,13.0,68.0,,,,,,,
2002-10-09,28079038,11.0,,29.0,37.0,12.0,82.0,,,,,,,
2002-10-09,28079039,,0.5,22.0,41.0,,76.0,35.0,,,,,,
2002-10-09,28079040,6.0,,15.0,39.0,10.0,61.0,,,,,,,
2002-10-10,28079004,8.0,0.5,21.0,60.0,,92.0,,,,,,,
2002-10-10,28079011,,,66.0,64.0,,165.0,,,,,,,
2002-10-10,28079016,,0.7,32.0,50.0,,99.0,31.0,,,,,,
2002-10-10,28079017,5.0,,15.0,51.0,,74.0,34.0,,,,,,
2002-10-10,28079024,4.0,0.4,4.0,18.0,12.0,24.0,47.0,1.4,0.6,0.6,1.32,1.17,0.14
2002-10-10,28079035,8.0,0.6,27.0,56.0,,97.0,29.0,,,,,,
2002-10-10,28079036,8.0,0.6,33.0,47.0,18.0,98.0,,,,,,,
2002-10-10,28079038,13.0,,47.0,47.0,18.0,120.0,,,,,,,
2002-10-10,28079039,,0.7,38.0,50.0,,108.0,27.0,,,,,,
2002-10-10,28079040,8.0,,26.0,49.0,16.0,88.0,,,,,,,
2002-10-11,28079004,10.0,0.7,51.0,72.0,,150.0,,,,,,,
2002-10-11,28079011,,,104.0,77.0,,237.0,,,,,,,
2002-10-11,28079016,,0.9,87.0,66.0,,199.0,23.0,,,,,,
2002-10-11,28079017,6.0,,49.0,59.0,,135.0,28.0,,,,,,
2002-10-11,28079024,6.0,0.4,12.0,25.0,26.0,43.0,44.0,2.4,0.8,0.6,1.33,1.23,0.1
2002-10-11,28079035,10.0,0.7,43.0,62.0,,127.0,26.0,,,,,,
2002-10-11,28079036,10.0,0.9,62.0,58.0,36.0,152.0,,,,,,,
2002-10-11,28079038,18.0,,69.0,54.0,31.0,160.0,,,,,,,
2002-10-11,28079039,,1.1,91.0,68.0,,208.0,21.0,,,,,,
2002-10-11,28079040,10.0,,45.0,59.0,31.0,128.0,,,,,,,
2002-10-12,28079004,7.0,0.6,20.0,60.0,,90.0,,,,,,,
2002-10-12,28079011,,,34.0,47.0,,99.0,,,,,,,
2002-10-12,28079016,,0.4,26.0,41.0,,81.0,33.0,,,,,,
2002-10-12,28079017,5.0,,12.0,42.0,,60.0,32.0,,,,,,
2002-10-12,28079024,4.0,0.1,5.0,17.0,17.0,24.0,49.0,1.9,0.6,0.5,1.31,1.24,0.07
2002-10-12,28079035,8.0,0.6,24.0,49.0,,85.0,29.0,,,,,,
2002-10-12,28079036,7.0,0.5,24.0,40.0,22.0,77.0,,,,,,,
2002-10-12,28079038,12.0,,25.0,35.0,15.0,74.0,,,,,,,
2002-10-12,28079039,,0.7,25.0,40.0,,77.0,32.0,,,,,,
2002-10-12,28079040,6.0,,17.0,39.0,18.0,65.0,,,,,,,
2002-10-13,28079004,8.0,0.7,61.0,63.0,,157.0,,,,,,,
2002-10-13,28079011,,,47.0,57.0,,129.0,,,,,,,
2002-10-13,28079016,,0.5,33.0,47.0,,98.0,23.0,,,,,,
2002-10-13,28079017,5.0,,24.0,45.0,,81.0,23.0,,,,,,
2002-10-13,28079024,4.0,0.2,11.0,28.0,25.0,44.0,34.0,4.4,1.0,0.9,1.41,1.31,0.1
2002-10-13,28079035,8.0,0.7,38.0,49.0,,106.0,25.0,,,,,,
2002-10-13,28079036,7.0,0.6,36.0,43.0,25.0,97.0,,,,,,,
2002-10-13,28079038,14.0,,47.0,47.0,27.0,119.0,,,,,,,
2002-10-13,28079039,,0.8,55.0,56.0,,140.0,17.0,,,,,,
2002-10-13,28079040,7.0,,27.0,42.0,21.0,83.0,,,,,,,
2002-10-14,28079004,7.0,0.6,43.0,67.0,,132.0,,,,,,,
2002-10-14,28079011,,,51.0,53.0,,131.0,,,,,,,
2002-10-14,28079016,,0.5,43.0,49.0,,115.0,19.0,,,,,,
2002-10-14,28079017,6.0,,67.0,52.0,,155.0,17.0,,,,,,
2002-10-14,28079024,4.0,0.1,11.0,30.0,21.0,47.0,30.0,3.9,0.8,0.9,1.33,1.24,0.09
2002-10-14,28079035,8.0,0.6,35.0,50.0,,103.0,21.0,,,,,,
2002-10-14,28079036,7.0,0.6,42.0,45.0,26.0,109.0,,,,,,,
2002-10-14,28079038,13.0,,40.0,43.0,26.0,104.0,,,,,,,
2002-10-14,28079039,,0.6,48.0,54.0,,128.0,14.0,,,,,,
2002-10-14,28079040,8.0,,37.0,45.0,28.0,102.0,,,,,,,
2002-10-15,28079004,8.0,0.7,51.0,71.0,,150.0,,,,,,,
2002-10-15,28079011,,,51.0,62.0,,140.0,,,,,,,
2002-10-15,28079016,,0.6,62.0,58.0,,153.0,16.0,,,,,,
2002-10-15,28079017,6.0,,51.0,59.0,,137.0,18.0,,,,,,
2002-10-15,28079024,4.0,0.2,11.0,31.0,18.0,48.0,31.0,4.4,0.8,1.1,1.33,1.22,0.11
2002-10-15,28079035,8.0,0.6,38.0,54.0,,112.0,21.0,,,,,,
2002-10-15,28079036,8.0,0.6,50.0,54.0,29.0,130.0,,,,,,,
2002-10-15,28079038,14.0,,47.0,49.0,26.0,121.0,,,,,,,
2002-10-15,28079039,,0.7,53.0,60.0,,141.0,11.0,,,,,,
2002-10-15,28079040,9.0,,53.0,56.0,35.0,137.0,,,,,,,
2002-10-16,28079004,6.0,0.4,18.0,63.0,,91.0,,,,,,,
2002-10-16,28079011,,,40.0,53.0,,115.0,,,,,,,
2002-10-16,28079016,,0.4,26.0,45.0,,84.0,32.0,,,,,,
2002-10-16,28079017,5.0,,14.0,44.0,,65.0,34.0,,,,,,
2002-10-16,28079024,4.0,0.1,6.0,23.0,18.0,32.0,44.0,3.4,0.7,1.0,1.31,1.22,0.09
2002-10-16,28079035,7.0,0.4,18.0,44.0,,71.0,34.0,,,,,,
2002-10-16,28079036,7.0,0.4,22.0,42.0,21.0,76.0,,,,,,,
2002-10-16,28079038,12.0,,27.0,40.0,20.0,81.0,,,,,,,
2002-10-16,28079039,,0.5,28.0,49.0,,92.0,27.0,,,,,,
2002-10-16,28079040,7.0,,19.0,39.0,21.0,68.0,,,,,,,
2002-10-17,28079004,7.0,0.5,18.0,65.0,,93.0,,,,,,,
2002-10-17,28079011,,,53.0,63.0,,144.0,,,,,,,
2002-10-17,28079016,,0.6,18.0,46.0,,74.0,46.0,,,,,,
2002-10-17,28079017,5.0,,42.0,50.0,,114.0,40.0,,,,,,
2002-10-17,28079024,4.0,0.4,4.0,21.0,13.0,27.0,53.0,1.5,0.4,0.9,1.3,1.22,0.09
2002-10-17,28079035,8.0,0.5,21.0,52.0,,84.0,41.0,,,,,,
2002-10-17,28079036,8.0,0.6,25.0,49.0,13.0,88.0,,,,,,,
2002-10-17,28079038,12.0,,37.0,44.0,18.0,101.0,,,,,,,
2002-10-17,28079039,,0.5,25.0,47.0,,85.0,41.0,,,,,,
2002-10-17,28079040,7.0,,22.0,46.0,14.0,79.0,,,,,,,
2002-10-18,28079004,14.0,1.3,132.0,81.0,,283.0,,,,,,,
2002-10-18,28079011,,,74.0,85.0,,198.0,,,,,,,
2002-10-18,28079016,,0.7,42.0,67.0,,132.0,23.0,,,,,,
2002-10-18,28079017,9.0,,182.0,81.0,,360.0,21.0,,,,,,
2002-10-18,28079024,6.0,0.6,29.0,57.0,30.0,101.0,21.0,5.5,1.4,1.4,1.44,1.29,0.15
2002-10-18,28079035,14.0,1.0,79.0,79.0,,199.0,25.0,,,,,,
2002-10-18,28079036,11.0,0.8,62.0,67.0,32.0,162.0,,,,,,,
2002-10-18,28079038,21.0,,95.0,75.0,40.0,221.0,,,,,,,
2002-10-18,28079039,,0.9,69.0,77.0,,183.0,17.0,,,,,,
2002-10-18,28079040,11.0,,49.0,75.0,32.0,150.0,,,,,,,
2002-10-19,28079004,13.0,1.3,129.0,84.0,,281.0,,,,,,,
2002-10-19,28079011,,,34.0,73.0,,126.0,,,,,,,
2002-10-19,28079016,,0.5,17.0,56.0,,83.0,32.0,,,,,,
2002-10-19,28079017,8.0,,137.0,78.0,,289.0,24.0,,,,,,
2002-10-19,28079024,6.0,0.4,16.0,59.0,40.0,84.0,27.0,5.8,1.6,1.6,1.46,1.3,0.15
2002-10-19,28079035,14.0,1.1,51.0,81.0,,159.0,26.0,,,,,,
2002-10-19,28079036,15.0,0.6,29.0,60.0,38.0,105.0,,,,,,,
2002-10-19,28079038,18.0,,57.0,70.0,40.0,157.0,,,,,,,
2002-10-19,28079039,,0.6,25.0,69.0,,107.0,24.0,,,,,,
2002-10-19,28079040,8.0,,14.0,61.0,33.0,82.0,,,,,,,
2002-10-20,28079004,9.0,0.8,36.0,79.0,,135.0,,,,,,,
2002-10-20,28079011,,,33.0,54.0,,104.0,,,,,,,
2002-10-20,28079016,,0.3,14.0,41.0,,62.0,29.0,,,,,,
2002-10-20,28079017,6.0,,26.0,62.0,,102.0,19.0,,,,,,
2002-10-20,28079024,5.0,0.3,12.0,53.0,33.0,71.0,20.0,5.8,1.5,1.5,1.45,1.31,0.14
2002-10-20,28079035,10.0,0.8,29.0,64.0,,108.0,21.0,,,,,,
2002-10-20,28079036,12.0,0.5,20.0,43.0,28.0,75.0,,,,,,,
2002-10-20,28079038,14.0,,29.0,55.0,26.0,100.0,,,,,,,
2002-10-20,28079039,,0.5,14.0,55.0,,76.0,20.0,,,,,,
2002-10-20,28079040,6.0,,7.0,38.0,21.0,49.0,,,,,,,
2002-10-21,28079004,5.0,0.4,13.0,60.0,,81.0,,,,,,,
2002-10-21,28079011,,,38.0,55.0,,114.0,,,,,,,
2002-10-21,28079016,,0.4,16.0,41.0,,65.0,34.0,,,,,,
2002-10-21,28079017,5.0,,7.0,40.0,,50.0,34.0,,,,,,
2002-10-21,28079024,4.0,0.1,5.0,20.0,19.0,28.0,44.0,2.2,0.6,0.7,1.3,1.23,0.08
2002-10-21,28079035,7.0,0.5,15.0,44.0,,67.0,36.0,,,,,,
2002-10-21,28079036,7.0,0.4,10.0,34.0,18.0,49.0,,,,,,,
2002-10-21,28079038,11.0,,19.0,37.0,16.0,66.0,,,,,,,
2002-10-21,28079039,,0.5,23.0,43.0,,78.0,33.0,,,,,,
2002-10-21,28079040,6.0,,10.0,32.0,13.0,48.0,,,,,,,
2002-10-22,28079004,5.0,0.3,4.0,54.0,,60.0,,,,,,,
2002-10-22,28079011,,,12.0,37.0,,56.0,,,,,,,
2002-10-22,28079016,,0.4,12.0,38.0,,55.0,52.0,,,,,,
2002-10-22,28079017,5.0,,3.0,40.0,,45.0,49.0,,,,,,
2002-10-22,28079024,4.0,0.2,2.0,11.0,16.0,15.0,63.0,0.8,0.3,0.6,1.29,1.23,0.06
2002-10-22,28079035,7.0,0.4,5.0,31.0,,39.0,58.0,,,,,,
2002-10-22,28079036,7.0,0.4,8.0,34.0,19.0,46.0,,,,,,,
2002-10-22,28079038,12.0,,14.0,28.0,21.0,48.0,,,,,,,
2002-10-22,28079039,,0.3,15.0,33.0,,57.0,53.0,,,,,,
2002-10-22,28079040,5.0,,6.0,26.0,17.0,36.0,,,,,,,
2002-10-23,28079004,12.0,0.6,20.0,68.0,,98.0,,,,,,,
2002-10-23,28079011,,,55.0,59.0,,143.0,,,,,,,
2002-10-23,28079016,,0.6,21.0,48.0,,81.0,38.0,,,,,,
2002-10-23,28079017,5.0,,13.0,49.0,,69.0,38.0,,,,,,
2002-10-23,28079024,4.0,0.4,3.0,21.0,16.0,26.0,48.0,1.4,0.4,0.7,1.31,1.23,0.08
2002-10-23,28079035,9.0,0.5,21.0,55.0,,87.0,34.0,,,,,,
2002-10-23,28079036,8.0,0.5,23.0,46.0,16.0,81.0,,,,,,,
2002-10-23,28079038,14.0,,37.0,44.0,21.0,102.0,,,,,,,
2002-10-23,28079039,,0.5,28.0,47.0,,90.0,36.0,,,,,,
2002-10-23,28079040,7.0,,20.0,45.0,16.0,76.0,,,,,,,
2002-10-24,28079004,10.0,0.8,72.0,74.0,,185.0,,,,,,,
2002-10-24,28079011,,,66.0,67.0,,167.0,,,,,,,
2002-10-24,28079016,,0.8,83.0,69.0,,196.0,17.0,,,,,,
2002-10-24,28079017,6.0,,67.0,60.0,,163.0,22.0,,,,,,
2002-10-24,28079018,5.0,0.7,42.0,100.0,28.0,165.0,23.0,,,,,,
2002-10-24,28079024,4.0,0.5,14.0,35.0,27.0,56.0,29.0,4.0,0.9,1.4,1.37,1.27,0.1
2002-10-24,28079035,8.0,0.6,38.0,60.0,,117.0,25.0,,,,,,
2002-10-24,28079036,9.0,0.8,60.0,58.0,35.0,150.0,,,,,,,
2002-10-24,28079038,15.0,,52.0,51.0,29.0,132.0,,,,,,,
2002-10-24,28079039,,0.7,50.0,62.0,,138.0,18.0,,,,,,
2002-10-24,28079040,9.0,,53.0,60.0,34.0,141.0,,,,,,,
2002-10-25,28079004,7.0,0.6,38.0,67.0,,125.0,,,,,,,
2002-10-25,28079011,,,57.0,63.0,,151.0,,,,,,,
2002-10-25,28079016,,0.8,77.0,63.0,,181.0,13.0,,,,,,
2002-10-25,28079017,6.0,,58.0,54.0,,143.0,17.0,,,,,,
2002-10-25,28079018,5.0,0.6,38.0,98.0,37.0,156.0,17.0,,,,,,
2002-10-25,28079024,4.0,0.3,17.0,35.0,25.0,61.0,25.0,5.3,1.0,1.7,1.4,1.29,0.11
2002-10-25,28079035,8.0,0.7,48.0,60.0,,133.0,19.0,,,,,,
2002-10-25,28079036,9.0,0.9,71.0,53.0,36.0,161.0,,,,,,,
2002-10-25,28079038,15.0,,55.0,50.0,32.0,135.0,,,,,,,
2002-10-25,28079039,,0.6,45.0,54.0,,123.0,16.0,,,,,,
2002-10-25,28079040,8.0,,50.0,55.0,35.0,131.0,,,,,,,
2002-10-26,28079004,11.0,1.1,103.0,68.0,,225.0,,,,,,,
2002-10-26,28079011,,,76.0,59.0,,175.0,,,,,,,
2002-10-26,28079016,,0.8,67.0,47.0,,150.0,13.0,,,,,,
2002-10-26,28079017,8.0,,137.0,55.0,,266.0,10.0,,,,,,
2002-10-26,28079018,6.0,1.0,72.0,133.0,41.0,243.0,9.0,,,,,,
2002-10-26,28079024,7.0,0.7,40.0,28.0,34.0,90.0,8.0,11.8,2.5,2.7,1.53,1.33,0.2
2002-10-26,28079035,12.0,1.2,99.0,67.0,,219.0,12.0,,,,,,
2002-10-26,28079036,21.0,1.0,75.0,47.0,29.0,163.0,,,,,,,
2002-10-26,28079038,19.0,,115.0,62.0,41.0,239.0,,,,,,,
2002-10-26,28079039,,1.2,110.0,60.0,,228.0,10.0,,,,,,
2002-10-26,28079040,8.0,,57.0,51.0,28.0,138.0,,,,,,,
2002-10-27,28079004,15.0,1.7,118.0,72.0,,254.0,,,,,,,
2002-10-27,28079016,,0.9,72.0,45.0,,155.0,19.0,,,,,,
2002-10-27,28079017,10.0,,260.0,66.0,,464.0,18.0,,,,,,
2002-10-27,28079018,9.0,1.1,69.0,146.0,43.0,251.0,13.0,,,,,,
2002-10-27,28079024,8.0,0.8,27.0,25.0,35.0,67.0,13.0,10.4,2.7,2.4,1.52,1.33,0.19
2002-10-27,28079035,20.0,1.7,126.0,77.0,,270.0,16.0,,,,,,
2002-10-27,28079036,15.0,0.8,47.0,46.0,26.0,118.0,,,,,,,
2002-10-27,28079038,26.0,,139.0,66.0,43.0,279.0,,,,,,,
2002-10-27,28079039,,1.3,108.0,58.0,,224.0,15.0,,,,,,
2002-10-27,28079040,10.0,,38.0,51.0,25.0,109.0,,,,,,,
2002-10-28,28079004,17.0,1.5,138.0,87.0,,299.0,,,,,,,
2002-10-28,28079016,,0.6,33.0,50.0,,101.0,24.0,,,,,,
2002-10-28,28079017,10.0,,223.0,73.0,,416.0,19.0,,,,,,
2002-10-28,28079018,9.0,1.1,78.0,143.0,46.0,263.0,19.0,,,,,,
2002-10-28,28079024,7.0,0.5,15.0,19.0,29.0,42.0,22.0,6.4,1.3,1.5,1.4,1.27,0.13
2002-10-28,28079035,19.0,1.0,76.0,73.0,,190.0,19.0,,,,,,
2002-10-28,28079036,27.0,0.8,63.0,52.0,33.0,149.0,,,,,,,
2002-10-28,28079038,26.0,,101.0,66.0,46.0,221.0,,,,,,,
2002-10-28,28079039,,0.8,63.0,63.0,,159.0,21.0,,,,,,
2002-10-28,28079040,9.0,,36.0,49.0,34.0,105.0,,,,,,,
2002-10-29,28079004,17.0,1.7,184.0,95.0,,376.0,,,,,,,
2002-10-29,28079011,,,189.0,101.0,,390.0,,,,,,,
2002-10-29,28079016,,0.9,80.0,70.0,,194.0,19.0,,,,,,
2002-10-29,28079017,13.0,,345.0,90.0,,619.0,13.0,,,,,,
2002-10-29,28079018,10.0,1.2,100.0,181.0,70.0,335.0,12.0,,,,,,
2002-10-29,28079024,8.0,0.7,28.0,21.0,52.0,64.0,10.0,15.2,2.3,3.0,1.57,1.35,0.22
2002-10-29,28079035,20.0,1.4,121.0,92.0,,277.0,16.0,,,,,,
2002-10-29,28079036,18.0,1.0,86.0,67.0,49.0,199.0,,,,,,,
2002-10-29,28079038,28.0,,141.0,86.0,66.0,302.0,,,,,,,
2002-10-29,28079039,,1.9,185.0,102.0,,386.0,12.0,,,,,,
2002-10-29,28079040,13.0,,68.0,66.0,55.0,171.0,,,,,,,
2002-10-30,28079004,11.0,0.8,71.0,80.0,,188.0,,,,,,,
2002-10-30,28079011,,,60.0,68.0,,161.0,,,,,,,
2002-10-30,28079016,,0.7,47.0,61.0,,133.0,18.0,,,,,,
2002-10-30,28079017,8.0,,140.0,65.0,,280.0,23.0,,,,,,
2002-10-30,28079018,7.0,0.7,49.0,106.0,39.0,182.0,22.0,,,,,,
2002-10-30,28079024,6.0,0.5,28.0,10.0,36.0,54.0,27.0,10.3,1.5,2.2,1.5,1.34,0.16
2002-10-30,28079035,13.0,0.7,51.0,62.0,,141.0,23.0,,,,,,
2002-10-30,28079036,12.0,0.7,47.0,59.0,35.0,131.0,,,,,,,
2002-10-30,28079038,18.0,,52.0,57.0,34.0,138.0,,,,,,,
2002-10-30,28079039,,0.7,53.0,65.0,,146.0,17.0,,,,,,
2002-10-30,28079040,10.0,,39.0,50.0,32.0,110.0,,,,,,,
2002-10-31,28079004,11.0,0.8,67.0,82.0,,185.0,,,,,,,
2002-10-31,28079011,,,88.0,81.0,,216.0,,,,,,,
2002-10-31,28079016,,0.8,65.0,65.0,,165.0,20.0,,,,,,
2002-10-31,28079017,7.0,,80.0,65.0,,187.0,21.0,,,,,,
2002-10-31,28079018,7.0,0.8,47.0,71.0,33.0,143.0,20.0,,,,,,
2002-10-31,28079024,5.0,0.3,18.0,40.0,23.0,68.0,25.0,5.6,1.1,1.3,1.41,1.3,0.12
2002-10-31,28079035,11.0,0.7,50.0,69.0,,146.0,22.0,,,,,,
2002-10-31,28079036,16.0,1.0,94.0,64.0,37.0,208.0,,,,,,,
2002-10-31,28079038,19.0,,81.0,65.0,36.0,188.0,,,,,,,
2002-10-31,28079039,,0.8,65.0,67.0,,166.0,18.0,,,,,,
2002-10-31,28079040,11.0,,80.0,59.0,35.0,181.0,,,,,,,
2002-11-01,28079004,13.0,1.1,98.0,74.0,,225.0,,,,,,,
2002-11-01,28079011,,,87.0,76.0,,209.0,,,,,,,
2002-11-01,28079016,,0.9,84.0,60.0,,188.0,12.0,,,,,,
2002-11-01,28079017,7.0,,88.0,55.0,,190.0,12.0,,,,,,
2002-11-01,28079018,8.0,0.9,62.0,72.0,40.0,167.0,12.0,,,,,,
2002-11-01,28079024,6.0,0.6,39.0,50.0,32.0,109.0,13.0,9.3,2.0,2.1,1.57,1.39,0.18
2002-11-01,28079035,12.0,0.9,63.0,60.0,,157.0,15.0,,,,,,
2002-11-01,28079036,14.0,1.0,72.0,52.0,36.0,162.0,,,,,,,
2002-11-01,28079038,25.0,,67.0,59.0,37.0,161.0,,,,,,,
2002-11-01,28079039,,0.9,77.0,66.0,,184.0,10.0,,,,,,
2002-11-01,28079040,9.0,,64.0,53.0,31.0,151.0,,,,,,,
2002-11-02,28079004,11.0,0.9,76.0,67.0,,183.0,,,,,,,
2002-11-02,28079011,,,63.0,61.0,,157.0,,,,,,,
2002-11-02,28079016,,0.7,49.0,52.0,,128.0,11.0,,,,,,
2002-11-02,28079017,7.0,,103.0,53.0,,211.0,10.0,,,,,,
2002-11-02,28079018,7.0,0.8,51.0,67.0,36.0,145.0,10.0,,,,,,
2002-11-02,28079024,7.0,0.6,32.0,42.0,31.0,90.0,11.0,,,,1.54,1.42,0.12
2002-11-02,28079035,11.0,0.9,56.0,57.0,,142.0,14.0,,,,,,
2002-11-02,28079036,13.0,0.8,46.0,48.0,26.0,119.0,,,,,,,
2002-11-02,28079038,16.0,,58.0,51.0,30.0,140.0,,,,,,,
2002-11-02,28079039,,0.7,47.0,56.0,,129.0,9.0,,,,,,
2002-11-02,28079040,7.0,,37.0,50.0,22.0,108.0,,,,,,,
2002-11-03,28079004,8.0,0.4,12.0,52.0,,70.0,,,,,,,
2002-11-03,28079011,,,21.0,38.0,,70.0,,,,,,,
2002-11-03,28079016,,0.4,19.0,40.0,,70.0,17.0,,,,,,
2002-11-03,28079017,6.0,,29.0,36.0,,80.0,16.0,,,,,,
2002-11-03,28079018,6.0,0.2,13.0,35.0,15.0,55.0,20.0,,,,,,
2002-11-03,28079024,7.0,0.3,5.0,18.0,15.0,26.0,25.0,,,,1.3,1.26,0.04
2002-11-03,28079035,9.0,0.5,14.0,37.0,,57.0,21.0,,,,,,
2002-11-03,28079036,10.0,0.5,24.0,38.0,19.0,75.0,,,,,,,
2002-11-03,28079038,16.0,,19.0,29.0,12.0,58.0,,,,,,,
2002-11-03,28079039,,0.5,26.0,40.0,,80.0,16.0,,,,,,
2002-11-03,28079040,7.0,,18.0,33.0,14.0,61.0,,,,,,,
2002-11-04,28079004,18.0,0.8,77.0,78.0,,196.0,,,,,,,
2002-11-04,28079011,,,54.0,69.0,,153.0,,,,,,,
2002-11-04,28079016,,0.6,47.0,53.0,,126.0,20.0,,,,,,
2002-11-04,28079017,8.0,,89.0,72.0,,208.0,12.0,,,,,,
2002-11-04,28079018,10.0,0.8,39.0,70.0,31.0,130.0,18.0,,,,,,
2002-11-04,28079024,8.0,0.6,22.0,47.0,25.0,81.0,21.0,,,,1.39,1.28,0.12
2002-11-04,28079035,18.0,0.8,60.0,73.0,,165.0,18.0,,,,,,
2002-11-04,28079036,20.0,0.7,53.0,55.0,29.0,137.0,,,,,,,
2002-11-04,28079038,27.0,,82.0,68.0,34.0,193.0,,,,,,,
2002-11-04,28079039,,0.6,47.0,60.0,,132.0,18.0,,,,,,
2002-11-04,28079040,10.0,,37.0,54.0,24.0,111.0,,,,,,,
2002-11-05,28079004,17.0,1.4,151.0,95.0,,327.0,,,,,,,
2002-11-05,28079011,,,108.0,88.0,,254.0,,,,,,,
2002-11-05,28079016,,0.7,66.0,70.0,,171.0,23.0,,,,,,
2002-11-05,28079017,12.0,,244.0,97.0,,472.0,9.0,,,,,,
2002-11-05,28079018,13.0,1.2,94.0,106.0,57.0,250.0,13.0,,,,,,
