station,date,SO_2,CO,NO,NO_2,PM25,PM10,NOx,O_3,TOL,BEN,EBE,TCH,CH4,NMHC
28079024,2020-07-15,5.0,0.1,1.0,8.0,8.0,17.0,10.0,85.0,0.8,0.1,0.1,1.12,1.0,0.12
28079027,2020-07-15,,,1.0,8.0,,,9.0,78.0,,,,,,
28079035,2020-07-15,7.0,0.2,6.0,22.0,,,31.0,77.0,,,,,,
28079036,2020-07-15,7.0,0.1,2.0,12.0,,14.0,16.0,,,,,,,
28079038,2020-07-15,6.0,,6.0,19.0,8.0,16.0,28.0,,1.0,0.2,1.0,,,
28079039,2020-07-15,,0.2,1.0,12.0,,,14.0,77.0,,,,,,
28079040,2020-07-15,6.0,,2.0,16.0,,13.0,19.0,,,,,,,
28079047,2020-07-15,,,2.0,16.0,5.0,14.0,18.0,,,,,,,
28079048,2020-07-15,,,1.0,11.0,11.0,17.0,13.0,,,,,,,
28079049,2020-07-15,,,3.0,11.0,,,14.0,75.0,,,,,,
28079050,2020-07-15,,,2.0,9.0,5.0,11.0,12.0,,,,,,,
28079054,2020-07-15,,,5.0,21.0,,,29.0,71.0,,,,,,
28079055,2020-07-15,,,1.0,8.0,,15.0,10.0,,0.4,0.1,0.1,1.14,0.9,0.24
28079056,2020-07-15,,0.2,10.0,36.0,7.0,11.0,51.0,64.0,,,,,,
28079057,2020-07-15,6.0,0.2,3.0,9.0,,11.0,13.0,,,,,,,
28079058,2020-07-15,,,1.0,6.0,,,8.0,83.0,,,,,,
28079059,2020-07-15,,,1.0,6.0,,,8.0,75.0,,,,,,
28079060,2020-07-15,,,2.0,11.0,,9.0,14.0,77.0,,,,,,
28079004,2020-07-16,4.0,0.1,8.0,23.0,,,35.0,,,,,,,
28079008,2020-07-16,10.0,0.2,4.0,30.0,5.0,13.0,36.0,70.0,2.1,0.4,1.4,1.45,1.31,0.14
28079011,2020-07-16,,,6.0,25.0,,,34.0,,0.7,0.2,0.2,,,
28079016,2020-07-16,,0.1,2.0,8.0,,,10.0,73.0,,,,,,
28079017,2020-07-16,9.0,,3.0,24.0,,,29.0,77.0,,,,,,
28079018,2020-07-16,9.0,0.3,2.0,19.0,,19.0,22.0,89.0,0.4,0.1,0.1,,,
28079024,2020-07-16,5.0,0.1,1.0,9.0,7.0,14.0,12.0,90.0,0.9,0.1,0.1,1.11,0.99,0.12
28079027,2020-07-16,,,2.0,16.0,,,20.0,73.0,,,,,,
28079035,2020-07-16,7.0,0.2,6.0,25.0,,,33.0,80.0,,,,,,
28079036,2020-07-16,7.0,0.1,2.0,16.0,,16.0,20.0,,,,,,,
28079038,2020-07-16,6.0,,6.0,22.0,6.0,14.0,32.0,,1.1,0.2,1.5,,,
28079039,2020-07-16,,0.2,1.0,14.0,,,16.0,81.0,,,,,,
28079040,2020-07-16,6.0,,3.0,18.0,,13.0,22.0,,,,,,,
28079047,2020-07-16,,,2.0,18.0,4.0,13.0,21.0,,,,,,,
28079048,2020-07-16,,,1.0,15.0,10.0,15.0,17.0,,,,,,,
28079049,2020-07-16,,,2.0,11.0,,,14.0,79.0,,,,,,
28079050,2020-07-16,,,2.0,12.0,7.0,13.0,16.0,,,,,,,
28079054,2020-07-16,,,5.0,20.0,,,27.0,74.0,,,,,,
28079055,2020-07-16,,,2.0,15.0,,17.0,18.0,,0.6,0.1,0.1,1.17,0.93,0.25
28079056,2020-07-16,,0.2,16.0,46.0,7.0,11.0,71.0,59.0,,,,,,
28079057,2020-07-16,6.0,0.2,3.0,9.0,,9.0,13.0,,,,,,,
28079058,2020-07-16,,,1.0,7.0,,,9.0,87.0,,,,,,
28079059,2020-07-16,,,1.0,7.0,,,9.0,75.0,,,,,,
28079060,2020-07-16,,,1.0,13.0,,9.0,15.0,82.0,,,,,,
28079004,2020-07-17,4.0,0.1,7.0,19.0,,,29.0,,,,,,,
28079008,2020-07-17,10.0,0.2,4.0,23.0,5.0,10.0,28.0,73.0,1.5,0.3,1.4,1.44,1.31,0.13
28079011,2020-07-17,,,3.0,15.0,,,19.0,,0.4,0.1,0.1,,,
28079016,2020-07-17,,0.1,1.0,4.0,,,6.0,78.0,,,,,,
28079017,2020-07-17,9.0,,2.0,14.0,,,17.0,82.0,,,,,,
28079018,2020-07-17,9.0,0.3,2.0,13.0,,14.0,16.0,88.0,0.3,0.1,0.1,,,
28079024,2020-07-17,5.0,0.1,1.0,6.0,4.0,12.0,8.0,87.0,0.5,0.1,0.1,1.09,0.96,0.13
28079027,2020-07-17,,,1.0,8.0,,,10.0,80.0,,,,,,
28079035,2020-07-17,7.0,0.2,5.0,22.0,,,29.0,77.0,,,,,,
28079036,2020-07-17,7.0,0.1,2.0,10.0,,11.0,13.0,,,,,,,
28079038,2020-07-17,6.0,,6.0,20.0,6.0,13.0,29.0,,1.1,0.2,1.6,,,
28079039,2020-07-17,,0.2,1.0,11.0,,,13.0,82.0,,,,,,
28079040,2020-07-17,6.0,,2.0,13.0,,10.0,16.0,,,,,,,
28079047,2020-07-17,,,2.0,17.0,4.0,10.0,20.0,,,,,,,
28079048,2020-07-17,,,1.0,10.0,9.0,15.0,11.0,,,,,,,
28079049,2020-07-17,,,2.0,9.0,,,12.0,79.0,,,,,,
28079050,2020-07-17,,,2.0,10.0,5.0,11.0,14.0,,,,,,,
28079054,2020-07-17,,,5.0,19.0,,,26.0,76.0,,,,,,
28079055,2020-07-17,,,2.0,8.0,,11.0,10.0,,0.4,0.1,0.1,1.14,0.89,0.25
28079056,2020-07-17,,0.2,11.0,39.0,5.0,8.0,56.0,64.0,,,,,,
28079057,2020-07-17,6.0,0.2,2.0,8.0,,9.0,11.0,,,,,,,
28079058,2020-07-17,,,1.0,7.0,,,10.0,83.0,,,,,,
28079059,2020-07-17,,,1.0,6.0,,,8.0,78.0,,,,,,
28079060,2020-07-17,,,1.0,11.0,,8.0,13.0,83.0,,,,,,
28079004,2020-07-18,4.0,0.1,4.0,16.0,,,22.0,,,,,,,
28079008,2020-07-18,10.0,0.2,4.0,25.0,8.0,15.0,31.0,79.0,1.3,0.4,1.7,1.5,1.32,0.18
28079011,2020-07-18,,,3.0,23.0,,,28.0,,0.5,0.1,0.2,,,
28079016,2020-07-18,,0.1,1.0,6.0,,,8.0,87.0,,,,,,
28079017,2020-07-18,9.0,,3.0,22.0,,,26.0,80.0,,,,,,
28079018,2020-07-18,9.0,0.3,1.0,16.0,,14.0,18.0,90.0,0.4,0.1,0.1,,,
28079024,2020-07-18,5.0,0.1,1.0,7.0,8.0,17.0,9.0,94.0,0.6,0.1,0.1,1.1,0.97,0.13
28079027,2020-07-18,,,2.0,16.0,,,18.0,88.0,,,,,,
28079035,2020-07-18,7.0,0.2,4.0,22.0,,,29.0,85.0,,,,,,
28079036,2020-07-18,7.0,0.1,2.0,16.0,,15.0,18.0,,,,,,,
28079038,2020-07-18,6.0,,4.0,19.0,6.0,13.0,25.0,,0.8,0.2,1.9,,,
28079039,2020-07-18,,0.2,5.0,20.0,,,27.0,84.0,,,,,,
28079040,2020-07-18,6.0,,2.0,18.0,,13.0,21.0,,,,,,,
28079047,2020-07-18,,,1.0,14.0,4.0,10.0,16.0,,,,,,,
28079048,2020-07-18,,,1.0,13.0,15.0,20.0,15.0,,,,,,,
28079049,2020-07-18,,,2.0,10.0,,,13.0,85.0,,,,,,
28079050,2020-07-18,,,3.0,15.0,7.0,13.0,19.0,,,,,,,
28079054,2020-07-18,,,4.0,20.0,,,27.0,83.0,,,,,,
28079055,2020-07-18,,,1.0,13.0,,16.0,15.0,,0.5,0.1,0.1,1.17,0.91,0.26
28079056,2020-07-18,,0.2,6.0,30.0,6.0,9.0,39.0,74.0,,,,,,
28079057,2020-07-18,6.0,0.2,2.0,11.0,,11.0,14.0,,,,,,,
28079058,2020-07-18,,,1.0,9.0,,,11.0,82.0,,,,,,
28079059,2020-07-18,,,1.0,8.0,,,10.0,88.0,,,,,,
28079060,2020-07-18,,,1.0,12.0,,12.0,13.0,93.0,,,,,,
28079004,2020-07-19,4.0,0.1,2.0,21.0,,,24.0,,,,,,,
28079008,2020-07-19,11.0,0.2,3.0,26.0,12.0,21.0,30.0,78.0,1.7,0.4,1.9,1.53,1.34,0.19
28079011,2020-07-19,,,1.0,17.0,,,19.0,,0.3,0.1,0.1,,,
28079016,2020-07-19,,0.2,1.0,6.0,,,7.0,87.0,,,,,,
28079017,2020-07-19,9.0,,7.0,32.0,,,43.0,69.0,,,,,,
28079018,2020-07-19,10.0,0.4,2.0,24.0,,24.0,27.0,82.0,0.7,0.1,0.1,,,
28079024,2020-07-19,5.0,0.1,1.0,11.0,10.0,21.0,13.0,90.0,0.9,0.2,0.1,1.14,1.01,0.13
28079027,2020-07-19,,,1.0,18.0,,,20.0,85.0,,,,,,
28079035,2020-07-19,7.0,0.3,4.0,24.0,,,31.0,85.0,,,,,,
28079036,2020-07-19,7.0,0.1,2.0,17.0,,24.0,20.0,,,,,,,
28079038,2020-07-19,6.0,,2.0,17.0,10.0,18.0,20.0,,1.1,0.2,1.9,,,
28079039,2020-07-19,,0.2,1.0,19.0,,,22.0,89.0,,,,,,
28079040,2020-07-19,7.0,,2.0,16.0,,20.0,19.0,,,,,,,
28079047,2020-07-19,,,2.0,22.0,8.0,18.0,24.0,,,,,,,
28079048,2020-07-19,,,1.0,15.0,10.0,17.0,17.0,,,,,,,
28079049,2020-07-19,,,2.0,12.0,,,15.0,81.0,,,,,,
28079050,2020-07-19,,,3.0,18.0,12.0,20.0,23.0,,,,,,,
28079054,2020-07-19,,,4.0,18.0,,,24.0,84.0,,,,,,
28079055,2020-07-19,,,2.0,19.0,,24.0,22.0,,0.7,0.2,0.1,1.2,0.94,0.26
28079056,2020-07-19,,0.3,10.0,39.0,12.0,16.0,55.0,66.0,,,,,,
28079057,2020-07-19,6.0,0.2,1.0,12.0,,17.0,14.0,,,,,,,
28079058,2020-07-19,,,1.0,9.0,,,11.0,87.0,,,,,,
28079059,2020-07-19,,,1.0,12.0,,,14.0,85.0,,,,,,
28079060,2020-07-19,,,1.0,14.0,,16.0,16.0,94.0,,,,,,
28079004,2020-07-20,5.0,0.1,13.0,38.0,,,58.0,,,,,,,
28079008,2020-07-20,12.0,0.3,8.0,43.0,15.0,46.0,56.0,50.0,2.5,0.5,1.5,1.54,1.36,0.18
28079011,2020-07-20,,,14.0,48.0,,,69.0,,0.8,0.2,0.1,,,
28079016,2020-07-20,,0.2,3.0,15.0,,,19.0,61.0,,,,,,
28079017,2020-07-20,10.0,,13.0,41.0,,,62.0,49.0,,,,,,
28079018,2020-07-20,10.0,0.4,7.0,32.0,,53.0,43.0,62.0,0.8,0.1,0.1,,,
28079024,2020-07-20,5.0,0.2,3.0,16.0,21.0,55.0,20.0,72.0,1.2,0.2,0.1,1.18,1.05,0.14
28079027,2020-07-20,,,6.0,37.0,,,46.0,60.0,,,,,,
28079035,2020-07-20,7.0,0.3,7.0,34.0,,,44.0,61.0,,,,,,
28079036,2020-07-20,7.0,0.2,6.0,37.0,,55.0,47.0,,,,,,,
28079038,2020-07-20,7.0,,8.0,31.0,16.0,46.0,42.0,,3.0,0.3,1.9,,,
28079039,2020-07-20,,0.3,15.0,38.0,,,60.0,61.0,,,,,,
28079040,2020-07-20,7.0,,6.0,40.0,,59.0,49.0,,,,,,,
28079047,2020-07-20,,,8.0,32.0,12.0,43.0,44.0,,,,,,,
28079048,2020-07-20,,,4.0,33.0,19.0,43.0,39.0,,,,,,,
28079049,2020-07-20,,,3.0,22.0,,,26.0,56.0,,,,,,
28079050,2020-07-20,,,11.0,32.0,12.0,41.0,49.0,,,,,,,
28079054,2020-07-20,,,13.0,35.0,,,56.0,52.0,,,,,,
28079055,2020-07-20,,,8.0,36.0,,54.0,48.0,,1.2,0.2,0.2,1.24,0.95,0.29
28079056,2020-07-20,,0.3,46.0,59.0,15.0,27.0,129.0,43.0,,,,,,
28079057,2020-07-20,6.0,0.2,4.0,25.0,,43.0,30.0,,,,,,,
28079058,2020-07-20,,,2.0,14.0,,,17.0,69.0,,,,,,
28079059,2020-07-20,,,4.0,25.0,,,31.0,62.0,,,,,,
28079060,2020-07-20,,,2.0,24.0,,40.0,27.0,71.0,,,,,,
28079004,2020-07-21,4.0,0.1,10.0,30.0,,,45.0,,,,,,,
28079008,2020-07-21,11.0,0.2,7.0,37.0,17.0,35.0,48.0,58.0,2.5,0.4,1.0,1.48,1.35,0.13
28079011,2020-07-21,,,7.0,34.0,,,45.0,,0.5,0.2,0.2,,,
28079016,2020-07-21,,0.2,2.0,10.0,,,14.0,69.0,,,,,,
28079017,2020-07-21,9.0,,5.0,23.0,,,31.0,69.0,,,,,,
28079018,2020-07-21,11.0,0.4,3.0,22.0,,38.0,26.0,77.0,0.5,0.1,0.1,,,
28079024,2020-07-21,5.0,0.1,1.0,12.0,15.0,37.0,14.0,83.0,1.2,0.2,0.1,1.2,1.09,0.11
28079027,2020-07-21,,,6.0,23.0,,,31.0,71.0,,,,,,
28079035,2020-07-21,7.0,0.2,6.0,29.0,,,39.0,73.0,,,,,,
28079036,2020-07-21,7.0,0.2,4.0,24.0,,37.0,29.0,,,,,,,
28079038,2020-07-21,9.0,,5.0,25.0,15.0,37.0,33.0,,2.0,0.2,1.3,,,
28079039,2020-07-21,,0.2,5.0,24.0,,,31.0,74.0,,,,,,
28079040,2020-07-21,7.0,,4.0,26.0,,40.0,33.0,,,,,,,
28079047,2020-07-21,,,5.0,24.0,10.0,34.0,32.0,,,,,,,
28079048,2020-07-21,,,2.0,24.0,18.0,36.0,27.0,,,,,,,
28079049,2020-07-21,,,3.0,18.0,,,23.0,68.0,,,,,,
28079050,2020-07-21,,,5.0,25.0,15.0,39.0,34.0,,,,,,,
28079054,2020-07-21,,,8.0,25.0,,,37.0,70.0,,,,,,
28079055,2020-07-21,,,5.0,24.0,,,32.0,,1.3,0.2,0.2,1.21,0.96,0.24
28079056,2020-07-21,,0.2,12.0,41.0,13.0,20.0,59.0,52.0,,,,,,
28079057,2020-07-21,6.0,0.2,4.0,21.0,,32.0,27.0,,,,,,,
28079058,2020-07-21,,,2.0,12.0,,,15.0,75.0,,,,,,
28079059,2020-07-21,,,3.0,20.0,,,23.0,69.0,,,,,,
28079060,2020-07-21,,,2.0,21.0,,32.0,24.0,77.0,,,,,,
28079004,2020-07-22,4.0,0.1,7.0,24.0,,,35.0,,,,,,,
28079008,2020-07-22,10.0,0.2,6.0,33.0,12.0,25.0,42.0,63.0,2.6,0.5,1.6,1.48,1.34,0.14
28079011,2020-07-22,,,5.0,29.0,,,36.0,,0.5,0.2,0.1,,,
28079016,2020-07-22,,0.2,2.0,8.0,,,11.0,78.0,,,,,,
28079017,2020-07-22,9.0,,3.0,24.0,,,28.0,81.0,,,,,,
28079018,2020-07-22,10.0,0.3,2.0,21.0,,25.0,24.0,91.0,0.6,0.2,0.1,,,
28079024,2020-07-22,5.0,0.1,2.0,15.0,15.0,32.0,19.0,86.0,1.4,0.2,0.1,1.14,1.02,0.12
28079027,2020-07-22,,,2.0,18.0,,,21.0,85.0,,,,,,
28079035,2020-07-22,7.0,0.2,5.0,25.0,,,32.0,88.0,,,,,,
28079036,2020-07-22,7.0,0.1,3.0,21.0,,30.0,26.0,,,,,,,
28079038,2020-07-22,9.0,,5.0,25.0,11.0,25.0,33.0,,1.7,0.2,1.4,,,
28079039,2020-07-22,,0.2,2.0,22.0,,,26.0,81.0,,,,,,
28079040,2020-07-22,7.0,,3.0,22.0,,28.0,26.0,,,,,,,
28079047,2020-07-22,,,2.0,19.0,13.0,21.0,23.0,,,,,,,
28079048,2020-07-22,,,2.0,22.0,15.0,26.0,25.0,,,,,,,
28079049,2020-07-22,,,2.0,16.0,,,19.0,74.0,,,,,,
28079050,2020-07-22,,,5.0,22.0,9.0,21.0,29.0,,,,,,,
28079054,2020-07-22,,,6.0,25.0,,,35.0,78.0,,,,,,
28079055,2020-07-22,,,3.0,17.0,,49.0,22.0,,0.8,0.2,0.2,1.19,0.95,0.24
28079056,2020-07-22,,0.2,14.0,46.0,13.0,19.0,68.0,58.0,,,,,,
28079057,2020-07-22,6.0,0.2,3.0,17.0,,19.0,21.0,,,,,,,
28079058,2020-07-22,,,3.0,19.0,,,23.0,77.0,,,,,,
28079059,2020-07-22,,,2.0,15.0,,,18.0,82.0,,,,,,
28079060,2020-07-22,,,2.0,19.0,,23.0,22.0,84.0,,,,,,
28079004,2020-07-23,4.0,0.1,10.0,33.0,,,48.0,,,,,,,
28079008,2020-07-23,11.0,0.2,6.0,42.0,12.0,25.0,51.0,71.0,2.7,0.5,2.1,1.6,1.43,0.17
28079011,2020-07-23,,,8.0,46.0,,,58.0,,0.9,0.2,0.1,,,
28079016,2020-07-23,,0.2,2.0,13.0,,,16.0,77.0,,,,,,
28079017,2020-07-23,9.0,,3.0,27.0,,,32.0,87.0,,,,,,
28079018,2020-07-23,10.0,0.4,5.0,28.0,,25.0,35.0,91.0,,,,,,
28079024,2020-07-23,6.0,0.1,4.0,23.0,13.0,27.0,30.0,88.0,1.6,0.2,0.1,1.19,1.07,0.12
28079027,2020-07-23,,,4.0,30.0,,,36.0,84.0,,,,,,
28079035,2020-07-23,7.0,0.2,5.0,31.0,,,39.0,92.0,,,,,,
28079036,2020-07-23,7.0,0.1,4.0,30.0,,27.0,36.0,,,,,,,
28079038,2020-07-23,10.0,,7.0,33.0,15.0,29.0,44.0,,1.8,0.3,1.8,,,
28079039,2020-07-23,,0.2,5.0,32.0,,,40.0,86.0,,,,,,
28079040,2020-07-23,7.0,,4.0,28.0,,26.0,33.0,,,,,,,
28079047,2020-07-23,,,2.0,24.0,12.0,15.0,27.0,,,,,,,
28079048,2020-07-23,,,4.0,33.0,18.0,30.0,39.0,,,,,,,
28079049,2020-07-23,,,3.0,21.0,,,25.0,77.0,,,,,,
28079050,2020-07-23,,,7.0,36.0,10.0,22.0,47.0,,,,,,,
28079054,2020-07-23,,,6.0,25.0,,,34.0,91.0,,,,,,
28079055,2020-07-23,,,6.0,31.0,,,41.0,,1.2,0.2,0.2,1.26,0.97,0.29
28079056,2020-07-23,,0.2,20.0,52.0,13.0,18.0,83.0,67.0,,,,,,
28079057,2020-07-23,7.0,0.2,4.0,27.0,,22.0,32.0,,,,,,,
28079058,2020-07-23,,,13.0,37.0,,,58.0,67.0,,,,,,
28079059,2020-07-23,,,3.0,23.0,,,28.0,84.0,,,,,,
28079060,2020-07-23,,,3.0,28.0,,18.0,33.0,88.0,,,,,,
28079004,2020-07-24,4.0,0.1,8.0,31.0,,,44.0,,,,,,,
28079008,2020-07-24,12.0,0.2,5.0,37.0,12.0,22.0,44.0,76.0,3.5,0.5,2.9,1.52,1.33,0.19
28079011,2020-07-24,,,5.0,32.0,,,39.0,,0.7,0.1,0.1,,,
28079016,2020-07-24,,0.2,2.0,9.0,,,11.0,,,,,,,
28079017,2020-07-24,9.0,,4.0,33.0,,,39.0,77.0,,,,,,
28079018,2020-07-24,10.0,0.4,3.0,28.0,,25.0,33.0,87.0,3.0,0.3,0.3,,,
28079024,2020-07-24,5.0,0.2,2.0,16.0,15.0,25.0,19.0,90.0,2.0,0.2,0.1,1.15,1.03,0.12
28079027,2020-07-24,,,3.0,30.0,,,33.0,83.0,,,,,,
28079035,2020-07-24,7.0,0.2,5.0,28.0,,,36.0,91.0,,,,,,
28079036,2020-07-24,7.0,0.2,3.0,25.0,,23.0,30.0,,,,,,,
28079038,2020-07-24,9.0,,5.0,26.0,10.0,22.0,34.0,,1.7,0.3,1.9,,,
28079039,2020-07-24,,0.2,2.0,22.0,,,25.0,92.0,,,,,,
28079040,2020-07-24,6.0,,4.0,27.0,,22.0,32.0,,,,,,,
28079047,2020-07-24,,,2.0,19.0,9.0,12.0,22.0,,,,,,,
28079048,2020-07-24,,,2.0,23.0,16.0,25.0,25.0,,,,,,,
28079049,2020-07-24,,,2.0,15.0,,,18.0,83.0,,,,,,
28079050,2020-07-24,,,5.0,26.0,12.0,23.0,34.0,,,,,,,
28079054,2020-07-24,,,5.0,25.0,,,32.0,86.0,,,,,,
28079055,2020-07-24,,,3.0,27.0,,,31.0,,1.0,0.2,0.2,1.2,0.92,0.28
28079056,2020-07-24,,0.3,13.0,49.0,15.0,20.0,69.0,64.0,,,,,,
28079057,2020-07-24,6.0,0.2,2.0,16.0,,20.0,20.0,,,,,,,
28079058,2020-07-24,,,3.0,21.0,,,24.0,79.0,,,,,,
28079059,2020-07-24,,,1.0,16.0,,,18.0,88.0,,,,,,
28079060,2020-07-24,,,2.0,18.0,,16.0,21.0,95.0,,,,,,
28079004,2020-07-25,4.0,0.1,2.0,13.0,,,16.0,,,,,,,
28079008,2020-07-25,11.0,0.2,2.0,23.0,9.0,16.0,27.0,,1.7,0.4,2.5,1.5,1.34,0.17
28079011,2020-07-25,,,2.0,17.0,,,20.0,,0.3,0.2,0.1,,,
28079016,2020-07-25,,0.2,1.0,5.0,,,7.0,,,,,,,
28079017,2020-07-25,9.0,,2.0,17.0,,,21.0,92.0,,,,,,
28079018,2020-07-25,9.0,0.4,1.0,13.0,,21.0,15.0,102.0,1.1,0.2,0.2,,,
28079024,2020-07-25,5.0,0.1,1.0,6.0,13.0,22.0,8.0,102.0,0.7,0.1,0.1,1.14,1.03,0.1
28079027,2020-07-25,,,1.0,11.0,,,13.0,97.0,,,,,,
28079035,2020-07-25,7.0,0.2,4.0,16.0,,,22.0,98.0,,,,,,
28079036,2020-07-25,7.0,0.1,2.0,13.0,,20.0,16.0,,,,,,,
28079038,2020-07-25,9.0,,2.0,14.0,12.0,22.0,18.0,,0.8,0.2,1.7,,,
28079039,2020-07-25,,0.2,1.0,13.0,,,15.0,98.0,,,,,,
28079040,2020-07-25,6.0,,2.0,14.0,,20.0,16.0,,,,,,,
28079047,2020-07-25,,,2.0,13.0,8.0,10.0,15.0,,,,,,,
28079048,2020-07-25,,,1.0,13.0,11.0,18.0,15.0,,,,,,,
28079049,2020-07-25,,,2.0,9.0,,,12.0,91.0,,,,,,
28079050,2020-07-25,,,3.0,14.0,8.0,18.0,19.0,,,,,,,
28079054,2020-07-25,,,4.0,16.0,,,22.0,92.0,,,,,,
28079055,2020-07-25,,,1.0,9.0,,,11.0,,0.5,0.1,0.1,1.16,0.9,0.27
28079056,2020-07-25,,0.2,6.0,27.0,9.0,14.0,36.0,82.0,,,,,,
28079057,2020-07-25,6.0,0.2,1.0,10.0,,15.0,12.0,,,,,,,
28079058,2020-07-25,,,1.0,9.0,,,11.0,94.0,,,,,,
28079059,2020-07-25,,,1.0,10.0,,,11.0,93.0,,,,,,
28079060,2020-07-25,,,1.0,11.0,,15.0,13.0,100.0,,,,,,
28079004,2020-07-26,4.0,0.1,2.0,23.0,,,27.0,,,,,,,
28079008,2020-07-26,12.0,0.2,4.0,38.0,13.0,20.0,44.0,74.0,3.0,0.7,3.7,1.59,1.36,0.23
28079011,2020-07-26,,,2.0,29.0,,,32.0,,0.7,0.2,0.1,,,
28079016,2020-07-26,,0.2,1.0,9.0,,,11.0,,,,,,,
28079017,2020-07-26,9.0,,6.0,36.0,,,46.0,72.0,,,,,,
28079018,2020-07-26,10.0,0.4,1.0,24.0,,22.0,26.0,85.0,3.0,0.3,0.3,,,
28079024,2020-07-26,6.0,0.2,1.0,12.0,13.0,20.0,13.0,92.0,1.0,0.3,0.1,1.15,1.04,0.11
28079027,2020-07-26,,,3.0,27.0,,,31.0,79.0,,,,,,
28079035,2020-07-26,7.0,0.3,7.0,29.0,,,39.0,83.0,,,,,,
28079036,2020-07-26,7.0,0.2,2.0,26.0,,22.0,29.0,,,,,,,
28079038,2020-07-26,9.0,,3.0,26.0,10.0,17.0,30.0,,0.6,0.3,0.5,,,
28079039,2020-07-26,,0.3,5.0,39.0,,,47.0,74.0,,,,,,
28079040,2020-07-26,7.0,,2.0,28.0,,18.0,32.0,,,,,,,
28079047,2020-07-26,,,2.0,28.0,11.0,17.0,31.0,,,,,,,
28079048,2020-07-26,,,1.0,24.0,12.0,17.0,25.0,,,,,,,
28079049,2020-07-26,,,2.0,16.0,,,19.0,77.0,,,,,,
28079050,2020-07-26,,,10.0,29.0,16.0,23.0,45.0,,,,,,,
28079054,2020-07-26,,,9.0,30.0,,,43.0,76.0,,,,,,
28079055,2020-07-26,,,2.0,33.0,,27.0,37.0,,1.5,0.3,0.2,1.26,0.95,0.31
28079056,2020-07-26,,0.3,19.0,53.0,10.0,15.0,82.0,58.0,,,,,,
28079057,2020-07-26,6.0,0.2,2.0,23.0,,17.0,25.0,,,,,,,
28079058,2020-07-26,,,1.0,14.0,,,16.0,71.0,,,,,,
28079059,2020-07-26,,,2.0,20.0,,,22.0,79.0,,,,,,
28079060,2020-07-26,,,1.0,20.0,,13.0,22.0,88.0,,,,,,
28079004,2020-07-27,5.0,0.2,11.0,40.0,,,56.0,,,,,,,
28079008,2020-07-27,12.0,0.2,6.0,45.0,15.0,31.0,55.0,70.0,3.4,0.7,3.7,1.57,1.35,0.22
28079011,2020-07-27,,,5.0,40.0,,,48.0,,0.8,0.2,0.1,,,
28079016,2020-07-27,,0.2,2.0,11.0,,,14.0,76.0,,,,,,
28079017,2020-07-27,9.0,,6.0,47.0,,,57.0,61.0,,,,,,
28079018,2020-07-27,11.0,0.4,3.0,36.0,,31.0,42.0,68.0,3.8,0.4,0.4,,,
28079027,2020-07-27,,,3.0,33.0,,,38.0,79.0,,,,,,
28079035,2020-07-27,8.0,0.3,5.0,33.0,,,40.0,80.0,,,,,,
28079036,2020-07-27,7.0,0.2,3.0,34.0,,32.0,39.0,,,,,,,
28079038,2020-07-27,9.0,,5.0,29.0,11.0,28.0,36.0,,0.8,0.3,,,,
28079039,2020-07-27,,0.3,4.0,32.0,,,38.0,82.0,,,,,,
28079040,2020-07-27,7.0,,3.0,34.0,,36.0,39.0,,,,,,,
28079047,2020-07-27,,,3.0,29.0,14.0,29.0,33.0,,,,,,,
28079048,2020-07-27,,,2.0,29.0,15.0,27.0,32.0,,,,,,,
28079049,2020-07-27,,,2.0,20.0,,,24.0,74.0,,,,,,
28079050,2020-07-27,,,6.0,32.0,11.0,26.0,41.0,,,,,,,
28079054,2020-07-27,,,6.0,31.0,,,40.0,75.0,,,,,,
28079055,2020-07-27,,,3.0,36.0,,45.0,40.0,,1.2,0.2,0.2,1.25,0.97,0.27
28079056,2020-07-27,,0.2,19.0,62.0,12.0,18.0,92.0,52.0,,,,,,
28079057,2020-07-27,6.0,0.2,2.0,21.0,,26.0,25.0,,,,,,,
28079058,2020-07-27,,,2.0,17.0,,,19.0,80.0,,,,,,
28079059,2020-07-27,,,2.0,20.0,,,23.0,85.0,,,,,,
28079060,2020-07-27,,,2.0,23.0,,25.0,26.0,89.0,,,,,,
28079004,2020-07-28,4.0,0.1,10.0,24.0,,,40.0,,,,,,,
28079008,2020-07-28,11.0,0.3,7.0,40.0,16.0,34.0,51.0,77.0,2.7,0.7,2.4,1.57,1.38,0.19
28079011,2020-07-28,,,10.0,46.0,,,61.0,,1.2,0.3,0.2,,,
28079016,2020-07-28,,0.2,1.0,10.0,,,12.0,,,,,,,
28079017,2020-07-28,9.0,,3.0,27.0,,,31.0,84.0,,,,,,
28079018,2020-07-28,10.0,0.4,4.0,26.0,,36.0,32.0,92.0,1.8,0.3,0.3,,,
28079027,2020-07-28,,,4.0,27.0,,,32.0,92.0,,,,,,
28079035,2020-07-28,7.0,0.3,4.0,27.0,,,34.0,93.0,,,,,,
28079036,2020-07-28,7.0,0.2,3.0,28.0,,35.0,32.0,,,,,,,
28079038,2020-07-28,8.0,,5.0,27.0,17.0,35.0,34.0,,1.4,0.2,1.9,,,
28079039,2020-07-28,,0.3,3.0,34.0,,,39.0,84.0,,,,,,
28079040,2020-07-28,6.0,,4.0,31.0,,34.0,36.0,,,,,,,
