date,station,SO_2,CO,NO,NO_2,PM10,NOx,O_3,TOL,BEN,EBE,TCH,CH4,NMHC
2001-06-23,28079035,21.0,0.8,38.0,85.0,,143.0,47.0,,,,,,
2001-06-23,28079036,14.0,0.9,49.0,94.0,68.0,169.0,,,,,,,
2001-06-23,28079038,26.0,,43.0,81.0,64.0,148.0,,,,,,,
2001-06-23,28079039,,1.4,107.0,39.0,,204.0,35.0,,,,,,
2001-06-23,28079040,12.0,,44.0,87.0,72.0,154.0,,,,,,,
2001-06-24,28079004,19.0,1.4,104.0,80.0,,240.0,,,,,,,
2001-06-24,28079008,11.0,1.0,63.0,112.0,55.0,210.0,51.0,14.5,3.4,2.9,,,
2001-06-24,28079011,,,56.0,43.0,,128.0,,,,,,,
2001-06-24,28079016,,0.5,8.0,24.0,,37.0,71.0,,,,,,
2001-06-24,28079018,15.0,0.7,31.0,62.0,66.0,109.0,59.0,,,,,,
2001-06-24,28079024,14.0,0.8,12.0,53.0,61.0,71.0,61.0,6.8,2.1,,1.41,1.23,0.18
2001-06-24,28079035,24.0,0.9,42.0,81.0,,146.0,47.0,,,,,,
2001-06-24,28079036,11.0,0.6,11.0,65.0,48.0,82.0,,,,,,,
2001-06-24,28079038,27.0,,45.0,72.0,53.0,142.0,,,,,,,
2001-06-24,28079039,,0.8,43.0,27.0,,93.0,53.0,,,,,,
2001-06-24,28079040,9.0,,5.0,52.0,47.0,60.0,,,,,,,
2001-06-25,28079004,13.0,0.6,26.0,69.0,,110.0,,,,,,,
2001-06-25,28079008,10.0,1.0,71.0,114.0,79.0,222.0,37.0,11.9,3.2,4.6,,,
2001-06-25,28079011,,,55.0,45.0,,130.0,,,,,,,
2001-06-25,28079016,,0.4,12.0,27.0,,44.0,64.0,,,,,,
2001-06-25,28079018,14.0,0.3,11.0,42.0,80.0,59.0,65.0,,,,,,
2001-06-25,28079024,13.0,0.5,7.0,32.0,68.0,42.0,66.0,5.6,1.3,,1.46,1.33,0.13
2001-06-25,28079035,19.0,0.4,19.0,60.0,,89.0,48.0,,,,,,
2001-06-25,28079036,11.0,0.5,18.0,65.0,66.0,92.0,,,,,,,
2001-06-25,28079038,23.0,,30.0,61.0,67.0,107.0,,,,,,,
2001-06-25,28079040,8.0,,12.0,47.0,69.0,66.0,,,,,,,
2001-06-26,28079004,11.0,0.4,6.0,68.0,,77.0,,,,,,,
2001-06-26,28079008,10.0,0.8,61.0,112.0,60.0,205.0,43.0,11.8,2.5,7.1,,,
2001-06-26,28079011,,,25.0,41.0,,79.0,,,,,,,
2001-06-26,28079016,,0.5,6.0,21.0,,30.0,70.0,,,,,,
2001-06-26,28079018,12.0,0.3,3.0,28.0,45.0,32.0,79.0,,,,,,
2001-06-26,28079024,11.0,0.6,1.0,16.0,37.0,18.0,79.0,1.7,0.7,,1.29,1.21,0.09
2001-06-26,28079035,17.0,0.3,6.0,44.0,,54.0,61.0,,,,,,
2001-06-26,28079036,10.0,0.4,4.0,55.0,39.0,61.0,,,,,,,
2001-06-26,28079038,21.0,,21.0,49.0,38.0,81.0,,,,,,,
2001-06-26,28079039,,0.5,16.0,40.0,,64.0,45.0,,,,,,
2001-06-26,28079040,7.0,,10.0,46.0,40.0,61.0,,,,,,,
2001-06-27,28079004,9.0,0.4,5.0,54.0,,61.0,,,,,,,
2001-06-27,28079008,7.0,0.7,49.0,91.0,56.0,167.0,41.0,9.5,2.1,4.3,,,
2001-06-27,28079011,,,41.0,33.0,,96.0,,,,,,,
2001-06-27,28079016,,0.4,6.0,18.0,,26.0,63.0,,,,,,
2001-06-27,28079018,10.0,0.2,3.0,25.0,36.0,29.0,66.0,,,,,,
2001-06-27,28079024,9.0,0.5,1.0,14.0,28.0,15.0,67.0,1.5,0.6,,1.3,1.21,0.08
2001-06-27,28079035,15.0,0.3,10.0,44.0,,59.0,46.0,,,,,,
2001-06-27,28079036,9.0,0.4,6.0,56.0,31.0,65.0,,,,,,,
2001-06-27,28079038,20.0,,27.0,45.0,31.0,86.0,,,,,,,
2001-06-27,28079039,,0.4,13.0,25.0,,44.0,45.0,,,,,,
2001-06-27,28079040,5.0,,9.0,39.0,29.0,52.0,,,,,,,
2001-06-28,28079004,11.0,0.6,15.0,74.0,,97.0,,,,,,,
2001-06-28,28079008,9.0,0.8,42.0,101.0,56.0,166.0,49.0,11.2,2.4,5.4,,,
2001-06-28,28079011,,,36.0,45.0,,99.0,,,,,,,
2001-06-28,28079016,,0.5,5.0,25.0,,33.0,64.0,,,,,,
2001-06-28,28079018,13.0,0.4,9.0,48.0,45.0,62.0,64.0,,,,,,
2001-06-28,28079024,11.0,0.6,4.0,39.0,35.0,46.0,64.0,3.9,1.0,,1.33,1.22,0.11
2001-06-28,28079035,18.0,0.5,20.0,65.0,,97.0,49.0,,,,,,
2001-06-28,28079036,10.0,0.4,5.0,69.0,36.0,76.0,,,,,,,
2001-06-28,28079038,22.0,,34.0,64.0,35.0,115.0,,,,,,,
2001-06-28,28079039,,0.5,12.0,39.0,,57.0,47.0,,,,,,
2001-06-28,28079040,7.0,,8.0,53.0,34.0,65.0,,,,,,,
2001-06-29,28079004,18.0,1.2,89.0,97.0,,233.0,,,,,,,
2001-06-29,28079008,14.0,1.2,87.0,149.0,66.0,282.0,38.0,18.6,3.6,9.2,,,
2001-06-29,28079011,,,76.0,62.0,,178.0,,,,,,,
2001-06-29,28079016,,0.8,19.0,39.0,,68.0,51.0,,,,,,
2001-06-29,28079018,16.0,0.8,41.0,82.0,63.0,146.0,53.0,,,,,,
2001-06-29,28079024,14.0,0.8,14.0,70.0,46.0,92.0,56.0,7.8,1.6,,1.42,1.25,0.17
2001-06-29,28079035,23.0,0.8,44.0,101.0,,168.0,39.0,,,,,,
2001-06-29,28079036,13.0,0.7,26.0,92.0,49.0,132.0,,,,,,,
2001-06-29,28079038,28.0,,53.0,95.0,48.0,176.0,,,,,,,
2001-06-29,28079039,,0.8,38.0,63.0,,120.0,40.0,,,,,,
2001-06-29,28079040,12.0,,24.0,80.0,51.0,116.0,,,,,,,
2001-06-30,28079004,19.0,1.5,107.0,95.0,,259.0,,,,,,,
2001-06-30,28079008,14.0,1.2,94.0,134.0,63.0,279.0,61.0,17.6,3.7,8.8,,,
2001-06-30,28079011,,,85.0,56.0,,187.0,,,,,,,
2001-06-30,28079016,,0.8,20.0,33.0,,64.0,65.0,,,,,,
2001-06-30,28079018,16.0,0.8,47.0,74.0,66.0,146.0,70.0,,,,,,
2001-06-30,28079024,14.0,0.8,13.0,59.0,56.0,79.0,73.0,7.3,1.7,,1.42,1.25,0.17
2001-06-30,28079035,24.0,1.1,49.0,100.0,,176.0,50.0,,,,,,
2001-06-30,28079036,13.0,0.8,26.0,86.0,50.0,126.0,,,,,,,
2001-06-30,28079038,29.0,,62.0,91.0,52.0,186.0,,,,,,,
2001-06-30,28079039,,1.4,99.0,49.0,,201.0,73.0,,,,,,
2001-06-30,28079040,11.0,,27.0,74.0,51.0,115.0,,,,,,,
2001-07-01,28079004,14.0,0.9,42.0,79.0,,143.0,,,,,,,
2001-07-01,28079008,11.0,1.0,65.0,106.0,50.0,205.0,66.0,14.8,4.8,10.4,,,
2001-07-01,28079011,,,66.0,38.0,,139.0,,,,,,,
2001-07-01,28079016,,0.6,13.0,19.0,,39.0,65.0,,,,,,
2001-07-01,28079018,14.0,0.5,21.0,50.0,49.0,82.0,79.0,,,,,,
2001-07-01,28079024,13.0,0.6,3.0,47.0,45.0,51.0,76.0,5.3,1.5,1.2,1.39,1.25,0.13
2001-07-01,28079035,22.0,0.8,38.0,74.0,,132.0,56.0,,,,,,
2001-07-01,28079036,11.0,0.6,12.0,63.0,36.0,81.0,,,,,,,
2001-07-01,28079038,26.0,,50.0,67.0,42.0,144.0,,,,,,,
2001-07-01,28079039,,1.1,77.0,34.0,,151.0,87.0,,,,,,
2001-07-01,28079040,8.0,,9.0,47.0,33.0,61.0,,,,,,,
2001-07-02,28079004,13.0,0.7,26.0,91.0,,131.0,,,,,,,
2001-07-02,28079008,10.0,0.8,45.0,113.0,79.0,181.0,51.0,12.2,3.2,7.6,,,
2001-07-02,28079011,,,28.0,47.0,,90.0,,,,,,,
2001-07-02,28079016,,0.4,5.0,18.0,,26.0,60.0,,,,,,
2001-07-02,28079018,14.0,0.5,22.0,59.0,66.0,93.0,67.0,,,,,,
2001-07-02,28079024,13.0,0.5,5.0,49.0,52.0,57.0,70.0,5.6,1.5,1.7,1.38,1.25,0.13
2001-07-02,28079035,21.0,0.7,27.0,84.0,,126.0,42.0,,,,,,
2001-07-02,28079036,11.0,0.4,8.0,68.0,49.0,80.0,,,,,,,
2001-07-02,28079038,19.0,,33.0,76.0,48.0,127.0,,,,,,,
2001-07-02,28079039,,0.7,34.0,45.0,,98.0,74.0,,,,,,
2001-07-02,28079040,7.0,,7.0,45.0,49.0,56.0,,,,,,,
2001-07-03,28079004,12.0,0.8,31.0,85.0,,132.0,,,,,,,
2001-07-03,28079008,9.0,0.9,58.0,130.0,64.0,218.0,56.0,11.7,4.6,8.2,,,
2001-07-03,28079011,,,35.0,56.0,,109.0,,,,,,,
2001-07-03,28079016,,0.4,6.0,20.0,,29.0,68.0,,,,,,
2001-07-03,28079018,12.0,0.4,11.0,46.0,45.0,62.0,81.0,,,,,,
2001-07-03,28079024,11.0,0.5,4.0,37.0,40.0,43.0,82.0,4.8,1.1,1.2,1.34,1.22,0.12
2001-07-03,28079035,18.0,0.5,20.0,77.0,,107.0,56.0,,,,,,
2001-07-03,28079036,10.0,0.5,10.0,73.0,34.0,88.0,,,,,,,
2001-07-03,28079038,13.0,,33.0,78.0,36.0,128.0,,,,,,,
2001-07-03,28079039,,0.5,10.0,49.0,,64.0,89.0,,,,,,
2001-07-03,28079040,6.0,,10.0,58.0,31.0,73.0,,,,,,,
2001-07-04,28079004,9.0,0.5,6.0,66.0,,75.0,,,,,,,
2001-07-04,28079008,8.0,0.8,62.0,99.0,55.0,194.0,36.0,11.3,4.0,7.8,,,
2001-07-04,28079011,,,37.0,34.0,,90.0,,,,,,,
2001-07-04,28079016,,0.4,5.0,14.0,,22.0,45.0,,,,,,
2001-07-04,28079018,10.0,0.3,2.0,21.0,42.0,24.0,64.0,,,,,,
2001-07-04,28079024,10.0,0.4,1.0,16.0,36.0,17.0,77.0,1.9,0.8,0.6,1.3,1.21,0.09
2001-07-04,28079035,16.0,0.4,10.0,45.0,,61.0,43.0,,,,,,
2001-07-04,28079036,9.0,0.4,6.0,54.0,32.0,63.0,,,,,,,
2001-07-04,28079038,10.0,,23.0,45.0,30.0,80.0,,,,,,,
2001-07-04,28079039,,0.5,15.0,41.0,,65.0,57.0,,,,,,
2001-07-04,28079040,5.0,,9.0,43.0,32.0,57.0,,,,,,,
2001-07-05,28079004,7.0,0.4,7.0,47.0,,58.0,,,,,,,
2001-07-05,28079008,7.0,0.7,56.0,78.0,39.0,163.0,33.0,9.6,3.3,6.8,,,
2001-07-05,28079011,,,42.0,24.0,,88.0,,,,,,,
2001-07-05,28079016,,0.4,7.0,8.0,,19.0,41.0,,,,,,
2001-07-05,28079018,10.0,0.3,3.0,18.0,29.0,22.0,54.0,,,,,,
2001-07-05,28079024,9.0,0.5,1.0,11.0,18.0,12.0,68.0,1.4,0.4,0.5,1.29,1.2,0.09
2001-07-05,28079035,14.0,0.3,10.0,32.0,,48.0,39.0,,,,,,
2001-07-05,28079036,8.0,0.4,7.0,42.0,22.0,53.0,,,,,,,
2001-07-05,28079038,9.0,,27.0,37.0,21.0,78.0,,,,,,,
2001-07-05,28079039,,0.5,16.0,34.0,,58.0,48.0,,,,,,
2001-07-05,28079040,4.0,,10.0,29.0,19.0,45.0,,,,,,,
2001-07-06,28079004,7.0,0.4,4.0,44.0,,51.0,,,,,,,
2001-07-06,28079008,7.0,0.7,58.0,77.0,28.0,166.0,37.0,9.1,3.3,6.7,,,
2001-07-06,28079011,,,37.0,26.0,,82.0,,,,,,,
2001-07-06,28079016,,0.3,4.0,8.0,,15.0,44.0,,,,,,
2001-07-06,28079018,10.0,0.3,2.0,16.0,15.0,20.0,57.0,,,,,,
2001-07-06,28079024,9.0,0.5,1.0,11.0,11.0,12.0,74.0,1.2,0.4,0.7,1.29,1.21,0.08
2001-07-06,28079035,14.0,0.3,8.0,33.0,,46.0,41.0,,,,,,
2001-07-06,28079036,8.0,0.3,4.0,40.0,12.0,46.0,,,,,,,
2001-07-06,28079038,9.0,,22.0,37.0,13.0,71.0,,,,,,,
2001-07-06,28079039,,0.5,14.0,34.0,,55.0,51.0,,,,,,
2001-07-06,28079040,4.0,,8.0,29.0,10.0,42.0,,,,,,,
2001-07-07,28079004,9.0,0.5,15.0,58.0,,81.0,,,,,,,
2001-07-07,28079008,8.0,0.6,34.0,85.0,,137.0,46.0,8.5,2.1,5.3,,,
2001-07-07,28079011,,,20.0,36.0,,67.0,,,,,,,
2001-07-07,28079016,,0.4,4.0,13.0,,19.0,60.0,,,,,,
2001-07-07,28079018,11.0,0.4,10.0,35.0,26.0,50.0,60.0,,,,,,
2001-07-07,28079024,10.0,0.6,5.0,31.0,22.0,39.0,75.0,3.6,0.8,1.0,1.34,1.24,0.11
2001-07-07,28079035,17.0,0.4,16.0,52.0,,76.0,44.0,,,,,,
2001-07-07,28079036,10.0,0.4,8.0,49.0,22.0,62.0,,,,,,,
2001-07-07,28079038,11.0,,21.0,49.0,22.0,80.0,,,,,,,
2001-07-07,28079039,,0.5,13.0,53.0,,73.0,55.0,,,,,,
2001-07-07,28079040,7.0,,10.0,46.0,21.0,61.0,,,,,,,
2001-07-08,28079004,10.0,0.6,31.0,61.0,,109.0,,,,,,,
2001-07-08,28079008,6.0,0.6,32.0,84.0,,132.0,48.0,8.2,2.3,5.0,,,
2001-07-08,28079011,,,9.0,26.0,,39.0,,,,,,,
2001-07-08,28079016,,0.4,2.0,10.0,,13.0,71.0,,,,,,
2001-07-08,28079018,11.0,0.4,8.0,36.0,25.0,48.0,59.0,,,,,,
2001-07-08,28079024,10.0,0.6,2.0,29.0,22.0,32.0,75.0,3.7,1.0,1.0,1.34,1.24,0.11
2001-07-08,28079035,17.0,0.4,13.0,46.0,,66.0,48.0,,,,,,
2001-07-08,28079036,8.0,0.3,3.0,43.0,20.0,47.0,,,,,,,
2001-07-08,28079038,10.0,,17.0,46.0,20.0,72.0,,,,,,,
2001-07-08,28079039,,0.5,12.0,47.0,,65.0,60.0,,,,,,
2001-07-08,28079040,5.0,,6.0,40.0,20.0,50.0,,,,,,,
2001-07-09,28079004,8.0,0.5,9.0,65.0,,79.0,,,,,,,
2001-07-09,28079008,6.0,0.7,40.0,89.0,,150.0,41.0,10.2,2.0,4.7,,,
2001-07-09,28079011,,,29.0,35.0,,79.0,,,,,,,
2001-07-09,28079016,,0.3,4.0,11.0,,18.0,55.0,,,,,,
2001-07-09,28079018,11.0,0.3,6.0,33.0,28.0,42.0,59.0,,,,,,
2001-07-09,28079024,10.0,0.5,4.0,33.0,23.0,40.0,73.0,4.0,1.0,1.0,1.33,1.23,0.1
2001-07-09,28079035,16.0,0.5,17.0,51.0,,77.0,40.0,,,,,,
2001-07-09,28079036,8.0,0.4,6.0,61.0,23.0,69.0,,,,,,,
2001-07-09,28079038,10.0,,31.0,53.0,24.0,100.0,,,,,,,
2001-07-09,28079039,,0.4,11.0,40.0,,57.0,59.0,,,,,,
2001-07-09,28079040,4.0,,9.0,52.0,22.0,65.0,,,,,,,
2001-07-10,28079004,12.0,0.8,49.0,79.0,,154.0,,,,,,,
2001-07-10,28079008,10.0,0.9,62.0,112.0,,207.0,40.0,13.5,2.5,5.2,,,
2001-07-10,28079011,,,45.0,46.0,,115.0,,,,,,,
2001-07-10,28079016,,0.5,7.0,16.0,,26.0,57.0,,,,,,
2001-07-10,28079018,13.0,0.5,18.0,48.0,34.0,75.0,51.0,,,,,,
2001-07-10,28079024,12.0,0.5,10.0,48.0,36.0,63.0,69.0,7.8,1.3,1.7,1.37,1.24,0.13
2001-07-10,28079035,20.0,0.6,25.0,73.0,,112.0,44.0,,,,,,
2001-07-10,28079036,10.0,0.5,12.0,71.0,28.0,90.0,,,,,,,
2001-07-10,28079038,15.0,,41.0,71.0,31.0,134.0,,,,,,,
2001-07-10,28079039,,0.6,20.0,65.0,,96.0,56.0,,,,,,
2001-07-10,28079040,8.0,,12.0,56.0,25.0,75.0,,,,,,,
2001-07-11,28079004,16.0,1.4,98.0,89.0,,240.0,,,,,,,
2001-07-11,28079008,14.0,1.3,108.0,138.0,,304.0,32.0,22.6,4.1,7.8,,,
2001-07-11,28079011,,,75.0,54.0,,169.0,,,,,,,
2001-07-11,28079016,,0.6,14.0,18.0,,39.0,51.0,,,,,,
2001-07-11,28079018,14.0,0.5,27.0,55.0,42.0,96.0,40.0,,,,,,
2001-07-11,28079024,12.0,0.6,13.0,54.0,33.0,73.0,59.0,8.3,1.4,1.7,1.39,1.25,0.15
2001-07-11,28079035,23.0,0.9,55.0,109.0,,193.0,27.0,,,,,,
2001-07-11,28079036,12.0,0.6,25.0,83.0,38.0,122.0,,,,,,,
2001-07-11,28079038,17.0,,48.0,92.0,36.0,166.0,,,,,,,
2001-07-11,28079039,,1.0,74.0,88.0,,201.0,43.0,,,,,,
2001-07-11,28079040,11.0,,22.0,72.0,36.0,106.0,,,,,,,
2001-07-12,28079004,15.0,1.1,68.0,79.0,,183.0,,,,,,,
2001-07-12,28079008,11.0,0.8,73.0,104.0,,215.0,26.0,15.0,2.5,4.3,,,
2001-07-12,28079011,,,58.0,56.0,,144.0,,,,,,,
2001-07-12,28079016,,0.4,10.0,15.0,,30.0,38.0,,,,,,
2001-07-12,28079018,15.0,0.4,24.0,46.0,52.0,83.0,36.0,,,,,,
2001-07-12,28079024,13.0,0.6,11.0,48.0,41.0,65.0,46.0,8.0,1.2,1.5,1.37,1.22,0.15
2001-07-12,28079035,23.0,0.6,40.0,84.0,,145.0,27.0,,,,,,
2001-07-12,28079036,11.0,0.4,21.0,71.0,41.0,103.0,,,,,,,
2001-07-12,28079038,15.0,,25.0,61.0,40.0,99.0,,,,,,,
2001-07-12,28079039,,0.6,25.0,62.0,,101.0,41.0,,,,,,
2001-07-12,28079040,7.0,,13.0,53.0,38.0,73.0,,,,,,,
2001-07-13,28079004,13.0,0.9,50.0,72.0,,150.0,,,,,,,
2001-07-13,28079011,,,60.0,60.0,,153.0,,,,,,,
2001-07-13,28079016,,0.5,16.0,33.0,,58.0,42.0,,,,,,
2001-07-13,28079018,12.0,0.4,15.0,30.0,33.0,53.0,44.0,,,,,,
2001-07-13,28079024,11.0,0.5,5.0,25.0,26.0,33.0,60.0,3.0,0.8,0.8,1.3,1.2,0.1
2001-07-13,28079035,18.0,0.4,20.0,68.0,,99.0,30.0,,,,,,
2001-07-13,28079036,10.0,0.5,19.0,65.0,29.0,93.0,,,,,,,
2001-07-13,28079038,13.0,,21.0,51.0,26.0,83.0,,,,,,,
2001-07-13,28079039,,0.7,28.0,60.0,,102.0,39.0,,,,,,
2001-07-13,28079040,4.0,,23.0,58.0,29.0,94.0,,,,,,,
2001-07-14,28079004,8.0,0.3,6.0,48.0,,57.0,,,,,,,
2001-07-14,28079011,,,27.0,30.0,,71.0,,,,,,,
2001-07-14,28079016,,0.2,13.0,35.0,,55.0,44.0,,,,,,
2001-07-14,28079018,10.0,0.1,2.0,14.0,27.0,16.0,41.0,,,,,,
2001-07-14,28079024,9.0,0.3,1.0,14.0,21.0,15.0,51.0,1.9,0.6,0.6,1.28,1.2,0.08
2001-07-14,28079035,15.0,0.3,10.0,38.0,,53.0,30.0,,,,,,
2001-07-14,28079036,8.0,0.3,4.0,38.0,20.0,44.0,,,,,,,
2001-07-14,28079038,8.0,,8.0,23.0,16.0,35.0,,,,,,,
2001-07-14,28079039,,0.4,5.0,23.0,,30.0,41.0,,,,,,
2001-07-14,28079040,4.0,,7.0,28.0,19.0,38.0,,,,,,,
2001-07-15,28079004,8.0,0.3,6.0,47.0,,55.0,,,,,,,
2001-07-15,28079011,,,13.0,26.0,,46.0,,,,,,,
2001-07-15,28079016,,0.3,5.0,25.0,,33.0,60.0,,,,,,
2001-07-15,28079018,10.0,0.2,2.0,15.0,14.0,18.0,52.0,,,,,,
2001-07-15,28079024,9.0,0.5,1.0,12.0,11.0,14.0,62.0,1.0,0.3,0.7,1.29,1.2,0.09
2001-07-15,28079035,14.0,0.2,8.0,32.0,,43.0,45.0,,,,,,
2001-07-15,28079036,7.0,0.2,2.0,24.0,9.0,27.0,,,,,,,
2001-07-15,28079038,8.0,,5.0,23.0,9.0,31.0,,,,,,,
2001-07-15,28079039,,0.4,,,,,57.0,,,,,,
2001-07-15,28079040,4.0,,3.0,20.0,8.0,24.0,,,,,,,
2001-07-16,28079004,8.0,0.5,11.0,58.0,,75.0,,,,,,,
2001-07-16,28079011,,,39.0,51.0,,110.0,,,,,,,
2001-07-16,28079016,,0.3,17.0,48.0,,74.0,50.0,,,,,,
2001-07-16,28079018,11.0,0.3,6.0,27.0,29.0,37.0,46.0,,,,,,
2001-07-16,28079024,10.0,0.6,3.0,20.0,17.0,25.0,61.0,1.3,0.3,0.8,1.3,1.21,0.1
2001-07-16,28079035,16.0,0.4,17.0,55.0,,82.0,35.0,,,,,,
2001-07-16,28079036,8.0,0.4,8.0,48.0,15.0,60.0,,,,,,,
2001-07-16,28079038,9.0,,16.0,39.0,15.0,63.0,,,,,,,
2001-07-16,28079039,,0.4,,,,,55.0,,,,,,
2001-07-16,28079040,5.0,,10.0,39.0,13.0,53.0,,,,,,,
2001-07-17,28079004,7.0,0.4,9.0,57.0,,70.0,,,,,,,
2001-07-17,28079011,,,40.0,52.0,,113.0,,,,,,,
2001-07-17,28079016,,0.3,29.0,57.0,,101.0,50.0,,,,,,
2001-07-17,28079018,10.0,0.2,4.0,19.0,31.0,25.0,50.0,,,,,,
2001-07-17,28079024,10.0,0.4,1.0,11.0,20.0,13.0,64.0,1.0,0.4,0.5,1.28,1.21,0.07
2001-07-17,28079035,14.0,0.3,10.0,43.0,,58.0,40.0,,,,,,
2001-07-17,28079036,9.0,0.4,22.0,48.0,28.0,82.0,,,,,,,
2001-07-17,28079038,9.0,,15.0,36.0,20.0,59.0,,,,,,,
2001-07-17,28079039,,0.5,19.0,46.0,,76.0,49.0,,,,,,
2001-07-17,28079040,5.0,,17.0,41.0,25.0,68.0,,,,,,,
2001-07-18,28079004,5.0,0.4,3.0,50.0,,55.0,,,,,,,
2001-07-18,28079011,,,41.0,47.0,,110.0,,,,,,,
2001-07-18,28079016,,0.3,16.0,40.0,,65.0,59.0,,,,,,
2001-07-18,28079018,8.0,0.3,3.0,16.0,33.0,20.0,54.0,,,,,,
2001-07-18,28079024,9.0,0.5,1.0,7.0,21.0,8.0,71.0,1.0,0.3,0.6,1.27,1.2,0.07
2001-07-18,28079035,14.0,0.3,10.0,43.0,,58.0,42.0,,,,,,
2001-07-18,28079036,7.0,0.3,13.0,35.0,15.0,55.0,,,,,,,
2001-07-18,28079038,8.0,,13.0,28.0,15.0,48.0,,,,,,,
2001-07-18,28079039,,0.5,13.0,33.0,,53.0,60.0,,,,,,
2001-07-18,28079040,3.0,,8.0,30.0,14.0,42.0,,,,,,,
2001-07-19,28079004,5.0,0.4,4.0,52.0,,58.0,,,,,,,
2001-07-19,28079016,,0.3,18.0,44.0,,73.0,58.0,,,,,,
2001-07-19,28079018,7.0,0.2,4.0,19.0,42.0,24.0,54.0,,,,,,
2001-07-19,28079024,9.0,0.5,1.0,8.0,25.0,9.0,70.0,0.8,0.3,0.9,1.28,1.21,0.07
2001-07-19,28079035,14.0,0.3,12.0,47.0,,65.0,39.0,,,,,,
2001-07-19,28079036,8.0,0.3,13.0,35.0,17.0,55.0,,,,,,,
2001-07-19,28079038,9.0,,19.0,32.0,17.0,61.0,,,,,,,
2001-07-19,28079039,,0.4,12.0,29.0,,47.0,61.0,,,,,,
2001-07-19,28079040,3.0,,8.0,29.0,16.0,40.0,,,,,,,
2001-07-20,28079004,9.0,0.8,32.0,93.0,,142.0,,,,,,,
2001-07-20,28079016,,0.5,41.0,66.0,,129.0,60.0,,,,,,
2001-07-20,28079018,9.0,0.6,25.0,65.0,46.0,103.0,46.0,,,,,,
2001-07-20,28079024,13.0,0.8,8.0,57.0,34.0,70.0,56.0,3.8,0.7,1.3,1.4,1.25,0.15
2001-07-20,28079035,16.0,0.7,38.0,84.0,,142.0,44.0,,,,,,
2001-07-20,28079036,9.0,0.5,27.0,61.0,27.0,102.0,,,,,,,
2001-07-20,28079038,16.0,,48.0,75.0,35.0,150.0,,,,,,,
2001-07-20,28079039,,0.8,43.0,70.0,,135.0,57.0,,,,,,
2001-07-20,28079040,4.0,,11.0,57.0,24.0,74.0,,,,,,,
2001-07-21,28079004,10.0,1.1,74.0,85.0,,199.0,,,,,,,
2001-07-21,28079011,,,101.0,59.0,,214.0,,,,,,,
2001-07-21,28079016,,0.6,66.0,68.0,,169.0,68.0,,,,,,
2001-07-21,28079018,10.0,0.6,29.0,68.0,55.0,113.0,49.0,,,,,,
2001-07-21,28079024,12.0,0.6,8.0,45.0,39.0,57.0,69.0,1.9,0.5,0.8,1.38,1.25,0.14
2001-07-21,28079035,11.0,0.9,59.0,77.0,,168.0,58.0,,,,,,
2001-07-21,28079036,9.0,0.5,24.0,56.0,34.0,92.0,,,,,,,
2001-07-21,28079038,17.0,,64.0,65.0,40.0,163.0,,,,,,,
2001-07-21,28079039,,1.0,64.0,75.0,,173.0,65.0,,,,,,
2001-07-21,28079040,5.0,,21.0,61.0,34.0,93.0,,,,,,,
2001-07-22,28079004,10.0,1.1,99.0,78.0,,230.0,,,,,,,
2001-07-22,28079011,,,35.0,55.0,,109.0,,,,,,,
2001-07-22,28079016,,0.4,17.0,64.0,,90.0,73.0,,,,,,
2001-07-22,28079018,10.0,0.7,31.0,60.0,53.0,108.0,47.0,,,,,,
2001-07-22,28079024,13.0,0.7,10.0,48.0,43.0,64.0,60.0,7.9,1.8,1.6,1.45,1.29,0.16
2001-07-22,28079035,11.0,0.7,35.0,70.0,,123.0,57.0,,,,,,
2001-07-22,28079036,9.0,0.4,13.0,51.0,32.0,70.0,,,,,,,
2001-07-22,28079038,15.0,,25.0,54.0,35.0,92.0,,,,,,,
2001-07-22,28079039,,0.9,53.0,79.0,,160.0,57.0,,,,,,
2001-07-22,28079040,5.0,,5.0,40.0,29.0,47.0,,,,,,,
2001-07-23,28079004,9.0,1.0,65.0,90.0,,191.0,,,,,,,
2001-07-23,28079011,,,28.0,67.0,,110.0,,,,,,,
2001-07-23,28079016,,0.4,20.0,91.0,,122.0,56.0,,,,,,
2001-07-23,28079018,10.0,0.6,31.0,65.0,70.0,112.0,44.0,,,,,,
2001-07-23,28079024,13.0,0.7,13.0,54.0,52.0,74.0,60.0,7.8,1.7,5.1,1.42,1.25,0.17
2001-07-23,28079035,10.0,0.7,36.0,85.0,,141.0,44.0,,,,,,
2001-07-23,28079036,9.0,0.5,20.0,69.0,49.0,100.0,,,,,,,
2001-07-23,28079038,17.0,,44.0,78.0,49.0,146.0,,,,,,,
2001-07-23,28079039,,0.8,41.0,91.0,,155.0,47.0,,,,,,
2001-07-23,28079040,5.0,,16.0,66.0,47.0,90.0,,,,,,,
2001-07-24,28079004,9.0,0.8,45.0,77.0,,145.0,,,,,,,
2001-07-24,28079011,,,44.0,61.0,,128.0,,,,,,,
2001-07-24,28079016,,0.5,24.0,82.0,,118.0,58.0,,,,,,
2001-07-24,28079018,9.0,0.4,15.0,41.0,53.0,64.0,54.0,,,,,,
2001-07-24,28079024,11.0,0.5,5.0,28.0,40.0,35.0,70.0,3.3,0.9,1.0,1.33,1.22,0.12
2001-07-24,28079035,9.0,0.4,24.0,61.0,,97.0,60.0,,,,,,
