station,date,SO_2,CO,NO,NO_2,PM25,PM10,NOx,O_3,TOL,BEN,EBE,TCH,CH4,NMHC
28079011,2019-04-16,,,12.0,40.0,,,58.0,,1.1,0.3,0.2,,,
28079016,2019-04-16,,0.3,10.0,33.0,,,48.0,48.0,,,,,,
28079017,2019-04-16,7.0,,13.0,38.0,,,58.0,67.0,,,,,,
28079018,2019-04-16,15.0,0.4,7.0,33.0,,17.0,44.0,80.0,1.5,0.3,0.2,,,
28079024,2019-04-16,4.0,0.2,5.0,19.0,4.0,8.0,26.0,83.0,1.0,0.3,0.1,1.3,1.23,0.07
28079027,2019-04-16,,,9.0,36.0,,,49.0,65.0,,,,,,
28079035,2019-04-16,13.0,0.7,13.0,23.0,,,44.0,69.0,,,,,,
28079036,2019-04-16,6.0,0.4,21.0,40.0,,40.0,72.0,,,,,,,
28079038,2019-04-16,11.0,,14.0,32.0,6.0,13.0,53.0,,1.0,0.3,0.2,,,
28079039,2019-04-16,,0.3,16.0,33.0,,,58.0,72.0,,,,,,
28079040,2019-04-16,10.0,,15.0,38.0,,13.0,61.0,,,,,,,
28079047,2019-04-16,,,7.0,31.0,5.0,7.0,43.0,,,,,,,
28079048,2019-04-16,,,9.0,31.0,5.0,10.0,45.0,,,,,,,
28079049,2019-04-16,,,4.0,20.0,,,27.0,77.0,,,,,,
28079050,2019-04-16,,,11.0,35.0,7.0,15.0,52.0,,,,,,,
28079054,2019-04-16,,,15.0,39.0,,,62.0,68.0,,,,,,
28079055,2019-04-16,,,15.0,43.0,,14.0,66.0,,1.5,0.3,0.3,1.53,1.39,0.14
28079056,2019-04-16,,0.3,54.0,69.0,8.0,15.0,151.0,62.0,,,,,,
28079057,2019-04-16,10.0,0.3,5.0,34.0,,8.0,41.0,,,,,,,
28079058,2019-04-16,,,2.0,14.0,,,17.0,79.0,,,,,,
28079059,2019-04-16,,,7.0,30.0,,,41.0,67.0,,,,,,
28079060,2019-04-16,,,6.0,29.0,,9.0,39.0,79.0,,,,,,
28079004,2019-04-17,2.0,0.4,8.0,37.0,,,49.0,,,,,,,
28079008,2019-04-17,9.0,0.1,7.0,43.0,11.0,28.0,53.0,68.0,1.0,0.4,0.3,1.51,1.47,0.04
28079011,2019-04-17,,,5.0,26.0,,,34.0,,0.7,0.2,0.1,,,
28079016,2019-04-17,,0.2,2.0,19.0,,,21.0,54.0,,,,,,
28079017,2019-04-17,8.0,,2.0,19.0,,,23.0,79.0,,,,,,
28079018,2019-04-17,9.0,0.4,3.0,20.0,,28.0,24.0,88.0,0.6,0.2,0.1,,,
28079024,2019-04-17,4.0,0.2,1.0,13.0,11.0,24.0,15.0,85.0,0.7,0.2,0.1,1.29,1.24,0.05
28079027,2019-04-17,,,2.0,19.0,,,22.0,82.0,,,,,,
28079035,2019-04-17,12.0,0.6,10.0,19.0,,,35.0,63.0,,,,,,
28079036,2019-04-17,6.0,0.3,4.0,21.0,,38.0,27.0,,,,,,,
28079038,2019-04-17,11.0,,3.0,20.0,11.0,27.0,25.0,,0.9,0.2,0.1,,,
28079039,2019-04-17,,0.2,6.0,19.0,,,28.0,79.0,,,,,,
28079040,2019-04-17,10.0,,3.0,22.0,,32.0,27.0,,,,,,,
28079047,2019-04-17,,,2.0,21.0,9.0,13.0,24.0,,,,,,,
28079048,2019-04-17,,,2.0,20.0,11.0,24.0,23.0,,,,,,,
28079049,2019-04-17,,,1.0,14.0,,,15.0,82.0,,,,,,
28079050,2019-04-17,,,3.0,19.0,10.0,25.0,24.0,,,,,,,
28079054,2019-04-17,,,1.0,20.0,,,22.0,81.0,,,,,,
28079055,2019-04-17,,,2.0,22.0,,31.0,25.0,,1.0,0.2,0.2,1.42,1.33,0.09
28079056,2019-04-17,,0.3,35.0,52.0,14.0,30.0,106.0,69.0,,,,,,
28079057,2019-04-17,9.0,0.2,2.0,18.0,,30.0,21.0,,,,,,,
28079058,2019-04-17,,,1.0,12.0,,,14.0,87.0,,,,,,
28079059,2019-04-17,,,1.0,12.0,,,14.0,87.0,,,,,,
28079060,2019-04-17,,,2.0,16.0,,29.0,19.0,89.0,,,,,,
28079004,2019-04-18,2.0,0.3,5.0,28.0,,,36.0,,,,,,,
28079008,2019-04-18,9.0,0.1,2.0,33.0,6.0,8.0,36.0,81.0,0.7,0.3,0.2,1.5,1.47,0.03
28079011,2019-04-18,,,1.0,17.0,,,19.0,,0.3,0.1,0.1,,,
28079016,2019-04-18,,0.2,1.0,14.0,,,16.0,54.0,,,,,,
28079017,2019-04-18,8.0,,1.0,17.0,,,19.0,88.0,,,,,,
28079018,2019-04-18,8.0,0.4,1.0,17.0,,7.0,19.0,101.0,0.5,0.1,0.1,,,
28079024,2019-04-18,4.0,0.2,1.0,11.0,4.0,4.0,12.0,91.0,0.5,0.2,0.1,1.26,1.21,0.05
28079027,2019-04-18,,,1.0,15.0,,,17.0,91.0,,,,,,
28079035,2019-04-18,12.0,0.6,8.0,17.0,,,29.0,64.0,,,,,,
28079036,2019-04-18,17.0,0.5,2.0,17.0,,10.0,21.0,,,,,,,
28079038,2019-04-18,10.0,,2.0,19.0,6.0,10.0,22.0,,0.6,0.2,0.1,,,
28079039,2019-04-18,,0.2,5.0,14.0,,,22.0,90.0,,,,,,
28079040,2019-04-18,9.0,,2.0,18.0,,6.0,21.0,,,,,,,
28079047,2019-04-18,,,1.0,16.0,3.0,3.0,18.0,,,,,,,
28079048,2019-04-18,,,1.0,11.0,5.0,7.0,12.0,,,,,,,
28079049,2019-04-18,,,1.0,12.0,,,14.0,85.0,,,,,,
28079050,2019-04-18,,,2.0,18.0,4.0,8.0,21.0,,,,,,,
28079054,2019-04-18,,,1.0,20.0,,,22.0,90.0,,,,,,
28079055,2019-04-18,,,1.0,20.0,,11.0,22.0,,0.6,0.2,0.2,1.41,1.34,0.07
28079056,2019-04-18,,0.3,16.0,39.0,7.0,9.0,64.0,86.0,,,,,,
28079057,2019-04-18,10.0,0.2,1.0,14.0,,6.0,16.0,,,,,,,
28079058,2019-04-18,,,1.0,6.0,,,8.0,92.0,,,,,,
28079059,2019-04-18,,,1.0,10.0,,,11.0,90.0,,,,,,
28079060,2019-04-18,,,1.0,11.0,,5.0,12.0,103.0,,,,,,
28079004,2019-04-19,2.0,0.4,5.0,28.0,,,36.0,,,,,,,
28079008,2019-04-19,9.0,0.1,3.0,34.0,6.0,8.0,38.0,66.0,0.7,0.3,0.2,1.53,1.5,0.03
28079011,2019-04-19,,,1.0,19.0,,,21.0,,0.3,0.1,0.1,,,
28079016,2019-04-19,,0.2,1.0,15.0,,,17.0,47.0,,,,,,
28079017,2019-04-19,8.0,,1.0,14.0,,,16.0,77.0,,,,,,
28079018,2019-04-19,8.0,0.4,1.0,19.0,,5.0,21.0,84.0,0.4,0.1,0.1,,,
28079024,2019-04-19,4.0,0.2,1.0,13.0,3.0,3.0,15.0,76.0,0.4,0.2,0.1,1.27,1.22,0.05
28079027,2019-04-19,,,1.0,17.0,,,19.0,77.0,,,,,,
28079035,2019-04-19,12.0,0.5,9.0,17.0,,,31.0,54.0,,,,,,
28079036,2019-04-19,26.0,0.7,2.0,19.0,,6.0,23.0,,,,,,,
28079038,2019-04-19,10.0,,3.0,22.0,4.0,7.0,27.0,,0.6,0.2,0.1,,,
28079039,2019-04-19,,0.3,5.0,17.0,,,25.0,69.0,,,,,,
28079040,2019-04-19,9.0,,2.0,18.0,,5.0,21.0,,,,,,,
28079047,2019-04-19,,,1.0,19.0,3.0,3.0,21.0,,,,,,,
28079048,2019-04-19,,,1.0,13.0,3.0,5.0,15.0,,,,,,,
28079049,2019-04-19,,,1.0,14.0,,,15.0,69.0,,,,,,
28079050,2019-04-19,,,1.0,17.0,4.0,6.0,18.0,,,,,,,
28079054,2019-04-19,,,1.0,18.0,,,20.0,77.0,,,,,,
28079055,2019-04-19,,,1.0,21.0,,8.0,22.0,,0.8,0.2,0.1,1.41,1.34,0.07
28079056,2019-04-19,,0.2,17.0,39.0,4.0,6.0,66.0,70.0,,,,,,
28079057,2019-04-19,10.0,0.2,1.0,13.0,,5.0,15.0,,,,,,,
28079058,2019-04-19,,,1.0,6.0,,,8.0,76.0,,,,,,
28079059,2019-04-19,,,1.0,11.0,,,12.0,75.0,,,,,,
28079060,2019-04-19,,,1.0,12.0,,4.0,14.0,85.0,,,,,,
28079004,2019-04-20,2.0,0.4,4.0,19.0,,,25.0,,,,,,,
28079008,2019-04-20,9.0,0.1,2.0,24.0,9.0,15.0,27.0,88.0,0.5,0.3,0.2,1.52,1.49,0.03
28079011,2019-04-20,,,1.0,9.0,,,11.0,,0.3,0.1,0.1,,,
28079016,2019-04-20,,0.2,1.0,9.0,,,10.0,66.0,,,,,,
28079017,2019-04-20,8.0,,1.0,13.0,,,15.0,92.0,,,,,,
28079018,2019-04-20,8.0,0.4,1.0,12.0,,14.0,13.0,106.0,0.4,0.1,0.1,,,
28079024,2019-04-20,4.0,0.2,1.0,7.0,8.0,13.0,9.0,99.0,0.3,0.2,0.1,1.27,1.22,0.05
28079027,2019-04-20,,,1.0,14.0,,,16.0,93.0,,,,,,
28079035,2019-04-20,13.0,0.5,7.0,10.0,,,21.0,63.0,,,,,,
28079036,2019-04-20,24.0,0.5,2.0,13.0,,17.0,15.0,,,,,,,
28079038,2019-04-20,10.0,,4.0,17.0,10.0,18.0,24.0,,0.5,0.2,0.1,,,
28079039,2019-04-20,,0.2,5.0,9.0,,,17.0,97.0,,,,,,
28079040,2019-04-20,10.0,,2.0,13.0,,17.0,16.0,,,,,,,
28079047,2019-04-20,,,1.0,13.0,7.0,9.0,15.0,,,,,,,
28079048,2019-04-20,,,1.0,7.0,8.0,14.0,9.0,,,,,,,
28079049,2019-04-20,,,1.0,8.0,,,9.0,94.0,,,,,,
28079050,2019-04-20,,,1.0,10.0,8.0,16.0,11.0,,,,,,,
28079054,2019-04-20,,,1.0,15.0,,,17.0,90.0,,,,,,
28079055,2019-04-20,,,1.0,15.0,,19.0,17.0,,0.4,0.3,0.1,1.44,1.33,0.11
28079056,2019-04-20,,0.2,17.0,34.0,9.0,15.0,60.0,87.0,,,,,,
28079057,2019-04-20,9.0,0.2,1.0,9.0,,10.0,11.0,,,,,,,
28079058,2019-04-20,,,1.0,5.0,,,7.0,104.0,,,,,,
28079059,2019-04-20,,,1.0,7.0,,,9.0,97.0,,,,,,
28079060,2019-04-20,,,1.0,8.0,,9.0,10.0,109.0,,,,,,
28079004,2019-04-21,2.0,0.3,3.0,16.0,,,20.0,,,,,,,
28079008,2019-04-21,9.0,0.1,2.0,24.0,7.0,10.0,26.0,89.0,0.4,0.4,0.2,1.51,1.48,0.03
28079011,2019-04-21,,,1.0,11.0,,,12.0,,0.1,0.1,0.1,,,
28079016,2019-04-21,,0.2,1.0,12.0,,,13.0,64.0,,,,,,
28079017,2019-04-21,8.0,,1.0,10.0,,,11.0,98.0,,,,,,
28079018,2019-04-21,8.0,0.4,1.0,11.0,,9.0,13.0,109.0,0.2,0.2,0.1,,,
28079024,2019-04-21,4.0,0.2,1.0,6.0,5.0,7.0,8.0,102.0,0.1,0.3,0.1,1.25,1.2,0.06
28079027,2019-04-21,,,1.0,13.0,,,15.0,95.0,,,,,,
28079035,2019-04-21,12.0,0.6,7.0,11.0,,,22.0,58.0,,,,,,
28079036,2019-04-21,29.0,0.4,2.0,10.0,,10.0,13.0,,,,,,,
28079038,2019-04-21,9.0,,4.0,19.0,8.0,12.0,24.0,,0.4,0.3,0.1,,,
28079039,2019-04-21,,0.2,5.0,10.0,,,18.0,96.0,,,,,,
28079040,2019-04-21,9.0,,1.0,12.0,,6.0,14.0,,,,,,,
28079047,2019-04-21,,,1.0,15.0,5.0,6.0,17.0,,,,,,,
28079048,2019-04-21,,,1.0,4.0,5.0,8.0,6.0,,,,,,,
28079049,2019-04-21,,,1.0,9.0,,,10.0,97.0,,,,,,
28079050,2019-04-21,,,1.0,12.0,6.0,11.0,14.0,,,,,,,
28079054,2019-04-21,,,1.0,14.0,,,15.0,95.0,,,,,,
28079055,2019-04-21,,,1.0,13.0,,12.0,15.0,,0.2,0.3,0.1,1.43,1.32,0.11
28079056,2019-04-21,,0.3,16.0,34.0,8.0,11.0,59.0,88.0,,,,,,
28079057,2019-04-21,9.0,0.2,1.0,9.0,,5.0,11.0,,,,,,,
28079058,2019-04-21,,,1.0,5.0,,,6.0,107.0,,,,,,
28079059,2019-04-21,,,1.0,8.0,,,10.0,96.0,,,,,,
28079060,2019-04-21,,,1.0,7.0,,5.0,9.0,108.0,,,,,,
28079004,2019-04-22,3.0,0.4,10.0,35.0,,,51.0,,,,,,,
28079008,2019-04-22,9.0,0.1,7.0,47.0,10.0,19.0,58.0,70.0,1.1,0.5,0.3,1.53,1.48,0.05
28079011,2019-04-22,,,6.0,31.0,,,40.0,,0.7,0.2,0.1,,,
28079016,2019-04-22,,0.3,3.0,30.0,,,35.0,45.0,,,,,,
28079017,2019-04-22,8.0,,8.0,33.0,,,45.0,73.0,,,,,,
28079018,2019-04-22,8.0,0.5,5.0,26.0,,19.0,33.0,86.0,1.1,0.3,0.2,,,
28079024,2019-04-22,4.0,0.2,2.0,12.0,9.0,15.0,15.0,88.0,0.5,0.3,0.1,1.27,1.21,0.07
28079027,2019-04-22,,,8.0,40.0,,,53.0,69.0,,,,,,
28079035,2019-04-22,13.0,0.7,7.0,21.0,,,31.0,63.0,,,,,,
28079036,2019-04-22,9.0,0.4,9.0,39.0,,22.0,53.0,,,,,,,
28079038,2019-04-22,10.0,,8.0,29.0,11.0,21.0,40.0,,0.8,0.3,0.2,,,
28079039,2019-04-22,,0.3,7.0,24.0,,,34.0,79.0,,,,,,
28079040,2019-04-22,10.0,,5.0,32.0,,14.0,39.0,,,,,,,
28079047,2019-04-22,,,7.0,26.0,9.0,12.0,37.0,,,,,,,
28079048,2019-04-22,,,3.0,26.0,10.0,18.0,31.0,,,,,,,
28079049,2019-04-22,,,1.0,14.0,,,16.0,85.0,,,,,,
28079050,2019-04-22,,,10.0,33.0,11.0,21.0,48.0,,,,,,,
28079054,2019-04-22,,,2.0,26.0,,,28.0,80.0,,,,,,
28079055,2019-04-22,,,7.0,38.0,,23.0,49.0,,1.0,0.4,0.2,1.46,1.32,0.14
28079056,2019-04-22,,0.3,24.0,49.0,11.0,19.0,87.0,71.0,,,,,,
28079057,2019-04-22,9.0,0.3,3.0,24.0,,13.0,29.0,,,,,,,
28079058,2019-04-22,,,1.0,9.0,,,11.0,75.0,,,,,,
28079059,2019-04-22,,,2.0,20.0,,,23.0,81.0,,,,,,
28079060,2019-04-22,,,3.0,21.0,,12.0,26.0,88.0,,,,,,
28079004,2019-04-23,2.0,0.3,5.0,28.0,,,36.0,,,,,,,
28079008,2019-04-23,9.0,0.1,14.0,52.0,7.0,13.0,73.0,68.0,1.1,0.4,0.3,1.52,1.48,0.05
28079011,2019-04-23,,,4.0,25.0,,,31.0,,0.6,0.2,0.1,,,
28079016,2019-04-23,,0.2,3.0,29.0,,,34.0,49.0,,,,,,
28079017,2019-04-23,8.0,,4.0,23.0,,,29.0,80.0,,,,,,
28079018,2019-04-23,8.0,0.4,2.0,17.0,,10.0,20.0,93.0,0.6,0.1,0.1,,,
28079024,2019-04-23,4.0,0.2,1.0,6.0,6.0,8.0,8.0,95.0,0.3,0.2,0.1,1.27,1.2,0.07
28079027,2019-04-23,,,2.0,28.0,,,31.0,76.0,,,,,,
28079035,2019-04-23,12.0,0.5,3.0,18.0,,,23.0,74.0,,,,,,
28079036,2019-04-23,6.0,0.2,4.0,26.0,,13.0,32.0,,,,,,,
28079038,2019-04-23,10.0,,6.0,23.0,8.0,15.0,32.0,,0.7,0.2,0.1,,,
28079039,2019-04-23,,0.3,7.0,21.0,,,32.0,81.0,,,,,,
28079040,2019-04-23,10.0,,4.0,28.0,,15.0,34.0,,,,,,,
28079047,2019-04-23,,,1.0,21.0,5.0,7.0,23.0,,,,,,,
28079048,2019-04-23,,,5.0,31.0,7.0,11.0,39.0,,,,,,,
28079049,2019-04-23,,,1.0,16.0,,,17.0,84.0,,,,,,
28079050,2019-04-23,,,15.0,34.0,8.0,17.0,56.0,,,,,,,
28079054,2019-04-23,,,1.0,20.0,,,21.0,74.0,,,,,,
28079055,2019-04-23,,,3.0,30.0,,14.0,34.0,,1.3,0.3,0.2,1.51,1.37,0.14
28079056,2019-04-23,,0.2,18.0,34.0,7.0,10.0,62.0,81.0,,,,,,
28079057,2019-04-23,10.0,0.3,3.0,24.0,,14.0,29.0,,,,,,,
28079058,2019-04-23,,,1.0,8.0,,,10.0,73.0,,,,,,
28079059,2019-04-23,,,2.0,20.0,,,23.0,81.0,,,,,,
28079060,2019-04-23,,,3.0,15.0,,15.0,19.0,93.0,,,,,,
28079004,2019-04-24,1.0,0.3,9.0,32.0,,,45.0,,,,,,,
28079008,2019-04-24,8.0,0.1,16.0,48.0,4.0,6.0,73.0,49.0,0.9,0.4,0.3,1.51,1.48,0.04
28079011,2019-04-24,,,21.0,44.0,,,77.0,,1.0,0.3,0.2,,,
28079016,2019-04-24,,0.2,5.0,32.0,,,40.0,29.0,,,,,,
28079017,2019-04-24,9.0,,5.0,25.0,,,33.0,61.0,,,,,,
28079018,2019-04-24,8.0,0.4,4.0,23.0,,6.0,29.0,67.0,1.0,0.2,0.1,,,
28079024,2019-04-24,4.0,0.2,2.0,14.0,2.0,3.0,16.0,67.0,0.8,0.2,0.1,1.26,1.2,0.06
28079027,2019-04-24,,,3.0,25.0,,,29.0,59.0,,,,,,
28079035,2019-04-24,12.0,0.5,5.0,21.0,,,28.0,61.0,,,,,,
28079036,2019-04-24,6.0,0.2,5.0,26.0,,5.0,34.0,,,,,,,
28079038,2019-04-24,10.0,,7.0,26.0,5.0,8.0,37.0,,1.0,0.2,0.2,,,
28079039,2019-04-24,,0.3,10.0,28.0,,,43.0,55.0,,,,,,
28079040,2019-04-24,10.0,,5.0,27.0,,9.0,34.0,,,,,,,
28079047,2019-04-24,,,2.0,23.0,3.0,4.0,26.0,,,,,,,
28079048,2019-04-24,,,8.0,35.0,4.0,8.0,47.0,,,,,,,
28079049,2019-04-24,,,1.0,18.0,,,20.0,53.0,,,,,,
28079050,2019-04-24,,,15.0,40.0,5.0,9.0,62.0,,,,,,,
28079054,2019-04-24,,,1.0,23.0,,,25.0,51.0,,,,,,
28079055,2019-04-24,,,4.0,29.0,,11.0,36.0,,1.0,0.3,0.2,1.49,1.38,0.11
28079056,2019-04-24,,0.2,27.0,41.0,4.0,5.0,81.0,56.0,,,,,,
28079057,2019-04-24,11.0,0.3,4.0,30.0,,11.0,36.0,,,,,,,
28079058,2019-04-24,,,2.0,13.0,,,16.0,66.0,,,,,,
28079059,2019-04-24,,,2.0,21.0,,,25.0,59.0,,,,,,
28079060,2019-04-24,,,3.0,23.0,,10.0,28.0,65.0,,,,,,
28079004,2019-04-25,2.0,0.3,6.0,20.0,,,29.0,,,,,,,
28079008,2019-04-25,8.0,0.1,17.0,47.0,5.0,11.0,72.0,56.0,1.2,0.4,0.3,1.5,1.46,0.04
28079011,2019-04-25,,,4.0,19.0,,,25.0,,0.4,0.2,0.1,,,
28079016,2019-04-25,,0.2,3.0,20.0,,,25.0,39.0,,,,,,
28079017,2019-04-25,8.0,,5.0,16.0,,,23.0,75.0,,,,,,
28079018,2019-04-25,8.0,0.4,2.0,12.0,,7.0,16.0,80.0,0.5,0.2,0.1,,,
28079024,2019-04-25,4.0,0.2,1.0,4.0,3.0,5.0,5.0,81.0,0.2,0.1,0.1,1.24,1.18,0.06
28079027,2019-04-25,,,2.0,13.0,,,17.0,73.0,,,,,,
28079035,2019-04-25,12.0,0.5,5.0,10.0,,,17.0,71.0,,,,,,
28079036,2019-04-25,6.0,0.2,4.0,17.0,,8.0,23.0,,,,,,,
28079038,2019-04-25,9.0,,5.0,16.0,4.0,9.0,24.0,,0.4,0.2,0.1,,,
28079039,2019-04-25,,0.2,8.0,16.0,,,28.0,70.0,,,,,,
28079040,2019-04-25,10.0,,4.0,16.0,,10.0,22.0,,,,,,,
28079047,2019-04-25,,,2.0,14.0,3.0,6.0,17.0,,,,,,,
28079048,2019-04-25,,,6.0,23.0,4.0,10.0,32.0,,,,,,,
28079049,2019-04-25,,,1.0,10.0,,,12.0,69.0,,,,,,
28079050,2019-04-25,,,14.0,26.0,5.0,11.0,48.0,,,,,,,
28079054,2019-04-25,,,1.0,14.0,,,15.0,66.0,,,,,,
28079055,2019-04-25,,,3.0,16.0,,11.0,20.0,,0.8,0.2,0.2,1.41,1.31,0.11
28079056,2019-04-25,,0.2,23.0,29.0,4.0,8.0,65.0,70.0,,,,,,
28079057,2019-04-25,11.0,0.2,3.0,18.0,,7.0,23.0,,,,,,,
28079058,2019-04-25,,,2.0,7.0,,,9.0,80.0,,,,,,
28079059,2019-04-25,,,2.0,13.0,,,16.0,72.0,,,,,,
28079060,2019-04-25,,,2.0,11.0,,7.0,15.0,79.0,,,,,,
28079004,2019-04-26,2.0,0.4,9.0,38.0,,,53.0,,,,,,,
28079008,2019-04-26,9.0,0.1,13.0,48.0,7.0,12.0,67.0,55.0,1.4,0.5,0.3,1.54,1.48,0.06
28079011,2019-04-26,,,14.0,34.0,,,55.0,,0.8,0.3,0.2,,,
28079016,2019-04-26,,0.2,4.0,26.0,,,32.0,32.0,,,,,,
28079017,2019-04-26,8.0,,7.0,26.0,,,37.0,66.0,,,,,,
28079018,2019-04-26,8.0,0.4,3.0,17.0,,8.0,21.0,77.0,0.7,0.2,0.1,,,
28079024,2019-04-26,4.0,0.2,1.0,5.0,3.0,4.0,7.0,80.0,0.1,0.2,0.1,1.24,1.19,0.06
28079027,2019-04-26,,,3.0,19.0,,,23.0,71.0,,,,,,
28079035,2019-04-26,12.0,0.5,6.0,21.0,,,30.0,61.0,,,,,,
28079036,2019-04-26,6.0,0.3,7.0,27.0,,15.0,38.0,,,,,,,
28079038,2019-04-26,9.0,,11.0,28.0,4.0,9.0,45.0,,1.1,0.3,0.2,,,
28079039,2019-04-26,,0.3,8.0,19.0,,,31.0,69.0,,,,,,
28079040,2019-04-26,10.0,,7.0,27.0,,9.0,38.0,,,,,,,
28079047,2019-04-26,,,2.0,19.0,5.0,8.0,22.0,,,,,,,
28079048,2019-04-26,,,6.0,24.0,5.0,9.0,34.0,,,,,,,
28079049,2019-04-26,,,1.0,11.0,,,13.0,74.0,,,,,,
28079050,2019-04-26,,,19.0,36.0,5.0,12.0,66.0,,,,,,,
28079054,2019-04-26,,,2.0,26.0,,,29.0,52.0,,,,,,
28079055,2019-04-26,,,2.0,22.0,,10.0,25.0,,1.0,0.3,0.2,1.43,1.32,0.11
28079056,2019-04-26,,0.2,21.0,34.0,6.0,9.0,65.0,68.0,,,,,,
28079057,2019-04-26,9.0,0.3,4.0,22.0,,7.0,29.0,,,,,,,
28079058,2019-04-26,,,1.0,9.0,,,11.0,79.0,,,,,,
28079059,2019-04-26,,,2.0,15.0,,,18.0,72.0,,,,,,
28079060,2019-04-26,,,3.0,14.0,,7.0,18.0,79.0,,,,,,
28079004,2019-04-27,3.0,0.5,25.0,58.0,,,96.0,,,,,,,
28079008,2019-04-27,9.0,0.1,12.0,57.0,9.0,17.0,75.0,51.0,1.7,0.6,0.4,1.62,1.53,0.09
28079011,2019-04-27,,,13.0,53.0,,,74.0,,1.4,0.4,0.3,,,
28079016,2019-04-27,,0.3,8.0,44.0,,,57.0,22.0,,,,,,
28079017,2019-04-27,9.0,,22.0,48.0,,,81.0,53.0,,,,,,
28079018,2019-04-27,10.0,0.5,9.0,41.0,,16.0,55.0,55.0,3.6,0.4,0.3,,,
28079024,2019-04-27,4.0,0.2,3.0,27.0,8.0,12.0,31.0,60.0,1.8,0.3,0.1,1.31,1.24,0.08
28079027,2019-04-27,,,9.0,35.0,,,50.0,55.0,,,,,,
28079035,2019-04-27,13.0,0.7,10.0,39.0,,,54.0,49.0,,,,,,
28079036,2019-04-27,9.0,0.4,9.0,48.0,,19.0,62.0,,,,,,,
28079038,2019-04-27,11.0,,16.0,47.0,10.0,18.0,71.0,,1.2,0.4,0.2,,,
28079039,2019-04-27,,0.4,23.0,48.0,,,82.0,48.0,,,,,,
28079040,2019-04-27,10.0,,6.0,43.0,,13.0,53.0,,,,,,,
28079048,2019-04-27,,,4.0,35.0,9.0,14.0,41.0,,,,,,,
28079049,2019-04-27,,,1.0,25.0,,,27.0,58.0,,,,,,
28079050,2019-04-27,,,6.0,40.0,9.0,17.0,50.0,,,,,,,
28079054,2019-04-27,,,11.0,46.0,,,62.0,33.0,,,,,,
28079055,2019-04-27,,,1.0,48.0,,15.0,50.0,,1.2,0.4,0.3,1.52,1.39,0.12
28079056,2019-04-27,,0.4,56.0,73.0,14.0,21.0,159.0,44.0,,,,,,
28079057,2019-04-27,9.0,0.3,9.0,37.0,,13.0,51.0,,,,,,,
28079058,2019-04-27,,,2.0,16.0,,,19.0,59.0,,,,,,
28079059,2019-04-27,,,5.0,30.0,,,37.0,57.0,,,,,,
28079060,2019-04-27,,,4.0,38.0,,11.0,43.0,60.0,,,,,,
28079004,2019-04-28,2.0,0.4,14.0,41.0,,,63.0,,,,,,,
28079008,2019-04-28,9.0,0.1,7.0,38.0,7.0,13.0,48.0,58.0,1.4,0.5,0.3,1.55,1.49,0.06
28079011,2019-04-28,,,6.0,27.0,,,36.0,,1.0,0.3,0.2,,,
28079016,2019-04-28,,0.2,5.0,23.0,,,30.0,28.0,,,,,,
28079017,2019-04-28,7.0,,15.0,37.0,,,60.0,62.0,,,,,,
28079018,2019-04-28,10.0,0.5,4.0,32.0,,13.0,39.0,67.0,1.6,0.3,0.3,,,
28079024,2019-04-28,4.0,0.2,1.0,16.0,7.0,9.0,18.0,72.0,0.5,0.2,0.1,1.26,1.2,0.06
28079027,2019-04-28,,,5.0,28.0,,,36.0,55.0,,,,,,
28079035,2019-04-28,13.0,0.6,5.0,27.0,,,35.0,52.0,,,,,,
28079036,2019-04-28,6.0,0.2,4.0,23.0,,10.0,29.0,,,,,,,
28079038,2019-04-28,10.0,,9.0,32.0,8.0,13.0,46.0,,1.0,0.3,0.2,,,
28079039,2019-04-28,,0.3,15.0,26.0,,,49.0,62.0,,,,,,
28079040,2019-04-28,10.0,,5.0,27.0,,8.0,34.0,,,,,,,
28079048,2019-04-28,,,3.0,17.0,6.0,10.0,22.0,,,,,,,
28079049,2019-04-28,,,1.0,14.0,,,16.0,68.0,,,,,,
28079050,2019-04-28,,,3.0,21.0,7.0,11.0,24.0,,,,,,,
28079054,2019-04-28,,,5.0,35.0,,,43.0,40.0,,,,,,
28079055,2019-04-28,,,1.0,34.0,,13.0,36.0,,0.6,0.2,0.2,1.46,1.37,0.09
28079056,2019-04-28,,0.3,40.0,58.0,11.0,16.0,119.0,53.0,,,,,,
28079057,2019-04-28,8.0,0.2,2.0,18.0,,9.0,22.0,,,,,,,
28079058,2019-04-28,,,1.0,10.0,,,12.0,65.0,,,,,,
28079059,2019-04-28,,,2.0,13.0,,,16.0,66.0,,,,,,
28079060,2019-04-28,,,2.0,15.0,,8.0,17.0,76.0,,,,,,
28079004,2019-04-29,2.0,0.4,12.0,44.0,,,61.0,,,,,,,
28079008,2019-04-29,9.0,0.1,11.0,54.0,8.0,16.0,70.0,53.0,1.9,0.5,0.4,1.55,1.48,0.07
28079011,2019-04-29,,,8.0,37.0,,,50.0,,1.1,0.3,0.2,,,
28079016,2019-04-29,,0.2,4.0,30.0,,,36.0,23.0,,,,,,
28079017,2019-04-29,7.0,,7.0,38.0,,,48.0,61.0,,,,,,
28079018,2019-04-29,12.0,0.5,5.0,31.0,,,40.0,68.0,2.6,0.7,0.9,,,
28079024,2019-04-29,4.0,0.2,4.0,19.0,6.0,9.0,25.0,72.0,1.1,0.2,0.1,1.26,1.19,0.06
