fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,velmedia,sol,presMax,horaPresMax,presMin,horaPresMin,dir,racha,horaracha
2006-09-27,3129,MADRID AEROPUERTO,MADRID,609,"20,0","0,0","9,5",05:56,"30,5",15:05,"3,6","11,0","950,8",00,"944,9",16,25,"12,8",20:38
2006-09-28,3129,MADRID AEROPUERTO,MADRID,609,"21,2","0,0","15,5",06:36,"26,8",13:42,"3,9","6,9","947,1",Varias,"944,7",16,99,"11,7",Varias
2006-09-29,3129,MADRID AEROPUERTO,MADRID,609,"18,4","0,0","11,7",06:18,"25,2",14:51,"3,9","4,9","949,5",Varias,"947,0",00,99,"15,0",Varias
2006-09-30,3129,MADRID AEROPUERTO,MADRID,609,"20,7","0,0","14,4",04:31,"27,0",14:31,"4,4","4,0","949,9",Varias,"946,9",14,21,"16,4",14:05
2006-10-01,3129,MADRID AEROPUERTO,MADRID,609,"20,3","0,0","15,0",23:57,"25,6",14:33,"3,3","7,2","952,7",Varias,"949,8",01,99,"13,3",Varias
2006-10-02,3129,MADRID AEROPUERTO,MADRID,609,"20,2","0,1","10,7",05:35,"29,6",15:03,"4,7","6,1","950,9",00,"944,8",24,22,"16,4",13:59
2006-10-03,3129,MADRID AEROPUERTO,MADRID,609,"18,8","0,0","15,1",23:48,"22,4",01:11,"4,2","6,7","952,3",Varias,"944,4",02,23,"13,9",Varias
2006-10-04,3129,MADRID AEROPUERTO,MADRID,609,"15,8","0,0","10,6",23:53,"21,1",13:12,"5,8","3,8","955,8",Varias,"951,7",02,23,"14,4",12:21
2006-10-05,3129,MADRID AEROPUERTO,MADRID,609,"14,8","0,0","6,4",05:56,"23,3",15:05,"1,4","10,4","959,3",Varias,"955,7",00,34,"6,7",11:29
2006-10-06,3129,MADRID AEROPUERTO,MADRID,609,,"0,0",,,,,,"10,0","958,9",01,"952,7",16,,,
2006-10-07,3129,MADRID AEROPUERTO,MADRID,609,"19,6","0,0","12,5",06:12,"26,6",12:25,"2,2","6,9","954,3",Varias,"950,9",17,21,"9,2",12:53
2006-10-08,3129,MADRID AEROPUERTO,MADRID,609,"20,4","0,0","12,4",05:15,"28,5",15:02,"1,9","7,3","952,3",Varias,"948,9",17,24,"8,9",11:25
2006-10-09,3129,MADRID AEROPUERTO,MADRID,609,"20,5","0,0","12,7",06:00,"28,3",14:57,"2,2","8,8","953,1",Varias,"949,5",17,99,"7,2",Varias
2006-10-10,3129,MADRID AEROPUERTO,MADRID,609,"17,1","0,0","11,8",05:38,"22,4",14:59,"1,9","0,1","951,4",Varias,"948,2",16,22,"7,8",12:57
2006-10-11,3129,MADRID AEROPUERTO,MADRID,609,"17,2","2,1","12,5",23:31,"21,9",11:21,"6,1","3,2","952,5",Varias,"947,9",15,23,"16,1",11:54
2006-10-12,3129,MADRID AEROPUERTO,MADRID,609,"14,6","0,0","7,7",06:26,"21,5",14:47,"3,6","10,6","955,3",Varias,"952,5",00,03,"10,3",12:56
2006-10-13,3129,MADRID AEROPUERTO,MADRID,609,"15,2","0,0","6,4",06:19,"24,1",15:23,"1,4","10,4","956,0",Varias,"953,2",16,23,"7,2",14:37
2006-10-14,3129,MADRID AEROPUERTO,MADRID,609,"16,0","0,0","7,4",06:02,"24,7",14:46,"1,4","10,0","955,7",Varias,"950,7",17,24,"7,8",12:36
2006-10-15,3129,MADRID AEROPUERTO,MADRID,609,"15,8","0,0","8,3",06:31,"23,3",14:12,"2,5","4,1","951,6",Varias,"947,7",16,21,"10,3",15:31
2006-10-16,3129,MADRID AEROPUERTO,MADRID,609,"17,5","22,9","11,9",06:12,"23,1",14:48,"5,8","1,5","948,9",00,"943,5",16,16,"16,9",14:16
2006-10-17,3129,MADRID AEROPUERTO,MADRID,609,"14,1","17,7","12,7",Varias,"15,5",00:02,"1,7","0,0","946,0",Varias,"943,1",24,21,"10,8",06:37
2006-10-18,3129,MADRID AEROPUERTO,MADRID,609,"15,6","2,6","13,1",00:42,"18,0",14:22,"6,1","1,7","943,1",00,"937,3",16,99,"16,9",Varias
2006-10-19,3129,MADRID AEROPUERTO,MADRID,609,"14,8","4,8","13,6",22:16,"16,1",13:52,"6,9","0,1","943,3",22,"938,3",04,23,"20,6",11:11
2006-10-20,3129,MADRID AEROPUERTO,MADRID,609,"14,9","16,4","13,6",05:34,"16,2",Varias,"2,8","0,0","942,8",Varias,"938,2",15,22,"13,9",13:26
2006-10-21,3129,MADRID AEROPUERTO,MADRID,609,"15,4",Ip,"12,4",06:01,"18,4",13:46,"3,1","1,9","946,2",Varias,"942,3",01,99,"13,3",Varias
2006-10-22,3129,MADRID AEROPUERTO,MADRID,609,"16,0","14,5","12,7",00:58,"19,4",14:30,"4,4","0,2","945,3",00,"939,7",17,18,"16,9",15:25
2006-10-23,3129,MADRID AEROPUERTO,MADRID,609,"16,0","4,3","13,4",23:55,"18,6",15:51,"6,1","0,1","945,1",Varias,"939,2",13,99,"15,3",Varias
2006-10-24,3129,MADRID AEROPUERTO,MADRID,609,"13,9","0,9","10,3",07:03,"17,5",22:27,"2,2","0,4","947,8",Varias,"941,6",24,22,"8,3",05:23
2006-10-25,3129,MADRID AEROPUERTO,MADRID,609,"17,2","16,0","14,9",21:22,"19,6",09:23,"3,9","0,4","941,6",00,"937,1",13,20,"27,2",10:50
2006-10-26,3129,MADRID AEROPUERTO,MADRID,609,"16,2","0,1","12,3",23:52,"20,1",13:11,"5,6","3,1","950,9",24,"938,4",04,19,"16,1",11:03
2006-10-27,3129,MADRID AEROPUERTO,MADRID,609,"17,5","0,0","11,8",01:04,"23,2",13:40,"2,2","4,0","959,6",Varias,"950,6",03,99,"8,9",Varias
2006-10-28,3129,MADRID AEROPUERTO,MADRID,609,"19,9","0,0","11,5",06:39,"28,3",14:49,"1,7","8,8","961,2",Varias,"958,4",16,99,"5,0",Varias
2006-10-29,3129,MADRID AEROPUERTO,MADRID,609,"20,4","0,0","11,1",06:11,"29,7",15:33,"0,8","8,3","959,7",00,"952,9",24,99,"3,1",Varias
2006-10-30,3129,MADRID AEROPUERTO,MADRID,609,"17,9","0,0","10,9",06:14,"24,9",12:18,"1,7","4,4","952,9",00,"947,5",15,21,"8,3",13:57
2006-10-31,3129,MADRID AEROPUERTO,MADRID,609,"16,9","0,0","9,9",06:30,"23,9",14:56,"3,3","6,4","951,2",Varias,"948,6",01,22,"10,8",14:24
2006-11-01,3129,MADRID AEROPUERTO,MADRID,609,"17,4","0,0","11,5",06:46,"23,4",15:15,"1,7","3,7","952,4",Varias,"949,6",14,22,"8,9",16:35
2006-11-02,3129,MADRID AEROPUERTO,MADRID,609,"15,2","7,4","10,4",06:43,"20,1",12:49,"1,9","2,8","951,6",Varias,"949,3",15,22,"8,9",13:34
2006-11-03,3129,MADRID AEROPUERTO,MADRID,609,"13,3","6,0","11,6",21:33,"15,0",Varias,"2,8","0,0","952,2",Varias,"948,8",04,99,"7,8",Varias
2006-11-04,3129,MADRID AEROPUERTO,MADRID,609,"12,5","27,5","11,5",03:30,"13,5",13:41,"1,9","0,0","956,7",Varias,"951,9",01,15,"8,3",13:35
2006-11-05,3129,MADRID AEROPUERTO,MADRID,609,"12,6","0,6","10,5",23:20,"14,8",13:50,"2,5","0,0","959,4",Varias,"956,6",01,17,"9,2",00:30
2006-11-06,3129,MADRID AEROPUERTO,MADRID,609,"12,8","0,2","8,9",05:59,"16,7",11:07,"0,8","2,1","958,9",00,"954,8",24,19,"7,2",11:57
2006-11-07,3129,MADRID AEROPUERTO,MADRID,609,"13,6","28,8","12,6",06:15,"14,5",Varias,"1,9","0,0","954,8",00,"951,2",16,36,"7,2",22:44
2006-11-08,3129,MADRID AEROPUERTO,MADRID,609,"15,1","0,6","12,4",05:20,"17,8",13:36,"1,7","0,0","959,3",Varias,"952,5",00,10,"6,1",13:40
2006-11-09,3129,MADRID AEROPUERTO,MADRID,609,"15,5","0,0","10,3",06:50,"20,7",14:21,"1,7","8,6","961,9",Varias,"959,3",00,22,"6,7",13:36
2006-11-10,3129,MADRID AEROPUERTO,MADRID,609,"14,0","0,0","6,9",06:53,"21,1",14:44,"0,8","9,1","962,5",Varias,"960,1",15,23,"5,8",12:56
2006-11-11,3129,MADRID AEROPUERTO,MADRID,609,"12,8","0,0","5,1",06:38,"20,5",14:28,"1,1","9,1","963,5",Varias,"960,4",16,25,"4,7",13:26
2006-11-12,3129,MADRID AEROPUERTO,MADRID,609,"12,3","0,0","4,8",06:20,"19,8",15:08,"1,7","9,1","961,3",00,"956,9",24,21,"7,2",13:33
2006-11-13,3129,MADRID AEROPUERTO,MADRID,609,"12,6","0,0","4,1",07:09,"21,1",15:09,"1,1","8,7","956,9",00,"953,1",16,99,"6,1",Varias
2006-11-14,3129,MADRID AEROPUERTO,MADRID,609,"11,0","0,0","2,6",06:49,"19,3",14:39,"1,4","9,0","954,2",00,"950,4",16,30,"6,7",13:09
2006-11-15,3129,MADRID AEROPUERTO,MADRID,609,"10,4","10,2","3,6",05:48,"17,1",14:13,"2,5","6,8","951,3",00,"943,9",24,21,"10,3",14:53
2006-11-16,3129,MADRID AEROPUERTO,MADRID,609,"11,4","9,9","8,8",23:59,"14,0",13:53,"6,1","0,0","946,7",Varias,"940,0",06,99,"15,0",Varias
2006-11-17,3129,MADRID AEROPUERTO,MADRID,609,"8,2","0,0","3,6",07:31,"12,9",12:59,"3,9","7,7","952,0",Varias,"946,5",01,99,"14,4",Varias
2006-11-18,3129,MADRID AEROPUERTO,MADRID,609,"10,7","0,5","9,2",Varias,"12,2",21:02,"2,8","0,0","956,8",Varias,"951,5",03,99,"8,9",Varias
2006-11-19,3129,MADRID AEROPUERTO,MADRID,609,"13,2","0,0","9,4",06:38,"17,1",13:05,"2,2","4,5","959,0",Varias,"956,4",04,22,"11,4",14:21
2006-11-20,3129,MADRID AEROPUERTO,MADRID,609,"13,0","0,0","9,5",05:28,"16,6",13:38,"3,3","4,8","958,6",Varias,"955,7",15,23,"15,0",13:07
2006-11-21,3129,MADRID AEROPUERTO,MADRID,609,"12,0","0,0","8,6",06:03,"15,5",13:21,"6,1","0,6","955,9",00,"948,3",24,22,"16,9",12:58
2006-11-22,3129,MADRID AEROPUERTO,MADRID,609,"14,4","0,0","10,8",23:33,"18,1",13:30,"7,5","6,1","948,8",01,"946,5",16,28,"16,9",10:01
2006-11-23,3129,MADRID AEROPUERTO,MADRID,609,"12,8","0,7","10,8",00:00,"14,9",13:28,"5,6","1,2","946,6",00,"941,8",24,22,"15,0",09:16
2006-11-24,3129,MADRID AEROPUERTO,MADRID,609,"13,9","6,6","11,9",06:03,"15,9",16:39,"8,3","0,0","941,8",00,"935,6",16,18,"18,9",16:18
2006-11-25,3129,MADRID AEROPUERTO,MADRID,609,"10,8","5,5","7,3",23:52,"14,2",00:00,"6,7","0,0","948,6",Varias,"935,2",00,25,"18,6",00:42
2006-11-26,3129,MADRID AEROPUERTO,MADRID,609,"9,2","0,0","5,8",23:55,"12,5",15:45,"1,4","2,3","956,2",Varias,"948,3",01,18,"6,1",15:33
2006-11-27,3129,MADRID AEROPUERTO,MADRID,609,"9,0","0,7","4,5",02:26,"13,5",15:14,"1,4","3,6","957,9",Varias,"955,2",24,25,"8,9",10:33
2006-11-28,3129,MADRID AEROPUERTO,MADRID,609,"8,8","0,3","5,8",00:00,"11,7",15:25,"0,8","0,0","958,7",Varias,"954,3",04,99,"3,6",Varias
2006-11-29,3129,MADRID AEROPUERTO,MADRID,609,"9,5","0,0","4,3",23:56,"14,7",14:12,"3,1","7,1","963,1",Varias,"958,5",00,05,"10,8",09:34
2006-11-30,3129,MADRID AEROPUERTO,MADRID,609,"8,8","0,0","3,1",Varias,"14,5",15:08,"0,6","4,4","963,2",Varias,"958,5",11,26,"6,1",12:27
2006-12-01,3129,MADRID AEROPUERTO,MADRID,609,"9,0","0,0","4,6",06:50,"13,3",13:18,"1,7","0,3","962,2",Varias,"956,1",24,21,"6,7",12:44
2006-12-02,3129,MADRID AEROPUERTO,MADRID,609,"9,6","0,2","6,8",02:59,"12,4",14:49,"1,7","0,0","956,1",00,"950,5",15,21,"7,8",Varias
2006-12-03,3129,MADRID AEROPUERTO,MADRID,609,"8,4","0,0","5,8",07:42,"11,0",Varias,"3,6","1,9","956,9",Varias,"953,0",00,22,"12,8",20:53
2006-12-04,3129,MADRID AEROPUERTO,MADRID,609,"14,8","0,5","10,9",00:01,"18,6",13:18,"4,7","3,2","958,9",Varias,"955,8",02,22,"15,3",14:49
2006-12-05,3129,MADRID AEROPUERTO,MADRID,609,"10,4","12,0","6,4",19:18,"14,3",15:08,"4,4","0,0","957,1",00,"942,8",19,22,"18,6",12:28
2006-12-06,3129,MADRID AEROPUERTO,MADRID,609,"8,6","0,0","5,2",23:55,"12,0",13:51,"5,3","7,9","956,0",Varias,"945,6",00,27,"12,8",13:46
2006-12-07,3129,MADRID AEROPUERTO,MADRID,609,"6,2","6,4","2,4",01:31,"9,9",Varias,"3,3","0,0","955,6",00,"945,0",24,99,"10,8",Varias
2006-12-08,3129,MADRID AEROPUERTO,MADRID,609,"8,8",Ip,"5,3",23:49,"12,2",06:31,"7,5","7,0","949,6",Varias,"939,4",06,29,"20,0",09:40
2006-12-09,3129,MADRID AEROPUERTO,MADRID,609,"5,6","0,0","1,3",07:24,"10,0",13:31,"2,8","6,9","958,2",24,"949,3",00,99,"10,8",Varias
2006-12-10,3129,MADRID AEROPUERTO,MADRID,609,"6,4","0,0","2,2",22:40,"10,7",13:59,"4,7","7,9","964,1",Varias,"958,2",00,36,"11,4",10:12
2006-12-11,3129,MADRID AEROPUERTO,MADRID,609,"4,2","0,0","-2,0",07:21,"10,4",14:54,"1,1","8,5","963,9",Varias,"959,2",15,24,"6,7",13:16
2006-12-12,3129,MADRID AEROPUERTO,MADRID,609,"4,6","0,0","-0,6",00:55,"9,8",15:16,"1,4","0,3","959,9",00,"956,0",14,99,"5,0",Varias
2006-12-13,3129,MADRID AEROPUERTO,MADRID,609,"7,6","0,0","1,4",23:39,"13,9",15:50,"1,9","8,1","961,0",10,"957,8",15,99,"6,1",Varias
2006-12-14,3129,MADRID AEROPUERTO,MADRID,609,"5,5","0,0","-2,0",07:09,"13,0",15:32,"1,4","8,3","961,9",Varias,"958,5",14,22,"6,1",13:52
2006-12-15,3129,MADRID AEROPUERTO,MADRID,609,"5,2","0,0","-1,9",07:25,"12,3",15:05,"1,4","7,5","960,6",Varias,"957,0",15,25,"5,8",11:39
2006-12-16,3129,MADRID AEROPUERTO,MADRID,609,"4,8","0,0","-2,2",07:42,"11,8",13:37,"0,8","6,5","961,8",Varias,"958,5",15,99,"4,7",Varias
2006-12-17,3129,MADRID AEROPUERTO,MADRID,609,"4,5","0,0","-1,1",03:52,"10,1",14:17,"1,4","2,4","962,3",Varias,"959,1",24,23,"8,9",14:09
2006-12-18,3129,MADRID AEROPUERTO,MADRID,609,"6,4","0,0","0,7",23:24,"12,1",14:30,"2,5","7,5","959,1",00,"953,7",14,36,"9,2",16:46
2006-12-19,3129,MADRID AEROPUERTO,MADRID,609,"3,3","0,0","-2,0",07:15,"8,6",14:26,"3,1","3,5","955,0",Varias,"951,4",16,99,"9,2",Varias
2006-12-20,3129,MADRID AEROPUERTO,MADRID,609,"3,2","0,0","-1,1",Varias,"7,6",14:31,"3,3","7,1","960,3",Varias,"954,9",01,06,"9,7",10:13
2006-12-21,3129,MADRID AEROPUERTO,MADRID,609,"4,4","0,0","-2,8",07:41,"11,7",14:52,"1,1","7,8","962,8",Varias,"959,5",14,99,"5,0",Varias
2006-12-22,3129,MADRID AEROPUERTO,MADRID,609,"2,8","0,0","-3,3",07:43,"9,0",14:19,"3,3","6,6","962,6",00,"957,7",14,03,"11,4",21:38
2006-12-23,3129,MADRID AEROPUERTO,MADRID,609,"4,4","0,0","0,4",06:01,"8,5",14:57,"4,2","7,7","962,1",Varias,"958,9",00,03,"9,7",16:19
2006-12-24,3129,MADRID AEROPUERTO,MADRID,609,"5,0","0,0","-2,5",07:41,"12,4",14:42,"1,4","8,3","962,7",Varias,"960,0",15,99,"4,7",Varias
2006-12-25,3129,MADRID AEROPUERTO,MADRID,609,,"0,0",,,,,,"8,3",,,,,,,
2006-12-26,3129,MADRID AEROPUERTO,MADRID,609,"5,0","0,0","-3,4",07:06,"13,3",15:28,"0,6","7,5","962,9",Varias,"960,5",15,21,"5,0",12:24
2006-12-27,3129,MADRID AEROPUERTO,MADRID,609,"6,1","0,0","-2,0",07:19,"14,2",14:51,"1,1","8,1","964,3",Varias,"960,6",17,24,"4,7",15:43
2006-12-28,3129,MADRID AEROPUERTO,MADRID,609,"4,6","0,0","-2,6",06:46,"11,7",15:14,"1,1","7,8","962,7",Varias,"959,3",14,99,"4,7",Varias
2006-12-29,3129,MADRID AEROPUERTO,MADRID,609,"4,1","0,0","-2,9",07:43,"11,1",15:09,"1,7","7,3","963,5",Varias,"960,3",14,18,"9,7",15:16
2006-12-30,3129,MADRID AEROPUERTO,MADRID,609,"6,6","0,0","1,5",02:23,"11,7",15:13,"1,7","0,2","969,8",Varias,"963,1",01,23,"10,3",14:21
2006-12-31,3129,MADRID AEROPUERTO,MADRID,609,"8,0","0,0","7,2",Varias,"8,7",14:34,"0,6","0,0","972,5",Varias,"969,4",02,25,"5,8",16:00
2006-01-01,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"7,2","0,1","3,1",23:59,"11,4",Varias,"2,5",,,,,,28,"13,3",11:50
2006-01-02,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"7,2","0,0","2,1",Varias,"12,4",14:55,"2,2",,,,,,99,"9,2",Varias
2006-01-03,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"6,6","0,0","0,9",23:59,"12,4",12:10,"3,1",,,,,,04,"13,1",14:10
2006-01-04,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"5,4","0,0","-1,8",07:00,"12,5",15:25,"0,6",,,,,,16,"3,3",13:40
2006-01-05,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"5,8","0,3","0,0",07:55,"11,5",Varias,"0,0",,,,,,24,"5,6",15:20
2006-01-06,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"5,6","2,0","4,1",07:00,"7,0",Varias,"0,6",,,,,,08,"5,8",22:50
2006-01-07,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"6,0","1,4","4,0",Varias,"8,0",Varias,"3,1",,,,,,07,"8,1",12:50
2006-01-08,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"7,3","1,0","5,4",06:45,"9,2",Varias,"0,6",,,,,,06,"4,2",00:00
2006-01-09,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"6,4","0,7","4,2",23:59,"8,6",14:30,"0,3",,,,,,06,"6,7",23:50
2006-01-10,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"5,6","0,6","3,5",Varias,"7,8",14:10,"3,6",,,,,,06,"10,0",07:00
2006-01-11,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"7,0","0,5","1,9",23:50,"12,0",15:40,"0,0",,,,,,24,"3,9",15:50
2006-01-12,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"6,0","0,4","0,0",07:20,"11,9",15:00,"0,3",,,,,,17,"3,3",15:50
2006-01-13,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"4,6","0,4","-0,8",Varias,"10,0",15:30,"0,0",,,,,,23,"4,7",16:40
2006-01-14,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"4,8","0,4","1,6",Varias,"8,0",14:10,"0,8",,,,,,15,"5,8",13:10
2006-01-15,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"6,4","0,3","3,8",06:05,"8,9",14:20,"0,8",,,,,,24,"9,2",14:00
2006-01-16,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"3,9","0,3","2,5",09:10,"5,3",Varias,"1,7",,,,,,11,"6,1",00:10
2006-01-17,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"6,8","0,4","3,4",23:59,"10,3",Varias,"0,8",,,,,,99,"5,6",Varias
2006-01-18,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"7,4","0,3","0,3",06:20,"14,4",15:40,"1,1",,,,,,04,"6,9",19:50
2006-01-19,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"8,8","0,3","1,1",05:30,"16,5",15:50,"0,3",,,,,,04,"5,3",11:20
2006-01-20,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"6,6","0,3","1,1",07:10,"12,1",14:40,"0,3",,,,,,99,"4,2",Varias
2006-01-21,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"4,6","0,2","2,2",20:55,"6,9",15:50,"0,8",,,,,,99,"6,1",Varias
2006-01-22,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"5,9","0,3","1,6",23:10,"10,2",15:30,"0,3",,,,,,25,"3,9",10:00
2006-01-23,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"6,6","0,2","1,0",23:59,"12,1",14:55,"0,0",,,,,,09,"4,7",01:50
2006-01-24,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"3,3","0,2","-1,9",06:30,"8,5",13:00,"2,2",,,,,,07,"7,5",12:10
2006-01-25,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"4,4","0,2","2,2",21:20,"6,5",12:25,"1,9",,,,,,10,"8,3",03:50
2006-01-26,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"4,8","0,1","-0,5",05:15,"10,0",Varias,"0,3",,,,,,12,"5,0",00:10
2006-01-27,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"3,1","0,0","-1,0",23:59,"7,2",14:25,"3,1",,,,,,06,"11,1",16:30
2006-01-28,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"1,5","0,0","-3,4",04:30,"6,4",14:00,"0,8",,,,,,07,"11,7",10:50
2006-01-29,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,9","0,1","-1,4",06:45,"3,2",15:10,"1,1",,,,,,06,"6,7",03:20
2006-01-30,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"1,3","0,0","-2,9",08:10,"5,5",15:05,"1,7",,,,,,07,"7,2",06:20
2006-01-31,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"6,0","0,0","-1,7",05:30,"13,6",Varias,"0,3",,,,,,26,"4,4",12:30
2006-02-01,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"7,1","0,0","-0,4",Varias,"14,6",15:40,"0,0",,,,,,25,"5,3",14:20
2006-02-02,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"7,0","0,0","-0,6",06:40,"14,7",15:00,"0,0",,,,,,25,"5,8",15:00
2006-02-03,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"8,3","0,0","1,7",07:55,"14,9",Varias,"0,6",,,,,,24,"5,8",16:30
2006-02-04,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"5,8","0,0","0,6",23:59,"10,9",16:25,"1,4",,,,,,07,"8,9",05:30
2006-02-05,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"3,8","0,0","-3,8",07:50,"11,5",15:30,"1,1",,,,,,06,"6,9",12:40
2006-02-06,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"5,4","0,0","-3,3",07:20,"14,0",15:30,"0,6",,,,,,24,"4,7",15:40
2006-02-07,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"6,1","0,0","-2,7",07:15,"14,9",15:20,"0,3",,,,,,25,"4,4",16:00
2006-02-08,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"6,6","0,0","-2,4",06:10,"15,5",15:00,"0,8",,,,,,24,"4,2",14:40
2006-02-09,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"6,6","0,0","-2,4",06:50,"15,5",14:55,"0,0",,,,,,23,"5,6",16:20
2006-02-10,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"6,5","0,0","-0,5",07:00,"13,5",13:05,"0,0",,,,,,24,"3,3",16:00
2006-02-11,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"10,1","0,0","4,0",Varias,"16,2",15:50,"0,3",,,,,,09,"5,8",21:10
2006-02-12,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"8,4","0,0","1,5",07:25,"15,4",Varias,"0,3",,,,,,07,"5,3",02:00
2006-02-13,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"9,3","0,0","0,5",Varias,"18,1",16:00,"0,3",,,,,,24,"6,1",15:50
2006-02-14,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"8,8","0,0","0,6",07:30,"16,9",16:00,"0,3",,,,,,24,"5,3",16:10
2006-02-15,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"7,2","0,0","0,2",07:00,"14,3",14:50,"0,3",,,,,,99,"5,8",Varias
2006-02-16,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"9,2",,"6,1",23:20,"12,4",16:40,"3,6",,,,,,23,"13,1",15:00
2006-02-17,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,,"0,0",,,,,,,,,,,,,
2006-02-18,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"9,4","0,5","6,1",23:59,"12,7",13:00,"2,8",,,,,,24,"22,2",23:30
2006-02-19,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"6,6","0,4","3,5",Varias,"9,8",Varias,"4,7",,,,,,28,"17,8",16:00
2006-02-20,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"5,4","0,2","1,5",05:10,"9,2",15:35,"2,2",,,,,,24,"11,1",23:20
2006-02-21,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"6,2","0,2","2,9",06:20,"9,4",12:40,"1,7",,,,,,30,"10,6",09:40
2006-02-22,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"4,5","0,1","1,2",03:30,"7,8",14:50,"1,7",,,,,,06,"8,3",21:30
2006-02-23,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"2,8","0,2","-0,4",23:50,"6,1",Varias,"0,6",,,,,,06,"7,2",00:50
2006-02-24,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"4,4","0,0","-1,4",06:00,"10,1",13:05,"1,7",,,,,,25,"9,7",13:00
2006-02-25,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"3,9","0,2","0,3",01:10,"7,5",14:00,"1,4",,,,,,24,"11,4",14:00
2006-02-26,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"3,4","0,0","0,8",05:40,"6,1",14:30,"2,2",,,,,,27,"11,7",12:50
2006-02-27,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"5,8","0,1","-0,6",23:59,"12,3",13:20,"0,3",,,,,,03,"7,2",00:20
2006-02-28,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"5,1",,"-2,6",05:25,"12,8",14:30,"1,1",,,,,,08,"7,5",21:40
2006-03-01,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"6,0",,"-0,4",23:59,"12,4",15:30,"0,6",,,,,,06,"8,6",03:20
