fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,velmedia,sol,presMax,horaPresMax,presMin,horaPresMin,dir,racha,horaracha
2008-04-11,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"5,5","0,0","2,3",07:00,"8,7",14:40,"4,7",,"894,0",24,"877,5",00,32,"12,2",11:40
2008-04-12,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"5,4","0,0","0,0",05:10,"10,7",Varias,"2,8",,"898,1",Varias,"894,0",00,30,"8,9",09:30
2008-04-13,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"7,4","0,4","2,0",Varias,"12,9",11:30,"1,4",,"899,4",Varias,"894,7",16,28,"10,3",19:50
2008-04-14,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"7,0","0,0","0,3",23:59,"13,6",15:50,"1,7",,"901,6",24,"897,8",18,30,"7,8",09:20
2008-04-15,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"6,8","0,0","-2,0",04:15,"15,6",14:40,"1,9",,"901,7",00,"895,2",19,12,"6,1",13:20
2008-04-16,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"10,7","3,2","4,3",06:10,"17,1",15:00,"1,7",,"895,8",00,"884,1",23,19,"15,0",23:40
2008-04-17,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"8,2","3,2","5,5",06:00,"10,9",13:10,"2,8",,"885,4",Varias,"876,4",24,29,"13,6",11:50
2008-04-18,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"7,1","1,8","4,2",23:59,"10,0",09:10,"2,8",,"883,7",21,"869,8",04,24,"14,7",09:00
2008-04-19,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"7,7","3,6","4,1",00:20,"11,3",14:50,"3,6",,"883,1",00,"875,3",15,19,"11,4",10:00
2008-04-20,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"8,0","0,6","3,9",Varias,"12,1",12:20,"2,2",,"885,7",24,"876,9",04,24,"12,2",22:40
2008-04-21,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"8,2","4,3","5,3",Varias,"11,1",15:10,"3,3",,"894,6",Varias,"883,4",01,28,"11,4",05:00
2008-04-22,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"9,6","0,0","5,9",Varias,"13,4",15:20,"3,6",,"898,9",17,"894,4",Varias,30,"12,2",10:00
2008-04-23,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"14,4","0,0","9,5",22:40,"19,2",15:40,"1,4",,"904,1",Varias,"898,0",Varias,30,"7,5",17:00
2008-04-24,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"14,5","0,0","7,5",Varias,"21,5",13:40,"1,1",,"910,0",10,"902,5",01,32,"7,5",14:00
2008-04-25,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"13,2","0,0","4,6",05:00,"21,8",14:20,"1,9",,"911,0",09,"903,6",24,09,"7,5",14:40
2008-04-26,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"14,8","0,0","5,6",05:05,"23,9",15:40,"1,9",,"906,4",08,"899,2",22,12,"5,8",16:10
2008-04-27,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"14,8","4,3","6,9",04:50,"22,8",14:50,"1,9",,"903,3",09,"895,3",24,26,"8,3",17:30
2008-04-28,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"11,2","0,0","7,5",23:59,"15,0",Varias,"4,2",,"896,3",01,"891,7",19,30,"11,7",13:30
2008-04-29,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"9,3","0,0","1,3",05:20,"17,3",13:00,"2,2",,"893,2",08,"885,6",Varias,99,"10,0",Varias
2008-04-30,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"8,2","0,0","3,2",04:50,"13,3",14:55,"4,4",,"891,9",19,"886,0",Varias,29,"12,2",04:00
2008-05-01,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"8,4","0,0","-0,4",04:50,"17,3",Varias,"1,9",,"896,2",24,"890,9",Varias,14,"8,1",12:50
2008-05-02,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"10,8","0,0","1,7",05:05,"20,0",17:05,"2,5",,"900,8",Varias,"896,2",Varias,18,"8,3",12:20
2008-05-03,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"13,5","0,0","4,3",05:00,"22,7",16:00,"1,7",,"903,0",09,"898,3",24,14,"6,1",15:10
2008-05-04,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"15,4","0,0","8,2",04:55,"22,6",13:40,"1,4",,"901,7",Varias,"897,6",01,25,"10,6",17:20
2008-05-05,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,,,,,,,"1,1",,,,,,,,
2008-05-06,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,,"1,1",,,,,"0,8",,,,,,,,
2008-05-07,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"14,1","15,7","7,8",05:10,"20,4",15:40,"1,9",,"896,3",09,"892,3",17,19,"7,8",22:00
2008-05-08,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"11,2","0,0","9,9",12:10,"12,6",Varias,"1,1",,"893,1",00,"889,0",24,15,"5,0",10:50
2008-05-09,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"12,3","5,8","8,5",Varias,"16,1",16:00,"0,8",,"889,0",Varias,"886,2",Varias,04,"7,8",18:20
2008-05-10,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"9,0",,"7,2",Varias,"10,9",13:20,"3,1",,"891,7",24,"884,6",Varias,34,"12,2",17:40
2008-05-11,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"10,8",,"5,0",23:59,"16,7",Varias,"1,7",,"894,7",23,"888,8",02,02,"10,0",15:30
2008-05-12,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"10,7",,"3,0",03:30,"18,4",15:20,"1,7",,"896,6",22,"892,7",07,05,"9,2",19:40
2008-05-13,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"11,6",,"6,8",23:10,"16,4",15:20,"1,9",,"895,7",07,"891,3",Varias,19,"9,4",16:30
2008-05-14,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"11,2",,"6,3",23:59,"16,1",13:20,"2,8",,"893,9",07,"890,2",06,16,"10,0",14:20
2008-05-15,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"9,8",,"4,6",05:10,"15,0",14:20,"2,5",,"892,4",07,"889,0",Varias,14,"9,7",12:10
2008-05-16,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"11,8",,"8,3",05:10,"15,3",10:40,"1,1",,"889,2",Varias,"886,9",Varias,05,"5,6",12:40
2008-05-17,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"11,0",,"5,0",05:10,"16,9",15:30,"1,1",,"892,7",22,"887,5",04,32,"9,4",15:00
2008-05-18,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"8,6",,"4,2",01:30,"12,9",13:15,"0,6",,"892,0",09,"886,5",15,31,"8,9",15:30
2008-05-19,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"10,0",,"5,2",23:59,"14,9",Varias,"3,1",,"893,1",21,"887,2",05,32,"9,7",16:50
2008-05-20,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"10,3",,"3,0",04:55,"17,6",14:30,"2,2",,"895,3",21,"890,8",02,99,"8,3",Varias
2008-05-21,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"11,2",,"4,2",Varias,"18,2",14:10,"0,8",,"895,6",Varias,"891,8",06,29,"8,6",19:30
2008-05-22,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"13,1",,"7,9",04:30,"18,3",14:50,"0,6",,"897,2",Varias,"892,3",04,05,"5,3",09:10
2008-05-23,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"12,4",,"8,9",21:10,"15,9",14:00,"2,2",,"892,9",00,"886,8",20,13,"8,9",13:10
2008-05-24,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"9,3",,"4,0",23:15,"14,6",14:50,"2,2",,"889,5",20,"885,4",14,16,"10,0",13:00
2008-05-25,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"8,4",,"3,9",01:10,"12,9",11:40,"1,9",,"889,1",24,"883,7",15,17,"8,9",13:20
2008-05-26,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"9,4",,"3,5",03:10,"15,2",15:30,"2,8",,"890,0",Varias,"885,2",02,15,"10,3",11:10
2008-05-27,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"9,2",,"2,8",04:05,"15,5",10:00,"0,8",,"889,9",23,"884,2",Varias,29,"7,2",14:20
2008-05-28,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"9,3",,"4,1",02:40,"14,5",13:50,"1,1",,"894,8",22,"887,0",00,19,"7,8",13:30
2008-05-29,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"11,0",,"8,2",04:00,"13,9",14:10,"1,9",,"894,3",01,"891,4",Varias,15,"8,3",11:30
2008-05-30,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"12,7","10,7","7,8",05:10,"17,6",14:50,"1,1",,"894,5",02,"890,8",06,20,"7,2",16:20
2008-05-31,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"12,0","13,2","7,5",17:25,"16,5",13:00,"1,4",,"893,6",23,"890,4",03,11,"6,1",14:50
2008-06-01,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"11,6","0,4","6,7",Varias,"16,6",14:55,"1,7",,"896,6",22,"890,9",05,30,"8,3",18:30
2008-06-03,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"12,5","0,0","5,4",03:50,"19,6",16:20,"0,6",,"901,4",09,"896,6",Varias,30,"5,6",14:20
2008-06-04,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"13,8","0,0","6,0",03:05,"21,7",14:10,"1,1",,"901,4",08,"897,5",Varias,30,"7,2",16:00
2008-06-05,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"12,9","2,2","9,5",Varias,"16,3",08:40,"1,1",,"898,5",20,"895,4",21,32,"8,1",16:50
2008-06-06,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"13,0","0,0","7,2",Varias,"18,7",16:00,"3,1",,"901,1",Varias,"896,4",00,34,"10,3",07:00
2008-06-07,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"12,0","0,0","5,6",02:10,"18,5",15:10,"2,8",,"901,2",11,"896,3",22,32,"9,2",13:00
2008-06-08,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"11,6","0,1","7,7",Varias,"15,5",13:25,"1,9",,"898,6",10,"894,2",07,99,"7,8",Varias
2008-06-09,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"10,4","4,7","7,2",Varias,"13,6",11:20,"1,1",,"899,5",13,"894,3",Varias,15,"6,9",11:50
2008-06-10,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"12,2","2,8","7,0",01:35,"17,4",16:30,"0,6",,"900,7",12,"896,8",21,12,"5,0",13:40
2008-06-11,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"14,3","0,5","8,5",02:20,"20,1",13:20,"1,9",,"902,6",22,"897,4",04,33,"10,0",14:50
2008-06-12,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"15,4","0,0","9,1",23:50,"21,8",15:50,"3,1",,"902,6",Varias,"897,5",22,33,"9,7",08:30
2008-06-13,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"14,4","0,0","6,0",04:55,"22,9",16:05,"2,2",,"899,9",08,"894,6",24,30,"12,8",15:40
2008-06-14,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"15,6","0,0","7,3",03:10,"23,9",13:20,"2,5",,"899,1",Varias,"894,5",00,29,"8,3",16:20
2008-06-15,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"16,8","0,0","10,8",03:20,"22,8",16:40,"1,1",,"897,9",00,"890,0",24,99,"8,1",09:45
2008-06-16,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"14,8","7,1","11,1",Varias,"18,5",10:50,"0,8",,"890,6",24,"887,8",05,30,"9,2",19:10
2008-06-17,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"14,8","0,0","8,7",23:59,"21,0",Varias,"1,4",,"899,9",22,"890,6",00,99,"7,5",09:35
2008-06-18,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"15,4","0,0","6,4",04:50,"24,3",16:10,"1,4",,"901,4",21,"897,1",Varias,31,"7,5",13:30
2008-06-19,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"18,2","0,0","9,7",04:00,"26,8",14:50,"1,9",,"903,5",22,"896,8",02,15,"7,5",12:10
2008-06-20,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"19,4","0,0","9,5",04:40,"29,4",15:20,"0,6",,"904,2",07,"898,7",03,12,"5,3",11:30
2008-06-21,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"20,7","0,0","12,2",Varias,"29,2",16:20,"1,1",,"903,0",07,"899,7",18,12,"7,8",15:00
2008-06-22,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"20,7","0,0","11,3",04:45,"30,1",15:50,"1,1",,,,,,20,"7,2",15:30
2008-06-23,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"18,8","29,6","10,0",21:50,"27,5",15:30,"1,1",,"900,8",24,"895,5",20,25,"23,9",21:40
2008-06-24,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"19,2","0,0","13,4",02:15,"25,0",Varias,"2,2",,"901,2",22,"895,8",02,15,"7,8",00:50
2008-06-25,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"20,2","0,0","11,1",03:45,"29,2",16:00,"0,6",,"901,9",23,"897,3",04,12,"5,3",15:30
2008-06-26,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"21,1","0,0","13,2",04:40,"29,0",14:00,"1,4",,"902,1",06,"899,9",19,02,"11,7",15:50
2008-06-27,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"21,0","0,1","13,1",23:59,"28,8",13:50,"1,4",,"905,7",22,"901,5",Varias,33,"7,2",15:10
2008-06-28,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"20,6","0,0","10,5",04:25,"30,7",16:20,"0,8",,"904,2",06,"899,9",02,02,"5,3",15:20
2008-06-29,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"22,0","0,1","13,7",03:20,"30,3",Varias,"1,4",,"902,2",Varias,"899,0",17,29,"7,5",13:40
2008-06-30,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"21,6","0,0","12,6",05:00,"30,7",15:20,"0,8",,"901,6",07,"898,5",Varias,16,"6,4",12:50
2008-07-01,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"21,2","0,0","12,5",03:55,"30,0",15:20,"1,7",,"899,7",01,"896,2",17,16,"7,8",13:20
2008-07-02,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"17,3","0,0","10,6",04:15,"24,0",12:50,"1,7",,"897,0",01,"893,2",17,30,"7,2",22:30
2008-07-03,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"15,0","0,0","8,2",05:20,"21,8",Varias,"1,9",,"899,7",21,"892,8",04,02,"8,6",12:30
2008-07-04,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"17,2","0,0","6,8",04:00,"27,7",16:10,"1,4",,"900,8",07,"896,5",Varias,99,"6,1",Varias
2008-07-05,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"20,0","1,0","11,6",05:05,"28,4",Varias,"1,4",,"899,8",07,"895,9",20,28,"10,0",16:50
2008-07-06,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"17,4","0,0","11,0",04:55,"23,9",15:30,"2,2",,"896,6",22,"892,7",05,26,"8,3",22:00
2008-07-07,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"15,2","0,0","7,6",Varias,"22,7",16:00,"1,9",,"899,4",22,"892,9",03,24,"8,9",15:30
2008-07-08,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"16,6","0,0","6,0",04:55,"27,2",16:20,"1,1",,,,,,99,"5,6",Varias
2008-07-09,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"18,2","0,0","7,6",05:00,"28,9",15:20,"2,5",,"902,6",08,"897,4",00,18,"8,3",13:20
2008-07-10,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"19,4","0,0","8,8",Varias,"30,0",Varias,"1,7",,"900,4",07,"896,6",06,24,"7,5",17:20
2008-07-11,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"19,6","17,9","12,4",04:25,"26,9",14:10,"1,1",,"898,3",Varias,"894,9",24,30,"12,5",17:10
2008-07-12,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"14,6","3,4","9,7",23:59,"19,5",13:20,"1,9",,"897,4",22,"892,6",13,29,"14,2",13:50
2008-07-13,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"14,2","0,0","6,5",05:10,"21,8",15:40,"1,7",,"901,2",21,"894,3",00,32,"9,2",10:30
2008-07-14,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"16,6","0,0","6,8",04:30,"26,5",15:30,"1,4",,"907,1",22,"898,5",00,01,"7,2",15:40
2008-07-15,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"18,4","2,4","9,2",05:00,"27,7",15:40,"0,3",,"909,4",08,"903,5",03,01,"7,8",19:10
2008-07-16,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"18,7","2,9","10,7",04:20,"26,7",11:30,"2,5",,"906,9",08,"901,2",19,09,"10,0",13:20
2008-07-17,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"20,2","0,0","12,5",05:50,"27,9",15:50,"2,2",,"901,8",00,"897,8",18,27,"9,4",16:30
2008-07-18,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"20,8","0,0","10,9",04:40,"30,8",Varias,"0,8",,"900,3",Varias,"897,6",Varias,03,"6,4",12:50
2008-07-19,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"22,4","0,0","12,4",04:50,"32,3",15:50,"2,2",,"900,6",07,"897,7",18,17,"8,1",14:10
2008-07-20,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"22,8","0,1","14,7",Varias,"30,8",14:20,"2,5",,"900,9",21,"897,5",17,33,"13,9",17:50
2008-07-21,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"20,5","0,0","12,9",23:59,"28,1",Varias,"3,1",,"904,4",23,"899,3",01,32,"9,7",17:20
2008-07-22,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"18,8","0,0","7,0",05:15,"30,6",14:20,"1,1",,"905,2",07,"899,8",01,28,"7,8",15:30
2008-07-23,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"22,2","0,0","11,5",Varias,"32,8",16:00,"1,7",,"902,1",07,"897,1",Varias,99,"7,8",Varias
2008-07-24,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"21,8","0,0","13,8",05:25,"29,9",13:30,"1,7",,"897,3",Varias,"895,6",06,14,"7,8",12:40
2008-07-25,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"18,8","0,0","10,7",Varias,"26,8",15:30,"2,8",,"897,5",Varias,"894,1",Varias,28,"9,2",13:30
2008-07-26,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"21,4","0,0","13,8",04:30,"29,1",15:10,"1,4",,"899,2",23,"896,8",02,31,"6,7",00:10
2008-07-27,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"21,4","0,0","12,6",05:00,"30,3",14:40,"1,1",,"899,8",07,"897,0",Varias,17,"8,3",17:00
2008-07-28,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"19,8","0,0","12,5",05:30,"27,0",12:20,"1,4",,"898,9",23,"895,6",04,99,"8,9",14:25
2008-07-29,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"18,4","0,0","7,9",05:10,"29,0",17:05,"1,9",,"898,9",07,"894,8",04,17,"9,4",10:40
2008-07-30,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"19,2","0,0","8,6",05:10,"29,7",Varias,"2,2",,"900,8",21,"894,9",03,17,"9,2",13:30
2008-07-31,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"20,0","0,0","9,9",05:10,"30,0",14:00,"2,2",,"900,8",Varias,"896,5",05,28,"13,9",13:40
2008-08-01,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"21,4","0,0","15,2",05:10,"27,7",13:50,"2,5",,"903,8",24,"900,0",03,29,"9,2",00:40
2008-08-02,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"21,8","0,0","12,1",04:10,"31,4",17:00,"1,4",,"904,9",07,"899,6",04,15,"5,6",14:20
2008-08-03,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"22,6","0,0","12,6",03:55,"32,6",16:10,"1,1",,"904,5",Varias,"899,0",18,16,"7,8",13:20
2008-08-04,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"24,0","0,0","14,1",04:20,"34,0",Varias,"0,8",,"900,8",Varias,"897,5",17,16,"10,0",16:40
2008-08-08,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"18,4","0,0","8,7",04:50,"28,0",15:20,"1,7",,"899,2",Varias,"894,1",03,31,"8,6",13:10
2008-08-09,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"20,0","0,0","10,0",05:05,"29,9",Varias,"1,4",,"900,3",07,"896,1",05,04,"6,9",15:10
2008-08-11,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,,"0,0",,,,,,,,,,,,,
2008-08-12,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"19,6","0,0","13,6",05:30,"25,6",16:00,"3,6",,"896,5",22,"889,0",05,28,"10,8",15:20
2008-08-13,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"17,9","0,0","8,7",Varias,"27,1",15:00,"1,9",,"898,2",08,"892,7",05,11,"6,7",13:00
2008-08-14,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"15,4","0,0","7,6",03:50,"23,3",11:40,"2,8",,"901,0",23,"893,2",02,27,"10,0",18:50
2008-08-15,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"16,4","0,0","8,4",23:50,"24,5",15:30,"2,5",,"903,7",10,"895,1",23,30,"9,2",09:40
2008-08-16,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"16,2","0,0","8,2",01:00,"24,1",13:40,"2,2",,"896,3",03,"892,3",18,30,"8,9",05:40
2008-08-17,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"17,2","0,0","7,7",05:30,"26,8",15:05,"1,4",,"897,3",21,"891,8",04,12,"6,4",16:40
2008-08-18,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"19,0","0,0","8,9",03:30,"29,0",15:45,"2,2",,"897,9",Varias,"893,2",04,17,"12,2",10:30
2008-08-19,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"18,8","0,0","10,7",05:50,"26,8",14:40,"3,1",,"899,7",22,"894,2",04,30,"9,7",14:10
2008-08-20,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"17,9","0,0","7,3",05:40,"28,5",Varias,"1,4",,"901,7",22,"895,5",03,32,"6,7",17:10
2008-08-21,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"19,2","0,0","8,8",04:00,"29,7",Varias,"1,4",,"902,2",08,"896,8",01,31,"10,6",21:50
2008-08-22,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"19,2","4,3","11,4",23:59,"27,1",12:50,"0,6",,"900,3",Varias,"897,4",19,29,"11,7",15:10
2008-08-23,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"17,6","0,0","9,1",05:10,"26,0",14:30,"1,7",,"900,1",09,"895,7",07,08,"9,4",13:30
2008-08-24,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"18,2","0,0","7,7",05:40,"28,7",14:20,"1,1",,"899,2",Varias,"894,6",03,29,"8,9",16:20
2008-08-25,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"20,2","0,0","10,8",06:00,"29,5",16:00,"1,7",,"901,4",23,"896,7",02,14,"6,9",10:40
2008-08-26,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"19,1","0,0","10,4",04:20,"27,8",Varias,"1,7",,"903,2",08,"897,6",03,28,"12,2",13:20
2008-08-27,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"21,6","0,0","13,9",01:30,"29,3",17:05,"1,7",,"903,6",Varias,"899,7",Varias,03,"6,9",17:50
2008-08-28,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"20,5","0,0","11,5",06:00,"29,5",13:20,"1,7",,"902,6",08,"898,1",06,24,"7,5",13:30
2008-08-29,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"20,2","0,0","11,5",05:40,"28,8",Varias,"2,2",,"901,7",Varias,"896,2",20,15,"9,7",17:30
2008-08-30,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"19,0","0,0","12,8",06:10,"25,1",14:10,"2,2",,"899,8",22,"895,9",06,21,"10,0",12:30
2008-08-31,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"18,2","0,0","11,2",05:55,"25,3",14:50,"1,7",,"901,7",21,"896,6",05,31,"9,2",15:10
2008-09-01,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"18,2","0,0","9,1",05:00,"27,2",15:30,"1,7",,"903,1",08,"897,9",02,15,"10,3",10:10
2008-09-02,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"18,2","0,0","9,3",04:50,"27,1",16:10,"2,2",,"899,7",Varias,"893,6",24,14,"13,1",13:40
2008-09-03,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"17,2","0,0","7,7",05:30,"26,7",15:05,,,"895,0",02,"890,7",05,,,
2008-09-04,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"16,8","0,0","8,7",05:50,"25,0",Varias,"1,4",,"894,5",11,"890,0",02,13,"9,2",13:40
2008-09-05,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"14,6","0,4","7,5",04:55,"21,7",15:00,"3,6",,"893,2",Varias,"888,4",Varias,99,"13,3",Varias
2008-09-06,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"13,8","0,0","7,6",23:50,"19,9",14:10,"2,8",,"896,9",22,"890,3",04,30,"10,0",15:00
2008-09-07,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"13,0","0,0","3,8",06:05,"22,1",Varias,"1,9",,"898,7",09,"894,0",22,13,"7,2",13:00
2008-09-08,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"16,5","0,1","7,4",02:35,"25,6",16:10,"2,2",,"898,5",10,"893,9",05,17,"10,0",16:30
2008-09-09,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,,,,,,,"2,2",,,,,,,,
2008-09-11,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,,"0,0",,,,,"3,3",,,,,,,,
2008-09-12,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"12,0","0,0","6,7",22:20,"17,2",Varias,"3,3",,"900,6",19,"894,7",01,31,"12,8",14:20
2008-09-13,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"11,5","0,0","4,9",Varias,"18,1",14:50,"2,5",,"901,6",20,"897,9",08,32,"10,6",10:50
2008-09-14,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"12,7","0,0","3,9",04:40,"21,5",15:15,"1,7",,"902,0",10,"897,3",24,35,"8,3",13:20
